file_name,tumor_type,seed_index,n_mit,n_pool,frac_on_nucleus,arm,lo_um,hi_um,retention_nominal,n_kept,n_tp,recall,depth_90,depth_95,depth_100
548.tiff,human melanoma,2,238,27120,0.4589601769911504,lodo@0.95,3.8770437240600586,17.38038578033447,0.95,25139,236,0.9915966386554622,1062.0,2532.0,
548.tiff,human melanoma,3,238,26956,0.5310876984715833,baseline,-inf,inf,,26956,238,1.0,1272.0,2337.0,11155.0
548.tiff,human melanoma,3,238,26956,0.5310876984715833,apriori,4.0,18.0,,24487,234,0.9831932773109243,1229.0,2742.0,
548.tiff,human melanoma,3,238,26956,0.5310876984715833,insample@1.00,3.5095248222351074,23.32760238647461,1.0,25337,238,1.0,1255.0,2305.0,10797.0
548.tiff,human melanoma,3,238,26956,0.5310876984715833,lodo@1.00,0.49505379796028137,99.84673309326172,1.0,26926,238,1.0,1272.0,2337.0,11153.0
548.tiff,human melanoma,3,238,26956,0.5310876984715833,insample@0.99,3.683883881568909,20.13714971542354,0.99,25010,234,0.9831932773109243,1252.0,2803.0,
548.tiff,human melanoma,3,238,26956,0.5310876984715833,lodo@0.99,2.34823554515839,26.211814880371094,0.99,26132,238,1.0,1267.0,2326.0,11037.0
548.tiff,human melanoma,3,238,26956,0.5310876984715833,insample@0.98,3.876155948638917,13.282171154022214,0.98,23039,233,0.9789915966386554,1152.0,2949.0,
548.tiff,human melanoma,3,238,26956,0.5310876984715833,lodo@0.98,3.552546758651735,22.310187683105475,0.98,25275,236,0.9915966386554622,1254.0,2501.0,
548.tiff,human melanoma,3,238,26956,0.5310876984715833,insample@0.95,4.273287415504456,12.48228645324707,0.95,22286,231,0.9705882352941176,1317.0,4291.0,
548.tiff,human melanoma,3,238,26956,0.5310876984715833,lodo@0.95,3.8770437240600586,17.38038578033447,0.95,24433,234,0.9831932773109243,1229.0,2726.0,
548.tiff,human melanoma,4,238,29408,0.5354665397170838,baseline,-inf,inf,,29408,238,1.0,975.0,2314.0,7129.0
548.tiff,human melanoma,4,238,29408,0.5354665397170838,apriori,4.0,18.0,,26515,236,0.9915966386554622,1094.0,3602.0,
548.tiff,human melanoma,4,238,29408,0.5354665397170838,insample@1.00,2.8230607509613037,23.32760238647461,1.0,27967,238,1.0,969.0,2294.0,7037.0
548.tiff,human melanoma,4,238,29408,0.5354665397170838,lodo@1.00,0.49505379796028137,99.84673309326172,1.0,29375,238,1.0,975.0,2314.0,7129.0
548.tiff,human melanoma,4,238,29408,0.5354665397170838,insample@0.99,3.3368070363998417,20.496583490371787,0.99,27399,236,0.9915966386554622,1126.0,3709.0,
548.tiff,human melanoma,4,238,29408,0.5354665397170838,lodo@0.99,2.34823554515839,26.211814880371094,0.99,28342,238,1.0,972.0,2308.0,7089.0
548.tiff,human melanoma,4,238,29408,0.5354665397170838,insample@0.98,3.6143882369995124,13.301873331069945,0.98,25210,235,0.9873949579831933,1047.0,3698.0,
548.tiff,human melanoma,4,238,29408,0.5354665397170838,lodo@0.98,3.552546758651735,22.310187683105475,0.98,27389,237,0.9957983193277311,1068.0,2415.0,
548.tiff,human melanoma,4,238,29408,0.5354665397170838,insample@0.95,4.250249874591828,12.593383121490476,0.95,24186,234,0.9831932773109243,1401.0,4994.0,
548.tiff,human melanoma,4,238,29408,0.5354665397170838,lodo@0.95,3.8770437240600586,17.38038578033447,0.95,26464,236,0.9915966386554622,1095.0,3582.0,
