subset,roi_tier,domain,file_name,image_id,seed_index,condition,seed_ann_id,click_cx,click_cy,mpp,match_radius_px,n_gt_mitotic,tpl_sha1,n_peaks,n_detections,n_self_hits,n_near_click,od_nan,od_descending,tp_at_10,tp_at_20,tp_at_30,precision_at_10,precision_at_20,precision_at_30
unanimous_new,unanimous_new,human neuroendocrine tumor,365.tiff,365,2,default_51,18798,6580.0,1863.0,0.22690727175272468,33.053149606299215,8,eea696a1e2141503327b59c792d09c3b37594254,100,97,1,0,0,True,2,3,3,0.2,0.15,0.1
unanimous_new,unanimous_new,human neuroendocrine tumor,365.tiff,365,2,hem_rect_fill,18798,6580.0,1863.0,0.22690727175272468,33.053149606299215,8,89c651d3fcc3e9f293ba87f09eb5052bc964e3d2,100,98,1,0,0,True,2,3,3,0.2,0.15,0.1
unanimous_new,unanimous_new,human neuroendocrine tumor,374.tiff,374,0,default_51,19006,1957.0,2299.0,0.22632094805310524,33.13877952755905,10,497f09a6924c11671f671091e8a45464c0380d5c,100,99,1,0,0,True,0,0,0,0.0,0.0,0.0
unanimous_new,unanimous_new,human neuroendocrine tumor,374.tiff,374,0,hem_rect_fill,19006,1957.0,2299.0,0.22632094805310524,33.13877952755905,10,7f2524ec07422a469842dfa889e5e02f603f9d69,100,99,1,0,0,True,0,0,0,0.0,0.0,0.0
unanimous_new,unanimous_new,human neuroendocrine tumor,374.tiff,374,1,default_51,19009,4713.0,3130.0,0.22632094805310524,33.13877952755905,10,c8441177baddd053618c42e5d820b5cb44707d3c,100,99,1,0,0,True,1,1,1,0.1,0.05,0.03333333333333333
unanimous_new,unanimous_new,human neuroendocrine tumor,374.tiff,374,1,hem_rect_fill,19009,4713.0,3130.0,0.22632094805310524,33.13877952755905,10,07a54d0e1da62011d08170579d83abcd26c2420d,100,99,1,0,0,True,1,1,1,0.1,0.05,0.03333333333333333
unanimous_new,unanimous_new,human neuroendocrine tumor,374.tiff,374,2,default_51,19005,1283.0,2512.0,0.22632094805310524,33.13877952755905,10,be767a2f1cd1fe60b1a4a89d5ccde99591c171a3,100,99,1,0,0,True,1,1,1,0.1,0.05,0.03333333333333333
unanimous_new,unanimous_new,human neuroendocrine tumor,374.tiff,374,2,hem_rect_fill,19005,1283.0,2512.0,0.22632094805310524,33.13877952755905,10,894c7301ded01d396a9f8b600e21ccdfb6a23162,100,98,1,0,0,True,1,1,1,0.1,0.05,0.03333333333333333
unanimous_new,unanimous_new,human neuroendocrine tumor,376.tiff,376,0,default_51,19070,189.0,1572.0,0.22686065932495555,33.059940944881895,6,d51da1f66524f3ab735f56ca0d4f75ff1668d343,100,99,1,0,0,True,1,2,2,0.1,0.1,0.06666666666666667
unanimous_new,unanimous_new,human neuroendocrine tumor,376.tiff,376,0,hem_rect_fill,19070,189.0,1572.0,0.22686065932495555,33.059940944881895,6,cbb40a4ca5c7e82067b7562c63826e1dc4b0b621,100,99,1,0,0,True,0,2,2,0.0,0.1,0.06666666666666667
unanimous_new,unanimous_new,human neuroendocrine tumor,376.tiff,376,1,default_51,19077,2694.0,2290.0,0.22686065932495555,33.059940944881895,6,093c1764bbba43a76bdb5e2db2b87f46c96d478d,100,99,1,0,0,True,1,3,3,0.1,0.15,0.1
unanimous_new,unanimous_new,human neuroendocrine tumor,376.tiff,376,1,hem_rect_fill,19077,2694.0,2290.0,0.22686065932495555,33.059940944881895,6,0f798647b206418ecee299632ba38df67a6ec044,100,99,1,0,0,True,1,2,3,0.1,0.1,0.1
unanimous_new,unanimous_new,human neuroendocrine tumor,376.tiff,376,2,default_51,19073,3804.0,1261.0,0.22686065932495555,33.059940944881895,6,a35b1b5ff0d0a035c7a3999922a8ddf13a96a2b7,100,99,1,0,0,True,1,2,2,0.1,0.1,0.06666666666666667
unanimous_new,unanimous_new,human neuroendocrine tumor,376.tiff,376,2,hem_rect_fill,19073,3804.0,1261.0,0.22686065932495555,33.059940944881895,6,b9e080e4c23623b53b934a7d1336af0ff654a009,100,99,1,0,0,True,1,2,2,0.1,0.1,0.06666666666666667
unanimous_new,unanimous_new,human neuroendocrine tumor,389.tiff,389,0,default_51,19513,4537.0,4636.0,0.22634716665032928,33.13494094488189,15,f23a8d12c2063e808fd639d68b4f56977c4ad4fe,100,98,1,0,0,True,0,0,0,0.0,0.0,0.0
unanimous_new,unanimous_new,human neuroendocrine tumor,389.tiff,389,0,hem_rect_fill,19513,4537.0,4636.0,0.22634716665032928,33.13494094488189,15,73bca7490bd259bc447e4ea75d249d13e5cce907,100,98,1,0,0,True,0,0,0,0.0,0.0,0.0
unanimous_new,unanimous_new,human neuroendocrine tumor,389.tiff,389,1,default_51,19489,1551.0,500.0,0.22634716665032928,33.13494094488189,15,64f8dfb2abbe734861c20da6c42b8ca2aa698721,100,99,1,0,0,True,1,1,1,0.1,0.05,0.03333333333333333
unanimous_new,unanimous_new,human neuroendocrine tumor,389.tiff,389,1,hem_rect_fill,19489,1551.0,500.0,0.22634716665032928,33.13494094488189,15,b4cd0a28488e14f81958a5fa0d83d8864716f088,100,99,1,0,0,True,1,1,2,0.1,0.05,0.06666666666666667
unanimous_new,unanimous_new,human neuroendocrine tumor,389.tiff,389,2,default_51,19499,5794.0,1183.0,0.22634716665032928,33.13494094488189,15,967b7433542f08b8e4132975be48f59c26c6f565,100,97,1,0,0,True,0,0,0,0.0,0.0,0.0
unanimous_new,unanimous_new,human neuroendocrine tumor,389.tiff,389,2,hem_rect_fill,19499,5794.0,1183.0,0.22634716665032928,33.13494094488189,15,1a3f9b42aca7cfa0d393cad6390a34d4f317616e,100,97,1,0,0,True,0,0,0,0.0,0.0,0.0
unanimous_new,unanimous_new,human neuroendocrine tumor,394.tiff,394,0,default_51,19631,5073.0,3125.0,0.2268343216403515,33.063779527559056,5,0b148fc12dd014f08110c4b9d93f9fa648a89a56,100,98,1,0,0,True,2,2,2,0.2,0.1,0.06666666666666667
unanimous_new,unanimous_new,human neuroendocrine tumor,394.tiff,394,0,hem_rect_fill,19631,5073.0,3125.0,0.2268343216403515,33.063779527559056,5,39aa5f2e08a47359d080d9749cb23ec9df038209,100,99,0,0,0,True,2,2,2,0.2,0.1,0.06666666666666667
unanimous_new,unanimous_new,human neuroendocrine tumor,394.tiff,394,1,default_51,19622,4988.0,1738.0,0.2268343216403515,33.063779527559056,5,aee4a82d5dfc19ee900f0f0ced4634715f335219,100,99,1,0,0,True,1,1,1,0.1,0.05,0.03333333333333333
unanimous_new,unanimous_new,human neuroendocrine tumor,394.tiff,394,1,hem_rect_fill,19622,4988.0,1738.0,0.2268343216403515,33.063779527559056,5,536c3f59d1269fd4894e0e3a79d1ba6097619553,100,99,1,0,0,True,1,1,1,0.1,0.05,0.03333333333333333
unanimous_new,unanimous_new,human neuroendocrine tumor,394.tiff,394,2,default_51,19621,4117.0,1114.0,0.2268343216403515,33.063779527559056,5,9b142928a0f1fad5694a33041519825846064c6b,100,99,1,0,0,True,2,2,2,0.2,0.1,0.06666666666666667
unanimous_new,unanimous_new,human neuroendocrine tumor,394.tiff,394,2,hem_rect_fill,19621,4117.0,1114.0,0.2268343216403515,33.063779527559056,5,a53efeb6f6b0cbe88fb8bc876d96a7d37a32960d,100,99,1,0,0,True,2,2,2,0.2,0.1,0.06666666666666667
unanimous_new,unanimous_new,human neuroendocrine tumor,399.tiff,399,0,default_51,19895,1773.0,2886.0,0.2266400171318438,33.09212598425197,8,34ce3044c761f907002010eb7c6fdbcccefa722c,100,99,1,0,0,True,0,0,1,0.0,0.0,0.03333333333333333
unanimous_new,unanimous_new,human neuroendocrine tumor,399.tiff,399,0,hem_rect_fill,19895,1773.0,2886.0,0.2266400171318438,33.09212598425197,8,57130c219eac9c6c958b04567554d1e769dbdb8a,100,99,1,0,0,True,0,0,0,0.0,0.0,0.0
unanimous_new,unanimous_new,human neuroendocrine tumor,399.tiff,399,1,default_51,19898,91.0,3784.0,0.2266400171318438,33.09212598425197,8,1364ec5524d4600e9602f8355824be2a9c49fbd4,100,99,1,0,0,True,0,0,1,0.0,0.0,0.03333333333333333
unanimous_new,unanimous_new,human neuroendocrine tumor,399.tiff,399,1,hem_rect_fill,19898,91.0,3784.0,0.2266400171318438,33.09212598425197,8,3707e284e11072eeef95e1905bb21745ace83721,100,99,1,0,0,True,0,1,1,0.0,0.05,0.03333333333333333
unanimous_new,unanimous_new,human neuroendocrine tumor,399.tiff,399,2,default_51,19891,3396.0,1748.0,0.2266400171318438,33.09212598425197,8,66dd162a4c8376f106ff402d9377078368412fb3,100,95,0,0,0,True,0,0,0,0.0,0.0,0.0
unanimous_new,unanimous_new,human neuroendocrine tumor,399.tiff,399,2,hem_rect_fill,19891,3396.0,1748.0,0.2266400171318438,33.09212598425197,8,2ead964726653fda99abad94e0f336ecf382b945,100,99,0,0,0,True,0,0,0,0.0,0.0,0.0
