file_name,image_id,mpp,pass,n_clicks,seed_index,seed_ann_id,n_candidates_after_selfhit,n_selfhit_dropped,dist_seed_to_nearest_cand,crop_um,arm,rank_key,seeded,z,z_dependent,floor_limited,n_gt_mitotic,n_gt_lookalike,n_detections,coverage_frac,n_lookalike_in_list,largest_tie_block,nan_rate,full_list_recall,match_radius_px,read_50,read_80,read_100,encoder,budget,budget_delivered,tp_at_budget,lookalike_at_budget,recall_at_budget,variant,query
301.tiff,301,0.2533,3click,3,4,14754|14816|14976,20367,3,2.67,32.0,cos_lunit_dino_vits16_16um,cos_lunit_dino_vits16_16um,True,,False,False,215,109,20367,0.9358,107,4,0.0,1.0,29.609,1705.0,5265.0,18612.0,lunit_dino_vits16_16um,5000,5000,164,73,0.7627906976744186,cosine,click
301.tiff,301,0.2533,3click,3,4,14754|14816|14976,20367,3,2.67,32.0,cos_lunit_dino_vits16_16um_cl2n,cos_lunit_dino_vits16_16um_cl2n,True,,False,False,215,109,20367,0.9358,107,4,0.0,1.0,29.609,504.0,1977.0,15472.0,lunit_dino_vits16_16um,500,500,107,26,0.49767441860465117,cl2n,click
301.tiff,301,0.2533,3click,3,4,14754|14816|14976,20367,3,2.67,32.0,cos_lunit_dino_vits16_16um_cl2n,cos_lunit_dino_vits16_16um_cl2n,True,,False,False,215,109,20367,0.9358,107,4,0.0,1.0,29.609,504.0,1977.0,15472.0,lunit_dino_vits16_16um,1000,1000,143,43,0.6651162790697674,cl2n,click
301.tiff,301,0.2533,3click,3,4,14754|14816|14976,20367,3,2.67,32.0,cos_lunit_dino_vits16_16um_cl2n,cos_lunit_dino_vits16_16um_cl2n,True,,False,False,215,109,20367,0.9358,107,4,0.0,1.0,29.609,504.0,1977.0,15472.0,lunit_dino_vits16_16um,2000,2000,172,63,0.8,cl2n,click
301.tiff,301,0.2533,3click,3,4,14754|14816|14976,20367,3,2.67,32.0,cos_lunit_dino_vits16_16um_cl2n,cos_lunit_dino_vits16_16um_cl2n,True,,False,False,215,109,20367,0.9358,107,4,0.0,1.0,29.609,504.0,1977.0,15472.0,lunit_dino_vits16_16um,5000,5000,203,90,0.9441860465116279,cl2n,click
301.tiff,301,0.2533,3click,3,4,14754|14816|14976,20367,3,2.67,32.0,cos_lunit_dino_vits16_16um_cl2n_snap,cos_lunit_dino_vits16_16um_cl2n_snap,True,,False,False,215,109,20367,0.9358,107,4,0.0,1.0,29.609,458.0,2086.0,16734.0,lunit_dino_vits16_16um,500,500,114,25,0.5302325581395348,cl2n_snap,snap
301.tiff,301,0.2533,3click,3,4,14754|14816|14976,20367,3,2.67,32.0,cos_lunit_dino_vits16_16um_cl2n_snap,cos_lunit_dino_vits16_16um_cl2n_snap,True,,False,False,215,109,20367,0.9358,107,4,0.0,1.0,29.609,458.0,2086.0,16734.0,lunit_dino_vits16_16um,1000,1000,136,43,0.6325581395348837,cl2n_snap,snap
301.tiff,301,0.2533,3click,3,4,14754|14816|14976,20367,3,2.67,32.0,cos_lunit_dino_vits16_16um_cl2n_snap,cos_lunit_dino_vits16_16um_cl2n_snap,True,,False,False,215,109,20367,0.9358,107,4,0.0,1.0,29.609,458.0,2086.0,16734.0,lunit_dino_vits16_16um,2000,2000,170,64,0.7906976744186046,cl2n_snap,snap
301.tiff,301,0.2533,3click,3,4,14754|14816|14976,20367,3,2.67,32.0,cos_lunit_dino_vits16_16um_cl2n_snap,cos_lunit_dino_vits16_16um_cl2n_snap,True,,False,False,215,109,20367,0.9358,107,4,0.0,1.0,29.609,458.0,2086.0,16734.0,lunit_dino_vits16_16um,5000,5000,204,90,0.9488372093023256,cl2n_snap,snap
301.tiff,301,0.2533,3click,3,4,14754|14816|14976,20367,3,2.67,32.0,cos_resnet18_in1k,cos_resnet18_in1k,True,,False,False,215,109,20367,0.9358,107,4,0.0,1.0,29.609,8234.0,14514.0,19602.0,resnet18_in1k,500,500,9,6,0.04186046511627907,cosine,click
301.tiff,301,0.2533,3click,3,4,14754|14816|14976,20367,3,2.67,32.0,cos_resnet18_in1k,cos_resnet18_in1k,True,,False,False,215,109,20367,0.9358,107,4,0.0,1.0,29.609,8234.0,14514.0,19602.0,resnet18_in1k,1000,1000,21,9,0.09767441860465116,cosine,click
301.tiff,301,0.2533,3click,3,4,14754|14816|14976,20367,3,2.67,32.0,cos_resnet18_in1k,cos_resnet18_in1k,True,,False,False,215,109,20367,0.9358,107,4,0.0,1.0,29.609,8234.0,14514.0,19602.0,resnet18_in1k,2000,2000,35,14,0.16279069767441862,cosine,click
301.tiff,301,0.2533,3click,3,4,14754|14816|14976,20367,3,2.67,32.0,cos_resnet18_in1k,cos_resnet18_in1k,True,,False,False,215,109,20367,0.9358,107,4,0.0,1.0,29.609,8234.0,14514.0,19602.0,resnet18_in1k,5000,5000,74,28,0.34418604651162793,cosine,click
301.tiff,301,0.2533,3click,3,4,14754|14816|14976,20367,3,2.67,32.0,cos_resnet18_in1k_cl2n,cos_resnet18_in1k_cl2n,True,,False,False,215,109,20367,0.9358,107,4,0.0,1.0,29.609,5735.0,10978.0,20284.0,resnet18_in1k,500,500,17,10,0.07906976744186046,cl2n,click
301.tiff,301,0.2533,3click,3,4,14754|14816|14976,20367,3,2.67,32.0,cos_resnet18_in1k_cl2n,cos_resnet18_in1k_cl2n,True,,False,False,215,109,20367,0.9358,107,4,0.0,1.0,29.609,5735.0,10978.0,20284.0,resnet18_in1k,1000,1000,24,12,0.11162790697674418,cl2n,click
301.tiff,301,0.2533,3click,3,4,14754|14816|14976,20367,3,2.67,32.0,cos_resnet18_in1k_cl2n,cos_resnet18_in1k_cl2n,True,,False,False,215,109,20367,0.9358,107,4,0.0,1.0,29.609,5735.0,10978.0,20284.0,resnet18_in1k,2000,2000,38,20,0.17674418604651163,cl2n,click
301.tiff,301,0.2533,3click,3,4,14754|14816|14976,20367,3,2.67,32.0,cos_resnet18_in1k_cl2n,cos_resnet18_in1k_cl2n,True,,False,False,215,109,20367,0.9358,107,4,0.0,1.0,29.609,5735.0,10978.0,20284.0,resnet18_in1k,5000,5000,93,37,0.4325581395348837,cl2n,click
301.tiff,301,0.2533,3click,3,4,14754|14816|14976,20367,3,2.67,32.0,cos_resnet18_in1k_cl2n_snap,cos_resnet18_in1k_cl2n_snap,True,,False,False,215,109,20367,0.9358,107,4,0.0,1.0,29.609,4684.0,9912.0,20267.0,resnet18_in1k,500,500,21,7,0.09767441860465116,cl2n_snap,snap
301.tiff,301,0.2533,3click,3,4,14754|14816|14976,20367,3,2.67,32.0,cos_resnet18_in1k_cl2n_snap,cos_resnet18_in1k_cl2n_snap,True,,False,False,215,109,20367,0.9358,107,4,0.0,1.0,29.609,4684.0,9912.0,20267.0,resnet18_in1k,1000,1000,36,15,0.16744186046511628,cl2n_snap,snap
301.tiff,301,0.2533,3click,3,4,14754|14816|14976,20367,3,2.67,32.0,cos_resnet18_in1k_cl2n_snap,cos_resnet18_in1k_cl2n_snap,True,,False,False,215,109,20367,0.9358,107,4,0.0,1.0,29.609,4684.0,9912.0,20267.0,resnet18_in1k,2000,2000,56,24,0.26046511627906976,cl2n_snap,snap
301.tiff,301,0.2533,3click,3,4,14754|14816|14976,20367,3,2.67,32.0,cos_resnet18_in1k_cl2n_snap,cos_resnet18_in1k_cl2n_snap,True,,False,False,215,109,20367,0.9358,107,4,0.0,1.0,29.609,4684.0,9912.0,20267.0,resnet18_in1k,5000,5000,112,43,0.5209302325581395,cl2n_snap,snap
301.tiff,301,0.2533,3click,3,4,14754|14816|14976,20367,3,2.67,32.0,cos_resnet18_in1k_16um,cos_resnet18_in1k_16um,True,,False,False,215,109,20367,0.9358,107,4,0.0,1.0,29.609,2377.0,7499.0,18553.0,resnet18_in1k_16um,500,500,49,9,0.22790697674418606,cosine,click
301.tiff,301,0.2533,3click,3,4,14754|14816|14976,20367,3,2.67,32.0,cos_resnet18_in1k_16um,cos_resnet18_in1k_16um,True,,False,False,215,109,20367,0.9358,107,4,0.0,1.0,29.609,2377.0,7499.0,18553.0,resnet18_in1k_16um,1000,1000,68,17,0.31627906976744186,cosine,click
301.tiff,301,0.2533,3click,3,4,14754|14816|14976,20367,3,2.67,32.0,cos_resnet18_in1k_16um,cos_resnet18_in1k_16um,True,,False,False,215,109,20367,0.9358,107,4,0.0,1.0,29.609,2377.0,7499.0,18553.0,resnet18_in1k_16um,2000,2000,93,26,0.4325581395348837,cosine,click
301.tiff,301,0.2533,3click,3,4,14754|14816|14976,20367,3,2.67,32.0,cos_resnet18_in1k_16um,cos_resnet18_in1k_16um,True,,False,False,215,109,20367,0.9358,107,4,0.0,1.0,29.609,2377.0,7499.0,18553.0,resnet18_in1k_16um,5000,5000,152,61,0.7069767441860465,cosine,click
301.tiff,301,0.2533,3click,3,4,14754|14816|14976,20367,3,2.67,32.0,cos_resnet18_in1k_16um_cl2n,cos_resnet18_in1k_16um_cl2n,True,,False,False,215,109,20367,0.9358,107,4,0.0,1.0,29.609,734.0,4740.0,18394.0,resnet18_in1k_16um,500,500,93,13,0.4325581395348837,cl2n,click
301.tiff,301,0.2533,3click,3,4,14754|14816|14976,20367,3,2.67,32.0,cos_resnet18_in1k_16um_cl2n,cos_resnet18_in1k_16um_cl2n,True,,False,False,215,109,20367,0.9358,107,4,0.0,1.0,29.609,734.0,4740.0,18394.0,resnet18_in1k_16um,1000,1000,116,25,0.5395348837209303,cl2n,click
301.tiff,301,0.2533,3click,3,4,14754|14816|14976,20367,3,2.67,32.0,cos_resnet18_in1k_16um_cl2n,cos_resnet18_in1k_16um_cl2n,True,,False,False,215,109,20367,0.9358,107,4,0.0,1.0,29.609,734.0,4740.0,18394.0,resnet18_in1k_16um,2000,2000,145,39,0.6744186046511628,cl2n,click
301.tiff,301,0.2533,3click,3,4,14754|14816|14976,20367,3,2.67,32.0,cos_resnet18_in1k_16um_cl2n,cos_resnet18_in1k_16um_cl2n,True,,False,False,215,109,20367,0.9358,107,4,0.0,1.0,29.609,734.0,4740.0,18394.0,resnet18_in1k_16um,5000,5000,172,68,0.8,cl2n,click
301.tiff,301,0.2533,3click,3,4,14754|14816|14976,20367,3,2.67,32.0,cos_resnet18_in1k_16um_cl2n_snap,cos_resnet18_in1k_16um_cl2n_snap,True,,False,False,215,109,20367,0.9358,107,4,0.0,1.0,29.609,1347.0,6213.0,18086.0,resnet18_in1k_16um,500,500,66,12,0.30697674418604654,cl2n_snap,snap
301.tiff,301,0.2533,3click,3,4,14754|14816|14976,20367,3,2.67,32.0,cos_resnet18_in1k_16um_cl2n_snap,cos_resnet18_in1k_16um_cl2n_snap,True,,False,False,215,109,20367,0.9358,107,4,0.0,1.0,29.609,1347.0,6213.0,18086.0,resnet18_in1k_16um,1000,1000,93,20,0.4325581395348837,cl2n_snap,snap
301.tiff,301,0.2533,3click,3,4,14754|14816|14976,20367,3,2.67,32.0,cos_resnet18_in1k_16um_cl2n_snap,cos_resnet18_in1k_16um_cl2n_snap,True,,False,False,215,109,20367,0.9358,107,4,0.0,1.0,29.609,1347.0,6213.0,18086.0,resnet18_in1k_16um,2000,2000,126,33,0.586046511627907,cl2n_snap,snap
301.tiff,301,0.2533,3click,3,4,14754|14816|14976,20367,3,2.67,32.0,cos_resnet18_in1k_16um_cl2n_snap,cos_resnet18_in1k_16um_cl2n_snap,True,,False,False,215,109,20367,0.9358,107,4,0.0,1.0,29.609,1347.0,6213.0,18086.0,resnet18_in1k_16um,5000,5000,163,59,0.7581395348837209,cl2n_snap,snap
301.tiff,301,0.2533,3click,3,4,14754|14816|14976,20367,3,2.67,32.0,cos_rawpixel_ccoeff,cos_rawpixel_ccoeff,True,,False,False,215,109,20367,0.9358,107,4,0.0,1.0,29.609,1825.0,6366.0,20054.0,rawpixel_ccoeff,500,500,66,9,0.30697674418604654,cosine,click
301.tiff,301,0.2533,3click,3,4,14754|14816|14976,20367,3,2.67,32.0,cos_rawpixel_ccoeff,cos_rawpixel_ccoeff,True,,False,False,215,109,20367,0.9358,107,4,0.0,1.0,29.609,1825.0,6366.0,20054.0,rawpixel_ccoeff,1000,1000,90,15,0.4186046511627907,cosine,click
301.tiff,301,0.2533,3click,3,4,14754|14816|14976,20367,3,2.67,32.0,cos_rawpixel_ccoeff,cos_rawpixel_ccoeff,True,,False,False,215,109,20367,0.9358,107,4,0.0,1.0,29.609,1825.0,6366.0,20054.0,rawpixel_ccoeff,2000,2000,111,24,0.5162790697674419,cosine,click
301.tiff,301,0.2533,3click,3,4,14754|14816|14976,20367,3,2.67,32.0,cos_rawpixel_ccoeff,cos_rawpixel_ccoeff,True,,False,False,215,109,20367,0.9358,107,4,0.0,1.0,29.609,1825.0,6366.0,20054.0,rawpixel_ccoeff,5000,5000,156,47,0.7255813953488373,cosine,click
301.tiff,301,0.2533,3click,3,4,14754|14816|14976,20367,3,2.67,32.0,cos_rawpixel_ccoeff_cl2n,cos_rawpixel_ccoeff_cl2n,True,,False,False,215,109,20367,0.9358,107,4,0.0,1.0,29.609,3286.0,8639.0,19941.0,rawpixel_ccoeff,500,500,35,6,0.16279069767441862,cl2n,click
301.tiff,301,0.2533,3click,3,4,14754|14816|14976,20367,3,2.67,32.0,cos_rawpixel_ccoeff_cl2n,cos_rawpixel_ccoeff_cl2n,True,,False,False,215,109,20367,0.9358,107,4,0.0,1.0,29.609,3286.0,8639.0,19941.0,rawpixel_ccoeff,1000,1000,50,14,0.23255813953488372,cl2n,click
301.tiff,301,0.2533,3click,3,4,14754|14816|14976,20367,3,2.67,32.0,cos_rawpixel_ccoeff_cl2n,cos_rawpixel_ccoeff_cl2n,True,,False,False,215,109,20367,0.9358,107,4,0.0,1.0,29.609,3286.0,8639.0,19941.0,rawpixel_ccoeff,2000,2000,78,20,0.3627906976744186,cl2n,click
301.tiff,301,0.2533,3click,3,4,14754|14816|14976,20367,3,2.67,32.0,cos_rawpixel_ccoeff_cl2n,cos_rawpixel_ccoeff_cl2n,True,,False,False,215,109,20367,0.9358,107,4,0.0,1.0,29.609,3286.0,8639.0,19941.0,rawpixel_ccoeff,5000,5000,136,40,0.6325581395348837,cl2n,click
301.tiff,301,0.2533,3click,3,4,14754|14816|14976,20367,3,2.67,32.0,cos_rawpixel_ccoeff_cl2n_snap,cos_rawpixel_ccoeff_cl2n_snap,True,,False,False,215,109,20367,0.9358,107,4,0.0,1.0,29.609,2023.0,6391.0,19582.0,rawpixel_ccoeff,500,500,61,12,0.2837209302325581,cl2n_snap,snap
301.tiff,301,0.2533,3click,3,4,14754|14816|14976,20367,3,2.67,32.0,cos_rawpixel_ccoeff_cl2n_snap,cos_rawpixel_ccoeff_cl2n_snap,True,,False,False,215,109,20367,0.9358,107,4,0.0,1.0,29.609,2023.0,6391.0,19582.0,rawpixel_ccoeff,1000,1000,80,13,0.37209302325581395,cl2n_snap,snap
301.tiff,301,0.2533,3click,3,4,14754|14816|14976,20367,3,2.67,32.0,cos_rawpixel_ccoeff_cl2n_snap,cos_rawpixel_ccoeff_cl2n_snap,True,,False,False,215,109,20367,0.9358,107,4,0.0,1.0,29.609,2023.0,6391.0,19582.0,rawpixel_ccoeff,2000,2000,106,20,0.4930232558139535,cl2n_snap,snap
301.tiff,301,0.2533,3click,3,4,14754|14816|14976,20367,3,2.67,32.0,cos_rawpixel_ccoeff_cl2n_snap,cos_rawpixel_ccoeff_cl2n_snap,True,,False,False,215,109,20367,0.9358,107,4,0.0,1.0,29.609,2023.0,6391.0,19582.0,rawpixel_ccoeff,5000,5000,155,49,0.7209302325581395,cl2n_snap,snap
246.tiff,246,0.2482,1click,1,0,6549,21058,1,1.59,32.0,chromatin,od,False,,False,False,115,123,21058,0.9166,123,2,0.02118,0.9652173913043478,30.222,210.0,1122.0,,chromatin_density_51px,500,500,78,42,0.6782608695652174,,
246.tiff,246,0.2482,1click,1,0,6549,21058,1,1.59,32.0,chromatin,od,False,,False,False,115,123,21058,0.9166,123,2,0.02118,0.9652173913043478,30.222,210.0,1122.0,,chromatin_density_51px,1000,1000,89,62,0.7739130434782608,,
246.tiff,246,0.2482,1click,1,0,6549,21058,1,1.59,32.0,chromatin,od,False,,False,False,115,123,21058,0.9166,123,2,0.02118,0.9652173913043478,30.222,210.0,1122.0,,chromatin_density_51px,2000,2000,101,86,0.8782608695652174,,
246.tiff,246,0.2482,1click,1,0,6549,21058,1,1.59,32.0,chromatin,od,False,,False,False,115,123,21058,0.9166,123,2,0.02118,0.9652173913043478,30.222,210.0,1122.0,,chromatin_density_51px,5000,5000,106,105,0.9217391304347826,,
246.tiff,246,0.2482,1click,1,0,6549,21058,1,1.59,32.0,blob_native,score,False,,False,False,115,123,21058,0.9166,123,2,0.0,0.9652173913043478,30.222,193.0,577.0,,otsu_component_mean,500,500,88,54,0.7652173913043478,,
246.tiff,246,0.2482,1click,1,0,6549,21058,1,1.59,32.0,blob_native,score,False,,False,False,115,123,21058,0.9166,123,2,0.0,0.9652173913043478,30.222,193.0,577.0,,otsu_component_mean,1000,1000,99,78,0.8608695652173913,,
246.tiff,246,0.2482,1click,1,0,6549,21058,1,1.59,32.0,blob_native,score,False,,False,False,115,123,21058,0.9166,123,2,0.0,0.9652173913043478,30.222,193.0,577.0,,otsu_component_mean,2000,2000,109,94,0.9478260869565217,,
246.tiff,246,0.2482,1click,1,0,6549,21058,1,1.59,32.0,blob_native,score,False,,False,False,115,123,21058,0.9166,123,2,0.0,0.9652173913043478,30.222,193.0,577.0,,otsu_component_mean,5000,5000,109,110,0.9478260869565217,,
246.tiff,246,0.2482,1click,1,0,6549,21058,1,1.59,32.0,cos_fcos_midogpp_r18,cos_fcos_midogpp_r18,True,,False,False,115,123,21058,0.9166,123,5,0.0,0.9652173913043478,30.222,62.0,118.0,,fcos_midogpp_r18,500,500,110,32,0.9565217391304348,cosine,click
246.tiff,246,0.2482,1click,1,0,6549,21058,1,1.59,32.0,cos_fcos_midogpp_r18,cos_fcos_midogpp_r18,True,,False,False,115,123,21058,0.9166,123,5,0.0,0.9652173913043478,30.222,62.0,118.0,,fcos_midogpp_r18,1000,1000,111,53,0.9652173913043478,cosine,click
246.tiff,246,0.2482,1click,1,0,6549,21058,1,1.59,32.0,cos_fcos_midogpp_r18,cos_fcos_midogpp_r18,True,,False,False,115,123,21058,0.9166,123,5,0.0,0.9652173913043478,30.222,62.0,118.0,,fcos_midogpp_r18,2000,2000,111,84,0.9652173913043478,cosine,click
246.tiff,246,0.2482,1click,1,0,6549,21058,1,1.59,32.0,cos_fcos_midogpp_r18,cos_fcos_midogpp_r18,True,,False,False,115,123,21058,0.9166,123,5,0.0,0.9652173913043478,30.222,62.0,118.0,,fcos_midogpp_r18,5000,5000,111,109,0.9652173913043478,cosine,click
246.tiff,246,0.2482,1click,1,0,6549,21058,1,1.59,32.0,cos_fcos_midogpp_r18_cl2n,cos_fcos_midogpp_r18_cl2n,True,,False,False,115,123,21058,0.9166,123,5,0.0,0.9652173913043478,30.222,62.0,117.0,,fcos_midogpp_r18,500,500,109,35,0.9478260869565217,cl2n,click
246.tiff,246,0.2482,1click,1,0,6549,21058,1,1.59,32.0,cos_fcos_midogpp_r18_cl2n,cos_fcos_midogpp_r18_cl2n,True,,False,False,115,123,21058,0.9166,123,5,0.0,0.9652173913043478,30.222,62.0,117.0,,fcos_midogpp_r18,1000,1000,111,54,0.9652173913043478,cl2n,click
246.tiff,246,0.2482,1click,1,0,6549,21058,1,1.59,32.0,cos_fcos_midogpp_r18_cl2n,cos_fcos_midogpp_r18_cl2n,True,,False,False,115,123,21058,0.9166,123,5,0.0,0.9652173913043478,30.222,62.0,117.0,,fcos_midogpp_r18,2000,2000,111,84,0.9652173913043478,cl2n,click
246.tiff,246,0.2482,1click,1,0,6549,21058,1,1.59,32.0,cos_fcos_midogpp_r18_cl2n,cos_fcos_midogpp_r18_cl2n,True,,False,False,115,123,21058,0.9166,123,5,0.0,0.9652173913043478,30.222,62.0,117.0,,fcos_midogpp_r18,5000,5000,111,109,0.9652173913043478,cl2n,click
246.tiff,246,0.2482,1click,1,0,6549,21058,1,1.59,32.0,cos_fcos_midogpp_r18_cl2n_snap,cos_fcos_midogpp_r18_cl2n_snap,True,,False,False,115,123,21058,0.9166,123,5,0.0,0.9652173913043478,30.222,62.0,117.0,,fcos_midogpp_r18,500,500,109,35,0.9478260869565217,cl2n_snap,snap
246.tiff,246,0.2482,1click,1,0,6549,21058,1,1.59,32.0,cos_fcos_midogpp_r18_cl2n_snap,cos_fcos_midogpp_r18_cl2n_snap,True,,False,False,115,123,21058,0.9166,123,5,0.0,0.9652173913043478,30.222,62.0,117.0,,fcos_midogpp_r18,1000,1000,111,55,0.9652173913043478,cl2n_snap,snap
246.tiff,246,0.2482,1click,1,0,6549,21058,1,1.59,32.0,cos_fcos_midogpp_r18_cl2n_snap,cos_fcos_midogpp_r18_cl2n_snap,True,,False,False,115,123,21058,0.9166,123,5,0.0,0.9652173913043478,30.222,62.0,117.0,,fcos_midogpp_r18,2000,2000,111,84,0.9652173913043478,cl2n_snap,snap
246.tiff,246,0.2482,1click,1,0,6549,21058,1,1.59,32.0,cos_fcos_midogpp_r18_cl2n_snap,cos_fcos_midogpp_r18_cl2n_snap,True,,False,False,115,123,21058,0.9166,123,5,0.0,0.9652173913043478,30.222,62.0,117.0,,fcos_midogpp_r18,5000,5000,111,108,0.9652173913043478,cl2n_snap,snap
246.tiff,246,0.2482,1click,1,0,6549,21058,1,1.59,32.0,cos_kaiko_vits16,cos_kaiko_vits16,True,,False,False,115,123,21058,0.9166,123,5,0.0,0.9652173913043478,30.222,7044.0,15545.0,,kaiko_vits16,500,500,9,7,0.0782608695652174,cosine,click
246.tiff,246,0.2482,1click,1,0,6549,21058,1,1.59,32.0,cos_kaiko_vits16,cos_kaiko_vits16,True,,False,False,115,123,21058,0.9166,123,5,0.0,0.9652173913043478,30.222,7044.0,15545.0,,kaiko_vits16,1000,1000,18,15,0.1565217391304348,cosine,click
246.tiff,246,0.2482,1click,1,0,6549,21058,1,1.59,32.0,cos_kaiko_vits16,cos_kaiko_vits16,True,,False,False,115,123,21058,0.9166,123,5,0.0,0.9652173913043478,30.222,7044.0,15545.0,,kaiko_vits16,2000,2000,30,24,0.2608695652173913,cosine,click
246.tiff,246,0.2482,1click,1,0,6549,21058,1,1.59,32.0,cos_kaiko_vits16,cos_kaiko_vits16,True,,False,False,115,123,21058,0.9166,123,5,0.0,0.9652173913043478,30.222,7044.0,15545.0,,kaiko_vits16,5000,5000,45,37,0.391304347826087,cosine,click
246.tiff,246,0.2482,1click,1,0,6549,21058,1,1.59,32.0,cos_kaiko_vits16_cl2n,cos_kaiko_vits16_cl2n,True,,False,False,115,123,21058,0.9166,123,5,0.0,0.9652173913043478,30.222,6383.0,14428.0,,kaiko_vits16,500,500,12,10,0.10434782608695652,cl2n,click
246.tiff,246,0.2482,1click,1,0,6549,21058,1,1.59,32.0,cos_kaiko_vits16_cl2n,cos_kaiko_vits16_cl2n,True,,False,False,115,123,21058,0.9166,123,5,0.0,0.9652173913043478,30.222,6383.0,14428.0,,kaiko_vits16,1000,1000,21,14,0.1826086956521739,cl2n,click
246.tiff,246,0.2482,1click,1,0,6549,21058,1,1.59,32.0,cos_kaiko_vits16_cl2n,cos_kaiko_vits16_cl2n,True,,False,False,115,123,21058,0.9166,123,5,0.0,0.9652173913043478,30.222,6383.0,14428.0,,kaiko_vits16,2000,2000,28,22,0.24347826086956523,cl2n,click
246.tiff,246,0.2482,1click,1,0,6549,21058,1,1.59,32.0,cos_kaiko_vits16_cl2n,cos_kaiko_vits16_cl2n,True,,False,False,115,123,21058,0.9166,123,5,0.0,0.9652173913043478,30.222,6383.0,14428.0,,kaiko_vits16,5000,5000,51,41,0.4434782608695652,cl2n,click
246.tiff,246,0.2482,1click,1,0,6549,21058,1,1.59,32.0,cos_kaiko_vits16_cl2n_snap,cos_kaiko_vits16_cl2n_snap,True,,False,False,115,123,21058,0.9166,123,5,0.0,0.9652173913043478,30.222,6595.0,14837.0,,kaiko_vits16,500,500,13,10,0.11304347826086956,cl2n_snap,snap
246.tiff,246,0.2482,1click,1,0,6549,21058,1,1.59,32.0,cos_kaiko_vits16_cl2n_snap,cos_kaiko_vits16_cl2n_snap,True,,False,False,115,123,21058,0.9166,123,5,0.0,0.9652173913043478,30.222,6595.0,14837.0,,kaiko_vits16,1000,1000,22,16,0.19130434782608696,cl2n_snap,snap
246.tiff,246,0.2482,1click,1,0,6549,21058,1,1.59,32.0,cos_kaiko_vits16_cl2n_snap,cos_kaiko_vits16_cl2n_snap,True,,False,False,115,123,21058,0.9166,123,5,0.0,0.9652173913043478,30.222,6595.0,14837.0,,kaiko_vits16,2000,2000,29,22,0.25217391304347825,cl2n_snap,snap
246.tiff,246,0.2482,1click,1,0,6549,21058,1,1.59,32.0,cos_kaiko_vits16_cl2n_snap,cos_kaiko_vits16_cl2n_snap,True,,False,False,115,123,21058,0.9166,123,5,0.0,0.9652173913043478,30.222,6595.0,14837.0,,kaiko_vits16,5000,5000,55,41,0.4782608695652174,cl2n_snap,snap
246.tiff,246,0.2482,1click,1,0,6549,21058,1,1.59,32.0,cos_lunit_dino_vits16,cos_lunit_dino_vits16,True,,False,False,115,123,21058,0.9166,123,5,0.0,0.9652173913043478,30.222,6789.0,14812.0,,lunit_dino_vits16,500,500,10,10,0.08695652173913043,cosine,click
246.tiff,246,0.2482,1click,1,0,6549,21058,1,1.59,32.0,cos_lunit_dino_vits16,cos_lunit_dino_vits16,True,,False,False,115,123,21058,0.9166,123,5,0.0,0.9652173913043478,30.222,6789.0,14812.0,,lunit_dino_vits16,1000,1000,17,14,0.14782608695652175,cosine,click
246.tiff,246,0.2482,1click,1,0,6549,21058,1,1.59,32.0,cos_lunit_dino_vits16,cos_lunit_dino_vits16,True,,False,False,115,123,21058,0.9166,123,5,0.0,0.9652173913043478,30.222,6789.0,14812.0,,lunit_dino_vits16,2000,2000,28,21,0.24347826086956523,cosine,click
246.tiff,246,0.2482,1click,1,0,6549,21058,1,1.59,32.0,cos_lunit_dino_vits16,cos_lunit_dino_vits16,True,,False,False,115,123,21058,0.9166,123,5,0.0,0.9652173913043478,30.222,6789.0,14812.0,,lunit_dino_vits16,5000,5000,50,37,0.43478260869565216,cosine,click
246.tiff,246,0.2482,1click,1,0,6549,21058,1,1.59,32.0,cos_lunit_dino_vits16_cl2n,cos_lunit_dino_vits16_cl2n,True,,False,False,115,123,21058,0.9166,123,5,0.0,0.9652173913043478,30.222,6323.0,14467.0,,lunit_dino_vits16,500,500,12,9,0.10434782608695652,cl2n,click
246.tiff,246,0.2482,1click,1,0,6549,21058,1,1.59,32.0,cos_lunit_dino_vits16_cl2n,cos_lunit_dino_vits16_cl2n,True,,False,False,115,123,21058,0.9166,123,5,0.0,0.9652173913043478,30.222,6323.0,14467.0,,lunit_dino_vits16,1000,1000,18,12,0.1565217391304348,cl2n,click
246.tiff,246,0.2482,1click,1,0,6549,21058,1,1.59,32.0,cos_lunit_dino_vits16_cl2n,cos_lunit_dino_vits16_cl2n,True,,False,False,115,123,21058,0.9166,123,5,0.0,0.9652173913043478,30.222,6323.0,14467.0,,lunit_dino_vits16,2000,2000,32,22,0.2782608695652174,cl2n,click
246.tiff,246,0.2482,1click,1,0,6549,21058,1,1.59,32.0,cos_lunit_dino_vits16_cl2n,cos_lunit_dino_vits16_cl2n,True,,False,False,115,123,21058,0.9166,123,5,0.0,0.9652173913043478,30.222,6323.0,14467.0,,lunit_dino_vits16,5000,5000,51,41,0.4434782608695652,cl2n,click
