subset,file_name,domain,image_id,seed_index,condition,seed_ann_id,click_cx,click_cy,base_size,tpl_cx,tpl_cy,tpl_offset_px,tpl_sha1,n_agreement_pool,n_after_border,n_joint_valid,n_seed_pool,n_retries,refused_draws,contested_seed_tier,n_gt_mitotic,nearest_other_ann_px,n_peaks,max_peaks_binding,n_detections,n_blanked_px,n_near_click,near_click_detail,od_nan,od_descending,match_radius_px,mpp,t_pipeline_s,tp_at_10,tp_at_20,tp_at_30,precision_at_10,precision_at_20,precision_at_30
original_14,529.tiff,human melanoma,529,2,default_51,24914,2799.0,2337.0,51,2799.0,2337.0,0.0,1f1d46804114d8c6225f2350469e090e30fef814,13,13,8,11,2,24934:gray_bbox;24909:hem_bbox,False,19,509.82,100,True,99,2601,0,,0,True,33.0639829123214,0.2268329263261596,5.6,7,10,11,0.7,0.5,0.36666666666666664
original_14,529.tiff,human melanoma,529,2,gray_bbox,24914,2799.0,2337.0,35,2797.5,2335.5,2.121,4b290f85193ea94850ae09f59f50a16df7a8068e,13,13,8,11,2,24934:gray_bbox;24909:hem_bbox,False,19,509.82,100,True,94,1225,0,,0,True,33.0639829123214,0.2268329263261596,5.2,5,5,6,0.5,0.25,0.2
original_14,529.tiff,human melanoma,529,2,hem_bbox,24914,2799.0,2337.0,29,2798.5,2337.0,0.5,5a3e3d8c3b199d8281b777184125cf11f03defef,13,13,8,11,2,24934:gray_bbox;24909:hem_bbox,False,19,509.82,100,True,90,841,0,,0,True,33.0639829123214,0.2268329263261596,4.9,4,5,6,0.4,0.25,0.2
original_14,548.tiff,human melanoma,548,0,default_51,25804,5163.0,3871.0,51,5163.0,3871.0,0.0,efd4ff0b3fc9db5f8792204739afaadd9cd2fdc0,186,184,162,184,0,,False,238,98.79,100,True,100,2601,0,,0,True,32.975303229224245,0.22744294261267478,5.8,9,15,22,0.9,0.75,0.7333333333333333
original_14,548.tiff,human melanoma,548,0,gray_bbox,25804,5163.0,3871.0,29,5163.5,3868.5,2.55,7164962ac394c9e48e69d0d0e170b4d75b602998,186,184,162,184,0,,False,238,98.79,100,True,99,841,1,rank56:non_human_findings:ann-1:d_click=30.5:d_tpl=28.0,0,True,32.975303229224245,0.22744294261267478,5.4,8,13,21,0.8,0.65,0.7
original_14,548.tiff,human melanoma,548,0,hem_bbox,25804,5163.0,3871.0,27,5163.5,3868.0,3.041,60f6ca545fe6fc1d94ee4cc3aad7c2cd5f6879fe,186,184,162,184,0,,False,238,98.79,100,True,99,729,1,rank55:non_human_findings:ann-1:d_click=30.5:d_tpl=27.5,0,True,32.975303229224245,0.22744294261267478,5.3,8,13,21,0.8,0.65,0.7
original_14,548.tiff,human melanoma,548,1,default_51,25712,5456.0,1657.0,51,5456.0,1657.0,0.0,c2d69437561f6999b893cccc97b08005436e8b0c,186,184,162,183,0,,False,238,258.12,100,True,100,2601,0,,0,True,32.975303229224245,0.22744294261267478,5.3,10,16,25,1.0,0.8,0.8333333333333334
original_14,548.tiff,human melanoma,548,1,gray_bbox,25712,5456.0,1657.0,37,5455.5,1655.5,1.581,25ea925420bd029826160a5e1e4ce917734172e1,186,184,162,183,0,,False,238,258.12,100,True,100,1369,0,,0,True,32.975303229224245,0.22744294261267478,4.7,9,14,23,0.9,0.7,0.7666666666666667
original_14,548.tiff,human melanoma,548,1,hem_bbox,25712,5456.0,1657.0,33,5456.0,1655.0,2.0,f053857df114c3dc8a4ea1221f755e421480f6b1,186,184,162,183,0,,False,238,258.12,100,True,99,1089,0,,0,True,32.975303229224245,0.22744294261267478,4.4,9,14,23,0.9,0.7,0.7666666666666667
original_14,548.tiff,human melanoma,548,2,default_51,25735,1158.0,3344.0,51,1158.0,3344.0,0.0,930fd26f499a517ea78d161b002f3463d9dcad3a,186,184,162,182,0,,False,238,266.09,100,True,100,2601,0,,0,True,32.975303229224245,0.22744294261267478,4.6,10,15,24,1.0,0.75,0.8
original_14,548.tiff,human melanoma,548,2,gray_bbox,25735,1158.0,3344.0,33,1158.0,3342.5,1.5,e086a842a7c7e7b38cf347503313f94932aa836f,186,184,162,182,0,,False,238,266.09,100,True,100,1089,0,,0,True,32.975303229224245,0.22744294261267478,4.3,9,14,22,0.9,0.7,0.7333333333333333
original_14,548.tiff,human melanoma,548,2,hem_bbox,25735,1158.0,3344.0,29,1158.5,3342.0,2.062,5b549c89049814f1346f245c44a0bb09499f0498,186,184,162,182,0,,False,238,266.09,100,True,100,841,0,,0,True,32.975303229224245,0.22744294261267478,4.3,9,13,21,0.9,0.65,0.7
testing_35,509.tiff,human melanoma,509,0,default_51,24264,1647.0,3096.0,51,1647.0,3096.0,0.0,662d31bde48dec777d532d3f8b8088c0cc33612d,18,18,12,18,0,,False,17,289.88,100,True,94,2601,0,,0,True,33.05346540711098,0.2269051038257091,5.8,2,6,10,0.2,0.3,0.3333333333333333
testing_35,509.tiff,human melanoma,509,0,gray_bbox,24264,1647.0,3096.0,51,1646.5,3096.0,0.5,3b84f90b155b09456f2cefe9aabfcb2062602816,18,18,12,18,0,,False,17,289.88,100,True,95,2601,0,,0,True,33.05346540711098,0.2269051038257091,6.2,2,6,9,0.2,0.3,0.3
testing_35,509.tiff,human melanoma,509,0,hem_bbox,24264,1647.0,3096.0,45,1647.0,3093.5,2.5,85223bbe8d7bc2cfc9b5027c14714b58a191491f,18,18,12,18,0,,False,17,289.88,100,True,95,2025,0,,0,True,33.05346540711098,0.2269051038257091,5.9,2,7,9,0.2,0.35,0.3
testing_35,509.tiff,human melanoma,509,1,default_51,24271,73.0,4396.0,51,73.0,4396.0,0.0,fad262e37135bdd9583d36d1700f3752197ae56b,18,18,12,17,0,,False,17,1233.75,100,True,87,2601,0,,0,True,33.05346540711098,0.2269051038257091,5.5,1,5,9,0.1,0.25,0.3
testing_35,509.tiff,human melanoma,509,1,gray_bbox,24271,73.0,4396.0,51,71.5,4396.0,1.5,5c59c4a8774d789bca2ff099f664563682d6dc4e,18,18,12,17,0,,False,17,1233.75,100,True,87,2601,0,,0,True,33.05346540711098,0.2269051038257091,5.1,1,4,8,0.1,0.2,0.26666666666666666
testing_35,509.tiff,human melanoma,509,1,hem_bbox,24271,73.0,4396.0,51,71.5,4396.0,1.5,5c59c4a8774d789bca2ff099f664563682d6dc4e,18,18,12,17,0,,False,17,1233.75,100,True,87,2601,0,,0,True,33.05346540711098,0.2269051038257091,4.8,1,4,8,0.1,0.2,0.26666666666666666
testing_35,509.tiff,human melanoma,509,2,default_51,24260,1940.0,1528.0,51,1940.0,1528.0,0.0,c38680feffa7d157e8b857094de3b354541f1448,18,18,12,16,0,,False,17,778.33,100,True,92,2601,0,,0,True,33.05346540711098,0.2269051038257091,5.0,2,5,7,0.2,0.25,0.23333333333333334
testing_35,509.tiff,human melanoma,509,2,gray_bbox,24260,1940.0,1528.0,51,1940.0,1529.5,1.5,ad1af029950cdfdce0a08d1e9541975c833a22bd,18,18,12,16,0,,False,17,778.33,100,True,92,2601,0,,0,True,33.05346540711098,0.2269051038257091,5.0,2,5,7,0.2,0.25,0.23333333333333334
testing_35,509.tiff,human melanoma,509,2,hem_bbox,24260,1940.0,1528.0,51,1940.0,1529.5,1.5,ad1af029950cdfdce0a08d1e9541975c833a22bd,18,18,12,16,0,,False,17,778.33,100,True,92,2601,0,,0,True,33.05346540711098,0.2269051038257091,4.5,2,5,7,0.2,0.25,0.23333333333333334
testing_35,524.tiff,human melanoma,524,0,default_51,24536,6343.0,3477.0,51,6343.0,3477.0,0.0,8c61d4e357b3c2f6783f384802e9aaa084a70bf4,9,9,9,9,0,,False,14,271.23,100,True,98,2601,0,,0,True,33.05346540711098,0.2269051038257091,5.3,2,3,3,0.2,0.15,0.1
testing_35,524.tiff,human melanoma,524,0,gray_bbox,24536,6343.0,3477.0,43,6345.5,3476.0,2.693,e9a3ffc27bd855a4c02119039303b279dd875341,9,9,9,9,0,,False,14,271.23,100,True,97,1849,0,,0,True,33.05346540711098,0.2269051038257091,5.7,1,1,1,0.1,0.05,0.03333333333333333
testing_35,524.tiff,human melanoma,524,0,hem_bbox,24536,6343.0,3477.0,43,6345.5,3476.5,2.55,e9a3ffc27bd855a4c02119039303b279dd875341,9,9,9,9,0,,False,14,271.23,100,True,97,1849,0,,0,True,33.05346540711098,0.2269051038257091,5.6,1,1,1,0.1,0.05,0.03333333333333333
testing_35,524.tiff,human melanoma,524,1,default_51,24543,973.0,5289.0,51,973.0,5289.0,0.0,6922635dced261a6bd344cc863bb79b5ad50ea92,9,9,9,8,0,,False,14,132.02,100,True,100,2601,0,,0,True,33.05346540711098,0.2269051038257091,5.6,2,2,3,0.2,0.1,0.1
testing_35,524.tiff,human melanoma,524,1,gray_bbox,24543,973.0,5289.0,31,974.0,5289.5,1.118,c9b68e335c49546760b7322fab981cec85ca81ee,9,9,9,8,0,,False,14,132.02,100,True,94,961,0,,0,True,33.05346540711098,0.2269051038257091,4.6,2,2,3,0.2,0.1,0.1
testing_35,524.tiff,human melanoma,524,1,hem_bbox,24543,973.0,5289.0,31,974.5,5291.0,2.5,fcb2d6c14e7334fc12b52d2b97db13c22f17059f,9,9,9,8,0,,False,14,132.02,100,True,94,961,0,,0,True,33.05346540711098,0.2269051038257091,4.3,2,2,2,0.2,0.1,0.06666666666666667
testing_35,524.tiff,human melanoma,524,2,default_51,24532,6732.0,2609.0,51,6732.0,2609.0,0.0,f8d1ef352376841333a1302bf017aa34c0811ea7,9,9,9,7,0,,False,14,270.17,100,True,96,2601,0,,0,True,33.05346540711098,0.2269051038257091,4.4,2,2,2,0.2,0.1,0.06666666666666667
testing_35,524.tiff,human melanoma,524,2,gray_bbox,24532,6732.0,2609.0,49,6731.0,2613.0,4.123,5fbccdb334db6b6909a85c8721e8ac5449d6b24b,9,9,9,7,0,,False,14,270.17,100,True,97,2401,0,,0,True,33.05346540711098,0.2269051038257091,4.2,1,1,2,0.1,0.05,0.06666666666666667
testing_35,524.tiff,human melanoma,524,2,hem_bbox,24532,6732.0,2609.0,37,6734.5,2605.5,4.301,8dc61322f1a2a222facada424302d6e1fa15b577,9,9,9,7,0,,False,14,270.17,100,True,97,1369,0,,0,True,33.05346540711098,0.2269051038257091,4.0,1,1,1,0.1,0.05,0.03333333333333333
testing_35,527.tiff,human melanoma,527,0,default_51,24720,1910.0,3925.0,51,1910.0,3925.0,0.0,fd460cb7f0d4c10bb4472d70c63ac1c574dc7b0d,29,29,22,29,0,,False,42,248.62,100,True,100,2601,0,,0,True,33.13881600808609,0.2263206989100018,5.2,4,5,6,0.4,0.25,0.2
testing_35,527.tiff,human melanoma,527,0,gray_bbox,24720,1910.0,3925.0,33,1912.0,3925.0,2.0,6965840f0cf99f518fa80811c47401e3be7d0526,29,29,22,29,0,,False,42,248.62,100,True,100,1089,0,,0,True,33.13881600808609,0.2263206989100018,5.0,3,3,4,0.3,0.15,0.13333333333333333
testing_35,527.tiff,human melanoma,527,0,hem_bbox,24720,1910.0,3925.0,31,1908.0,3924.0,2.236,7c353c6c42a21919da99116f92f97bf3100f0f3f,29,29,22,29,0,,False,42,248.62,100,True,100,961,0,,0,True,33.13881600808609,0.2263206989100018,5.3,1,2,2,0.1,0.1,0.06666666666666667
testing_35,527.tiff,human melanoma,527,1,default_51,24705,3749.0,3256.0,51,3749.0,3256.0,0.0,bc51bf690f9669afb7781d2af3c7c5998811f8b1,29,29,22,28,0,,False,42,420.62,100,True,100,2601,0,,0,True,33.13881600808609,0.2263206989100018,5.7,3,6,6,0.3,0.3,0.2
testing_35,527.tiff,human melanoma,527,1,gray_bbox,24705,3749.0,3256.0,39,3750.0,3255.0,1.414,d0ab7b073aaaa6046305c8a130b56dea7e064171,29,29,22,28,0,,False,42,420.62,100,True,100,1521,0,,0,True,33.13881600808609,0.2263206989100018,6.2,3,5,6,0.3,0.25,0.2
testing_35,527.tiff,human melanoma,527,1,hem_bbox,24705,3749.0,3256.0,39,3749.0,3255.5,0.5,73864036b5e353eb5d648beb59059794ec249fdc,29,29,22,28,0,,False,42,420.62,100,True,100,1521,0,,0,True,33.13881600808609,0.2263206989100018,6.0,3,4,5,0.3,0.2,0.16666666666666666
testing_35,527.tiff,human melanoma,527,2,default_51,24715,307.0,4640.0,51,307.0,4640.0,0.0,3d5a002e01e85a353646a5f40d68e0e47d10858d,29,29,22,27,0,,False,42,292.75,100,True,100,2601,0,,0,True,33.13881600808609,0.2263206989100018,6.4,3,5,7,0.3,0.25,0.23333333333333334
testing_35,527.tiff,human melanoma,527,2,gray_bbox,24715,307.0,4640.0,41,309.0,4640.5,2.062,03933411c98f0e2917aa37ceac3917f44f83f817,29,29,22,27,0,,False,42,292.75,100,True,99,1681,0,,0,True,33.13881600808609,0.2263206989100018,5.8,3,4,6,0.3,0.2,0.2
testing_35,527.tiff,human melanoma,527,2,hem_bbox,24715,307.0,4640.0,37,308.0,4640.5,1.118,7a3a64b4456ec54cb78a1bad0e5a6af1560610a3,29,29,22,27,0,,False,42,292.75,100,True,99,1369,0,,0,True,33.13881600808609,0.2263206989100018,5.7,3,3,5,0.3,0.15,0.16666666666666666
testing_35,546.tiff,human melanoma,546,0,default_51,25538,2758.0,1966.0,51,2758.0,1966.0,0.0,e6845f2cb074d3ec8b83f7763d9cd169607bff55,15,15,13,15,0,,False,27,654.7,100,True,100,2601,0,,0,True,33.060250128290654,0.22685853769696748,7.2,1,1,4,0.1,0.05,0.13333333333333333
testing_35,546.tiff,human melanoma,546,0,gray_bbox,25538,2758.0,1966.0,29,2758.5,1963.0,3.041,40786a269ed3d320fd441f4af46982074542754d,15,15,13,15,0,,False,27,654.7,100,True,100,841,0,,0,True,33.060250128290654,0.22685853769696748,6.6,1,2,3,0.1,0.1,0.1
testing_35,546.tiff,human melanoma,546,0,hem_bbox,25538,2758.0,1966.0,27,2759.0,1962.5,3.64,09137d273a8f4812c325add854a2aa353f11f7d0,15,15,13,15,0,,False,27,654.7,100,True,100,729,0,,0,True,33.060250128290654,0.22685853769696748,6.1,1,3,3,0.1,0.15,0.1
testing_35,546.tiff,human melanoma,546,1,default_51,25551,1587.0,3256.0,51,1587.0,3256.0,0.0,806d2f009c089893903b804b340fd689f6831bef,15,15,13,14,0,,False,27,290.15,100,True,100,2601,0,,0,True,33.060250128290654,0.22685853769696748,6.4,1,2,4,0.1,0.1,0.13333333333333333
testing_35,546.tiff,human melanoma,546,1,gray_bbox,25551,1587.0,3256.0,33,1584.0,3256.5,3.041,5e7a70c88115c9120439b1f6814e84f6d40a5b19,15,15,13,14,0,,False,27,290.15,100,True,100,1089,0,,0,True,33.060250128290654,0.22685853769696748,5.6,1,3,4,0.1,0.15,0.13333333333333333
testing_35,546.tiff,human melanoma,546,1,hem_bbox,25551,1587.0,3256.0,31,1584.5,3256.5,2.55,073b44846d20766a4dd97fb0c67f502100953df2,15,15,13,14,0,,False,27,290.15,100,True,99,961,0,,0,True,33.060250128290654,0.22685853769696748,5.4,0,2,2,0.0,0.1,0.06666666666666667
testing_35,546.tiff,human melanoma,546,2,default_51,25539,3266.0,2379.0,51,3266.0,2379.0,0.0,5fce1b4102204796d1aaaedd2e19379742f19b63,15,15,13,13,0,,False,27,143.6,100,True,100,2601,0,,0,True,33.060250128290654,0.22685853769696748,5.4,1,1,2,0.1,0.05,0.06666666666666667
testing_35,546.tiff,human melanoma,546,2,gray_bbox,25539,3266.0,2379.0,43,3264.5,2382.5,3.808,4df3bf64121629b078a69b32cd316a4c8e3861cd,15,15,13,13,0,,False,27,143.6,100,True,100,1849,0,,0,True,33.060250128290654,0.22685853769696748,4.9,1,1,3,0.1,0.05,0.1
testing_35,546.tiff,human melanoma,546,2,hem_bbox,25539,3266.0,2379.0,37,3264.5,2381.5,2.915,3ac431134e2138a0b819b3f7414b42bb3e344ecd,15,15,13,13,0,,False,27,143.6,100,True,100,1369,0,,0,True,33.060250128290654,0.22685853769696748,4.4,1,1,1,0.1,0.05,0.03333333333333333
testing_35,549.tiff,human melanoma,549,0,default_51,25963,1391.0,1513.0,51,1391.0,1513.0,0.0,f67c6d40083788b030691bd691a2e177a3c411a8,22,22,17,22,0,,False,27,442.72,100,True,100,2601,0,,0,True,33.13881600808609,0.2263206989100018,5.1,7,9,11,0.7,0.45,0.36666666666666664
testing_35,549.tiff,human melanoma,549,0,gray_bbox,25963,1391.0,1513.0,39,1391.5,1515.0,2.062,936e51f117f19afb997af6243fea9857f9d6e394,22,22,17,22,0,,False,27,442.72,100,True,99,1521,0,,0,True,33.13881600808609,0.2263206989100018,5.0,7,8,9,0.7,0.4,0.3
testing_35,549.tiff,human melanoma,549,0,hem_bbox,25963,1391.0,1513.0,37,1390.5,1515.0,2.062,5bebc4c04b6d14b171685fb0d3e67919c1f1c2c4,22,22,17,22,0,,False,27,442.72,100,True,99,1369,0,,0,True,33.13881600808609,0.2263206989100018,4.7,6,7,9,0.6,0.35,0.3
testing_35,549.tiff,human melanoma,549,1,default_51,25961,1704.0,480.0,51,1704.0,480.0,0.0,0d33af430bed76ee4fd586337c9f3693c667d7b9,22,22,17,21,1,25964:gray_bbox+hem_bbox,False,27,980.64,100,True,100,2601,0,,0,True,33.13881600808609,0.2263206989100018,4.8,9,12,13,0.9,0.6,0.43333333333333335
testing_35,549.tiff,human melanoma,549,1,gray_bbox,25961,1704.0,480.0,41,1699.5,478.0,4.924,adaf563c0a6551f3ba20f7f80eaec7c3ceec1540,22,22,17,21,1,25964:gray_bbox+hem_bbox,False,27,980.64,100,True,97,1681,0,,0,True,33.13881600808609,0.2263206989100018,4.2,9,9,11,0.9,0.45,0.36666666666666664
testing_35,549.tiff,human melanoma,549,1,hem_bbox,25961,1704.0,480.0,41,1699.5,478.0,4.924,adaf563c0a6551f3ba20f7f80eaec7c3ceec1540,22,22,17,21,1,25964:gray_bbox+hem_bbox,False,27,980.64,100,True,97,1681,0,,0,True,33.13881600808609,0.2263206989100018,4.1,9,9,11,0.9,0.45,0.36666666666666664
testing_35,549.tiff,human melanoma,549,2,default_51,25983,6903.0,4067.0,51,6903.0,4067.0,0.0,cae19719125388aac7561a56a50b643bfed52e01,22,22,17,20,0,,False,27,163.93,100,True,100,2601,0,,0,True,33.13881600808609,0.2263206989100018,4.2,8,10,11,0.8,0.5,0.36666666666666664
testing_35,549.tiff,human melanoma,549,2,gray_bbox,25983,6903.0,4067.0,41,6898.0,4069.0,5.385,6fad3b200b975a51d6289560c0dfda19fd7d6a15,22,22,17,20,0,,False,27,163.93,100,True,97,1681,0,,0,True,33.13881600808609,0.2263206989100018,4.0,8,10,11,0.8,0.5,0.36666666666666664
testing_35,549.tiff,human melanoma,549,2,hem_bbox,25983,6903.0,4067.0,41,6898.0,4069.0,5.385,6fad3b200b975a51d6289560c0dfda19fd7d6a15,22,22,17,20,0,,False,27,163.93,100,True,97,1681,0,,0,True,33.13881600808609,0.2263206989100018,3.9,8,10,11,0.8,0.5,0.36666666666666664
original_14,402.tiff,human neuroendocrine tumor,402,0,default_51,20254,989.0,4917.0,51,989.0,4917.0,0.0,39f71f8939a3332cdd84002ef2610418ec32cb6d,65,65,58,65,0,,False,104,295.06,100,True,100,2601,0,,0,True,33.13877952755905,0.22632094805310524,4.8,8,14,19,0.8,0.7,0.6333333333333333
original_14,402.tiff,human neuroendocrine tumor,402,0,gray_bbox,20254,989.0,4917.0,29,990.0,4915.5,1.803,f2063658f6b6c978d0d5eeff065bd9df360c1083,65,65,58,65,0,,False,104,295.06,100,True,99,841,0,,0,True,33.13877952755905,0.22632094805310524,4.9,7,12,15,0.7,0.6,0.5
original_14,402.tiff,human neuroendocrine tumor,402,0,hem_bbox,20254,989.0,4917.0,25,989.0,4915.0,2.0,83010ad0e9dc2fcc6dbd5f934a60ea0d5ebf3a2b,65,65,58,65,0,,False,104,295.06,100,True,99,625,0,,0,True,33.13877952755905,0.22632094805310524,5.2,7,11,15,0.7,0.55,0.5
original_14,402.tiff,human neuroendocrine tumor,402,1,default_51,20258,2420.0,4970.0,51,2420.0,4970.0,0.0,229dd56fb20de97136657c68c2cc0d6646fdb363,65,65,58,64,0,,False,104,236.76,100,True,100,2601,0,,0,True,33.13877952755905,0.22632094805310524,5.9,7,13,19,0.7,0.65,0.6333333333333333
original_14,402.tiff,human neuroendocrine tumor,402,1,gray_bbox,20258,2420.0,4970.0,51,2413.0,4970.0,7.0,1096900bdda04e7ba7f03efd29210ac7c0089dcd,65,65,58,64,0,,False,104,236.76,100,True,100,2601,0,,0,True,33.13877952755905,0.22632094805310524,5.9,7,14,19,0.7,0.7,0.6333333333333333
original_14,402.tiff,human neuroendocrine tumor,402,1,hem_bbox,20258,2420.0,4970.0,33,2415.5,4969.5,4.528,eb5faeb0bf32ee53fc80b6a41bd4160dc4e0d79d,65,65,58,64,0,,False,104,236.76,100,True,100,1089,0,,0,True,33.13877952755905,0.22632094805310524,5.3,7,14,19,0.7,0.7,0.6333333333333333
original_14,402.tiff,human neuroendocrine tumor,402,2,default_51,20157,3483.0,272.0,51,3483.0,272.0,0.0,d83b5f65d9f4aec127045fc4384544125a722c29,65,65,58,63,1,20242:hem_bbox,False,104,48.01,100,True,100,2601,0,,0,True,33.13877952755905,0.22632094805310524,6.2,8,14,17,0.8,0.7,0.5666666666666667
original_14,402.tiff,human neuroendocrine tumor,402,2,gray_bbox,20157,3483.0,272.0,29,3485.5,270.5,2.915,d2db5676ca6fd958e14cfac10029a20d9d755660,65,65,58,63,1,20242:hem_bbox,False,104,48.01,100,True,97,841,0,,0,True,33.13877952755905,0.22632094805310524,5.4,7,12,16,0.7,0.6,0.5333333333333333
original_14,402.tiff,human neuroendocrine tumor,402,2,hem_bbox,20157,3483.0,272.0,27,3485.0,270.0,2.828,bcbd11fdeec0f397c3b5ce1853abc7118c6041e6,65,65,58,63,1,20242:hem_bbox,False,104,48.01,100,True,95,729,0,,0,True,33.13877952755905,0.22632094805310524,5.7,6,10,14,0.6,0.5,0.4666666666666667
original_14,403.tiff,human neuroendocrine tumor,403,0,default_51,20356,2227.0,2970.0,51,2227.0,2970.0,0.0,ec511c3500d76e9443f557e4963e05daff86895e,37,36,30,36,1,20334:gray_bbox+hem_bbox,False,52,346.8,100,True,99,2601,0,,0,True,33.059940944881895,0.22686065932495555,7.3,5,10,14,0.5,0.5,0.4666666666666667
original_14,403.tiff,human neuroendocrine tumor,403,0,gray_bbox,20356,2227.0,2970.0,51,2227.0,2968.0,2.0,09a158669b7da4eef4cb7e660a6c0c0ec7ea3e5f,37,36,30,36,1,20334:gray_bbox+hem_bbox,False,52,346.8,100,True,99,2601,0,,0,True,33.059940944881895,0.22686065932495555,7.7,5,10,14,0.5,0.5,0.4666666666666667
original_14,403.tiff,human neuroendocrine tumor,403,0,hem_bbox,20356,2227.0,2970.0,31,2225.0,2974.5,4.924,e3c4577d53fc69622a0805214f4e86d1652cd27b,37,36,30,36,1,20334:gray_bbox+hem_bbox,False,52,346.8,100,True,96,961,0,,0,True,33.059940944881895,0.22686065932495555,7.2,4,7,10,0.4,0.35,0.3333333333333333
original_14,403.tiff,human neuroendocrine tumor,403,1,default_51,20344,2715.0,1673.0,51,2715.0,1673.0,0.0,662cdef0ff6caf2d28a1627d92bcc24de828a8ce,37,36,30,35,0,,False,52,60.03,100,True,99,2601,0,,0,True,33.059940944881895,0.22686065932495555,8.0,5,7,12,0.5,0.35,0.4
original_14,403.tiff,human neuroendocrine tumor,403,1,gray_bbox,20344,2715.0,1673.0,43,2712.0,1677.0,5.0,3aad7ba25d82f29bc0eed471626abbecaa99c4c5,37,36,30,35,0,,False,52,60.03,100,True,96,1849,0,,0,True,33.059940944881895,0.22686065932495555,8.0,5,9,13,0.5,0.45,0.43333333333333335
original_14,403.tiff,human neuroendocrine tumor,403,1,hem_bbox,20344,2715.0,1673.0,33,2712.5,1673.0,2.5,41828b2dd13a7d94ef0351e5fbaef1a0ba7f859c,37,36,30,35,0,,False,52,60.03,100,True,96,1089,0,,0,True,33.059940944881895,0.22686065932495555,7.6,6,9,12,0.6,0.45,0.4
original_14,403.tiff,human neuroendocrine tumor,403,2,default_51,20396,3815.0,4532.0,51,3815.0,4532.0,0.0,460ad3cad9ce175aa0d2fd523aaee04d96e865cf,37,36,30,34,1,20355:gray_bbox+hem_bbox,False,52,57.08,100,True,100,2601,0,,0,True,33.059940944881895,0.22686065932495555,10.4,6,13,15,0.6,0.65,0.5
original_14,403.tiff,human neuroendocrine tumor,403,2,gray_bbox,20396,3815.0,4532.0,41,3815.0,4530.5,1.5,71677faf626034fcdab937da2ffeb34c79076629,37,36,30,34,1,20355:gray_bbox+hem_bbox,False,52,57.08,100,True,99,1681,0,,0,True,33.059940944881895,0.22686065932495555,13.3,6,10,14,0.6,0.5,0.4666666666666667
original_14,403.tiff,human neuroendocrine tumor,403,2,hem_bbox,20396,3815.0,4532.0,39,3815.0,4530.5,1.5,1fa971c24aba379caec4e1b7a81fd781734c1a25,37,36,30,34,1,20355:gray_bbox+hem_bbox,False,52,57.08,100,True,98,1521,0,,0,True,33.059940944881895,0.22686065932495555,12.9,6,9,13,0.6,0.45,0.43333333333333335
testing_35,353.tiff,human neuroendocrine tumor,353,0,default_51,18278,185.0,1519.0,51,185.0,1519.0,0.0,f43cb5cd8385a38eb54c4ecf9d5680a83e34b561,50,47,45,47,0,,False,62,72.03,100,True,95,2601,0,,0,True,32.9751968503937,0.22744367634943946,14.9,9,14,18,0.9,0.7,0.6
testing_35,353.tiff,human neuroendocrine tumor,353,0,gray_bbox,18278,185.0,1519.0,45,185.0,1519.5,0.5,607216ae3863ac33126ec1f769a8ac46d6d3edec,50,47,45,47,0,,False,62,72.03,100,True,96,2025,0,,0,True,32.9751968503937,0.22744367634943946,9.1,9,16,19,0.9,0.8,0.6333333333333333
testing_35,353.tiff,human neuroendocrine tumor,353,0,hem_bbox,18278,185.0,1519.0,43,185.5,1519.5,0.707,41ba1e74f5fa26a22cd96cc17a9d4420834be1d1,50,47,45,47,0,,False,62,72.03,100,True,96,1849,0,,0,True,32.9751968503937,0.22744367634943946,7.5,9,16,19,0.9,0.8,0.6333333333333333
testing_35,353.tiff,human neuroendocrine tumor,353,1,default_51,18280,1073.0,1273.0,51,1073.0,1273.0,0.0,ff7e5ae031263a62c0f251ff3b6d602a9dd91ca9,50,47,45,46,0,,False,62,76.58,100,True,99,2601,0,,0,True,32.9751968503937,0.22744367634943946,7.2,9,14,18,0.9,0.7,0.6
testing_35,353.tiff,human neuroendocrine tumor,353,1,gray_bbox,18280,1073.0,1273.0,37,1073.5,1273.0,0.5,413b45d7203a8c6f832f6baca1008bc5e9380a50,50,47,45,46,0,,False,62,76.58,100,True,99,1369,0,,0,True,32.9751968503937,0.22744367634943946,9.6,7,11,15,0.7,0.55,0.5
testing_35,353.tiff,human neuroendocrine tumor,353,1,hem_bbox,18280,1073.0,1273.0,33,1073.5,1273.0,0.5,aac933d27fbff00df838cbefeaf14bbae8fa23ee,50,47,45,46,0,,False,62,76.58,100,True,99,1089,0,,0,True,32.9751968503937,0.22744367634943946,6.9,7,11,15,0.7,0.55,0.5
testing_35,353.tiff,human neuroendocrine tumor,353,2,default_51,18281,1131.0,1223.0,51,1131.0,1223.0,0.0,89144e232490432bde3fd62fe4992de60463d681,50,47,45,45,0,,False,62,76.58,100,True,100,2601,0,,0,True,32.9751968503937,0.22744367634943946,6.7,9,16,20,0.9,0.8,0.6666666666666666
testing_35,353.tiff,human neuroendocrine tumor,353,2,gray_bbox,18281,1131.0,1223.0,33,1130.0,1219.0,4.123,551653b3986a437680bfaa6914b2628f99ebb552,50,47,45,45,0,,False,62,76.58,100,True,98,1089,0,,0,True,32.9751968503937,0.22744367634943946,6.0,9,14,18,0.9,0.7,0.6
