file_name,image_id,tumor_type,mpp,seed_index,seed_ann_id,base_size,n_retries,map_median,mad_scale,deep_floor,n_pool,pad_px,nms_radius_px,match_radius_px,z_max,deep_recall,arm,rank_key,seeded,z,z_dependent,floor_limited,n_gt_mitotic,n_gt_lookalike,n_detections,coverage_frac,n_lookalike_in_list,largest_tie_block,nan_rate,full_list_recall,read_50,read_80,read_90,read_95,read_99,read_100,axis,op_point,z_cut,budget,budget_delivered,tp_at_budget,lookalike_at_budget,recall_at_budget
246.tiff,246,canine lymphosarcoma,0.2482,0,6548,41,0,-0.00613,0.17131,-0.26309,17763,20,30.222,30.222,2.7220458984375,1.0,tm_score,score,True,1.0,True,False,115,123,16836,0.944,121,2,0.0,1.0,131.0,644.0,1365.0,1766.0,4037.0,5426.0,tm_score,grid,0.16518,100,100,50,11,0.43478260869565216
246.tiff,246,canine lymphosarcoma,0.2482,0,6548,41,0,-0.00613,0.17131,-0.26309,17763,20,30.222,30.222,2.7220458984375,1.0,tm_score,score,True,1.0,True,False,115,123,16836,0.944,121,2,0.0,1.0,131.0,644.0,1365.0,1766.0,4037.0,5426.0,tm_score,grid,0.16518,250,250,73,32,0.6347826086956522
246.tiff,246,canine lymphosarcoma,0.2482,0,6548,41,0,-0.00613,0.17131,-0.26309,17763,20,30.222,30.222,2.7220458984375,1.0,tm_score,score,True,1.0,True,False,115,123,16836,0.944,121,2,0.0,1.0,131.0,644.0,1365.0,1766.0,4037.0,5426.0,tm_score,grid,0.16518,500,500,82,60,0.7130434782608696
246.tiff,246,canine lymphosarcoma,0.2482,0,6548,41,0,-0.00613,0.17131,-0.26309,17763,20,30.222,30.222,2.7220458984375,1.0,tm_score,score,True,1.0,True,False,115,123,16836,0.944,121,2,0.0,1.0,131.0,644.0,1365.0,1766.0,4037.0,5426.0,tm_score,grid,0.16518,1000,1000,99,81,0.8608695652173913
246.tiff,246,canine lymphosarcoma,0.2482,0,6548,41,0,-0.00613,0.17131,-0.26309,17763,20,30.222,30.222,2.7220458984375,1.0,tm_score,score,True,1.0,True,False,115,123,16836,0.944,121,2,0.0,1.0,131.0,644.0,1365.0,1766.0,4037.0,5426.0,tm_score,grid,0.16518,2000,2000,110,95,0.9565217391304348
246.tiff,246,canine lymphosarcoma,0.2482,0,6548,41,0,-0.00613,0.17131,-0.26309,17763,20,30.222,30.222,2.7220458984375,1.0,tm_score,score,True,1.0,True,False,115,123,16836,0.944,121,2,0.0,1.0,131.0,644.0,1365.0,1766.0,4037.0,5426.0,tm_score,grid,0.16518,5000,5000,114,114,0.991304347826087
246.tiff,246,canine lymphosarcoma,0.2482,0,6548,41,0,-0.00613,0.17131,-0.26309,17763,20,30.222,30.222,2.7220458984375,1.0,chromatin_od,od,True,1.0,True,False,115,123,16836,0.944,121,2,0.0,1.0,112.0,527.0,1210.0,2031.0,4674.0,10092.0,chromatin_od,grid,0.16518,25,25,23,0,0.2
246.tiff,246,canine lymphosarcoma,0.2482,0,6548,41,0,-0.00613,0.17131,-0.26309,17763,20,30.222,30.222,2.7220458984375,1.0,chromatin_od,od,True,1.0,True,False,115,123,16836,0.944,121,2,0.0,1.0,112.0,527.0,1210.0,2031.0,4674.0,10092.0,chromatin_od,grid,0.16518,50,50,32,4,0.2782608695652174
246.tiff,246,canine lymphosarcoma,0.2482,0,6548,41,0,-0.00613,0.17131,-0.26309,17763,20,30.222,30.222,2.7220458984375,1.0,chromatin_od,od,True,1.0,True,False,115,123,16836,0.944,121,2,0.0,1.0,112.0,527.0,1210.0,2031.0,4674.0,10092.0,chromatin_od,grid,0.16518,100,100,53,15,0.4608695652173913
246.tiff,246,canine lymphosarcoma,0.2482,0,6548,41,0,-0.00613,0.17131,-0.26309,17763,20,30.222,30.222,2.7220458984375,1.0,chromatin_od,od,True,1.0,True,False,115,123,16836,0.944,121,2,0.0,1.0,112.0,527.0,1210.0,2031.0,4674.0,10092.0,chromatin_od,grid,0.16518,250,250,78,31,0.6782608695652174
246.tiff,246,canine lymphosarcoma,0.2482,0,6548,41,0,-0.00613,0.17131,-0.26309,17763,20,30.222,30.222,2.7220458984375,1.0,chromatin_od,od,True,1.0,True,False,115,123,16836,0.944,121,2,0.0,1.0,112.0,527.0,1210.0,2031.0,4674.0,10092.0,chromatin_od,grid,0.16518,500,500,90,47,0.782608695652174
246.tiff,246,canine lymphosarcoma,0.2482,0,6548,41,0,-0.00613,0.17131,-0.26309,17763,20,30.222,30.222,2.7220458984375,1.0,chromatin_od,od,True,1.0,True,False,115,123,16836,0.944,121,2,0.0,1.0,112.0,527.0,1210.0,2031.0,4674.0,10092.0,chromatin_od,grid,0.16518,1000,1000,101,67,0.8782608695652174
246.tiff,246,canine lymphosarcoma,0.2482,0,6548,41,0,-0.00613,0.17131,-0.26309,17763,20,30.222,30.222,2.7220458984375,1.0,chromatin_od,od,True,1.0,True,False,115,123,16836,0.944,121,2,0.0,1.0,112.0,527.0,1210.0,2031.0,4674.0,10092.0,chromatin_od,grid,0.16518,2000,2000,108,86,0.9391304347826087
246.tiff,246,canine lymphosarcoma,0.2482,0,6548,41,0,-0.00613,0.17131,-0.26309,17763,20,30.222,30.222,2.7220458984375,1.0,chromatin_od,od,True,1.0,True,False,115,123,16836,0.944,121,2,0.0,1.0,112.0,527.0,1210.0,2031.0,4674.0,10092.0,chromatin_od,grid,0.16518,5000,5000,114,112,0.991304347826087
246.tiff,246,canine lymphosarcoma,0.2482,0,6548,41,0,-0.00613,0.17131,-0.26309,17763,20,30.222,30.222,2.7220458984375,1.0,tm_score,score,True,1.5,True,False,115,123,14963,0.8942,120,2,0.0,1.0,131.0,644.0,1365.0,1766.0,4037.0,5426.0,tm_score,grid,0.25083,25,25,21,1,0.1826086956521739
246.tiff,246,canine lymphosarcoma,0.2482,0,6548,41,0,-0.00613,0.17131,-0.26309,17763,20,30.222,30.222,2.7220458984375,1.0,tm_score,score,True,1.5,True,False,115,123,14963,0.8942,120,2,0.0,1.0,131.0,644.0,1365.0,1766.0,4037.0,5426.0,tm_score,grid,0.25083,50,50,32,5,0.2782608695652174
246.tiff,246,canine lymphosarcoma,0.2482,0,6548,41,0,-0.00613,0.17131,-0.26309,17763,20,30.222,30.222,2.7220458984375,1.0,tm_score,score,True,1.5,True,False,115,123,14963,0.8942,120,2,0.0,1.0,131.0,644.0,1365.0,1766.0,4037.0,5426.0,tm_score,grid,0.25083,100,100,50,11,0.43478260869565216
246.tiff,246,canine lymphosarcoma,0.2482,0,6548,41,0,-0.00613,0.17131,-0.26309,17763,20,30.222,30.222,2.7220458984375,1.0,tm_score,score,True,1.5,True,False,115,123,14963,0.8942,120,2,0.0,1.0,131.0,644.0,1365.0,1766.0,4037.0,5426.0,tm_score,grid,0.25083,250,250,73,32,0.6347826086956522
246.tiff,246,canine lymphosarcoma,0.2482,0,6548,41,0,-0.00613,0.17131,-0.26309,17763,20,30.222,30.222,2.7220458984375,1.0,tm_score,score,True,1.5,True,False,115,123,14963,0.8942,120,2,0.0,1.0,131.0,644.0,1365.0,1766.0,4037.0,5426.0,tm_score,grid,0.25083,500,500,82,60,0.7130434782608696
246.tiff,246,canine lymphosarcoma,0.2482,0,6548,41,0,-0.00613,0.17131,-0.26309,17763,20,30.222,30.222,2.7220458984375,1.0,tm_score,score,True,1.5,True,False,115,123,14963,0.8942,120,2,0.0,1.0,131.0,644.0,1365.0,1766.0,4037.0,5426.0,tm_score,grid,0.25083,1000,1000,99,81,0.8608695652173913
246.tiff,246,canine lymphosarcoma,0.2482,0,6548,41,0,-0.00613,0.17131,-0.26309,17763,20,30.222,30.222,2.7220458984375,1.0,tm_score,score,True,1.5,True,False,115,123,14963,0.8942,120,2,0.0,1.0,131.0,644.0,1365.0,1766.0,4037.0,5426.0,tm_score,grid,0.25083,2000,2000,110,95,0.9565217391304348
246.tiff,246,canine lymphosarcoma,0.2482,0,6548,41,0,-0.00613,0.17131,-0.26309,17763,20,30.222,30.222,2.7220458984375,1.0,tm_score,score,True,1.5,True,False,115,123,14963,0.8942,120,2,0.0,1.0,131.0,644.0,1365.0,1766.0,4037.0,5426.0,tm_score,grid,0.25083,5000,5000,114,114,0.991304347826087
246.tiff,246,canine lymphosarcoma,0.2482,0,6548,41,0,-0.00613,0.17131,-0.26309,17763,20,30.222,30.222,2.7220458984375,1.0,chromatin_od,od,True,1.5,True,False,115,123,14963,0.8942,120,2,0.0,1.0,112.0,520.0,1193.0,1983.0,4506.0,9488.0,chromatin_od,grid,0.25083,25,25,23,0,0.2
246.tiff,246,canine lymphosarcoma,0.2482,0,6548,41,0,-0.00613,0.17131,-0.26309,17763,20,30.222,30.222,2.7220458984375,1.0,chromatin_od,od,True,1.5,True,False,115,123,14963,0.8942,120,2,0.0,1.0,112.0,520.0,1193.0,1983.0,4506.0,9488.0,chromatin_od,grid,0.25083,50,50,32,4,0.2782608695652174
246.tiff,246,canine lymphosarcoma,0.2482,0,6548,41,0,-0.00613,0.17131,-0.26309,17763,20,30.222,30.222,2.7220458984375,1.0,chromatin_od,od,True,1.5,True,False,115,123,14963,0.8942,120,2,0.0,1.0,112.0,520.0,1193.0,1983.0,4506.0,9488.0,chromatin_od,grid,0.25083,100,100,53,15,0.4608695652173913
246.tiff,246,canine lymphosarcoma,0.2482,0,6548,41,0,-0.00613,0.17131,-0.26309,17763,20,30.222,30.222,2.7220458984375,1.0,chromatin_od,od,True,1.5,True,False,115,123,14963,0.8942,120,2,0.0,1.0,112.0,520.0,1193.0,1983.0,4506.0,9488.0,chromatin_od,grid,0.25083,250,250,78,31,0.6782608695652174
246.tiff,246,canine lymphosarcoma,0.2482,0,6548,41,0,-0.00613,0.17131,-0.26309,17763,20,30.222,30.222,2.7220458984375,1.0,chromatin_od,od,True,1.5,True,False,115,123,14963,0.8942,120,2,0.0,1.0,112.0,520.0,1193.0,1983.0,4506.0,9488.0,chromatin_od,grid,0.25083,500,500,90,47,0.782608695652174
246.tiff,246,canine lymphosarcoma,0.2482,0,6548,41,0,-0.00613,0.17131,-0.26309,17763,20,30.222,30.222,2.7220458984375,1.0,chromatin_od,od,True,1.5,True,False,115,123,14963,0.8942,120,2,0.0,1.0,112.0,520.0,1193.0,1983.0,4506.0,9488.0,chromatin_od,grid,0.25083,1000,1000,101,67,0.8782608695652174
246.tiff,246,canine lymphosarcoma,0.2482,0,6548,41,0,-0.00613,0.17131,-0.26309,17763,20,30.222,30.222,2.7220458984375,1.0,chromatin_od,od,True,1.5,True,False,115,123,14963,0.8942,120,2,0.0,1.0,112.0,520.0,1193.0,1983.0,4506.0,9488.0,chromatin_od,grid,0.25083,2000,2000,110,86,0.9565217391304348
246.tiff,246,canine lymphosarcoma,0.2482,0,6548,41,0,-0.00613,0.17131,-0.26309,17763,20,30.222,30.222,2.7220458984375,1.0,chromatin_od,od,True,1.5,True,False,115,123,14963,0.8942,120,2,0.0,1.0,112.0,520.0,1193.0,1983.0,4506.0,9488.0,chromatin_od,grid,0.25083,5000,5000,114,111,0.991304347826087
246.tiff,246,canine lymphosarcoma,0.2482,0,6548,41,0,-0.00613,0.17131,-0.26309,17763,20,30.222,30.222,2.7220458984375,1.0,tm_score,score,True,2.0,True,False,115,123,11248,0.7474,119,2,0.0,1.0,131.0,644.0,1365.0,1766.0,4037.0,5426.0,tm_score,grid,0.33648,25,25,21,1,0.1826086956521739
246.tiff,246,canine lymphosarcoma,0.2482,0,6548,41,0,-0.00613,0.17131,-0.26309,17763,20,30.222,30.222,2.7220458984375,1.0,tm_score,score,True,2.0,True,False,115,123,11248,0.7474,119,2,0.0,1.0,131.0,644.0,1365.0,1766.0,4037.0,5426.0,tm_score,grid,0.33648,50,50,32,5,0.2782608695652174
246.tiff,246,canine lymphosarcoma,0.2482,0,6548,41,0,-0.00613,0.17131,-0.26309,17763,20,30.222,30.222,2.7220458984375,1.0,tm_score,score,True,2.0,True,False,115,123,11248,0.7474,119,2,0.0,1.0,131.0,644.0,1365.0,1766.0,4037.0,5426.0,tm_score,grid,0.33648,100,100,50,11,0.43478260869565216
246.tiff,246,canine lymphosarcoma,0.2482,0,6548,41,0,-0.00613,0.17131,-0.26309,17763,20,30.222,30.222,2.7220458984375,1.0,tm_score,score,True,2.0,True,False,115,123,11248,0.7474,119,2,0.0,1.0,131.0,644.0,1365.0,1766.0,4037.0,5426.0,tm_score,grid,0.33648,250,250,73,32,0.6347826086956522
246.tiff,246,canine lymphosarcoma,0.2482,0,6548,41,0,-0.00613,0.17131,-0.26309,17763,20,30.222,30.222,2.7220458984375,1.0,tm_score,score,True,2.0,True,False,115,123,11248,0.7474,119,2,0.0,1.0,131.0,644.0,1365.0,1766.0,4037.0,5426.0,tm_score,grid,0.33648,500,500,82,60,0.7130434782608696
246.tiff,246,canine lymphosarcoma,0.2482,0,6548,41,0,-0.00613,0.17131,-0.26309,17763,20,30.222,30.222,2.7220458984375,1.0,tm_score,score,True,2.0,True,False,115,123,11248,0.7474,119,2,0.0,1.0,131.0,644.0,1365.0,1766.0,4037.0,5426.0,tm_score,grid,0.33648,1000,1000,99,81,0.8608695652173913
246.tiff,246,canine lymphosarcoma,0.2482,0,6548,41,0,-0.00613,0.17131,-0.26309,17763,20,30.222,30.222,2.7220458984375,1.0,tm_score,score,True,2.0,True,False,115,123,11248,0.7474,119,2,0.0,1.0,131.0,644.0,1365.0,1766.0,4037.0,5426.0,tm_score,grid,0.33648,2000,2000,110,95,0.9565217391304348
246.tiff,246,canine lymphosarcoma,0.2482,0,6548,41,0,-0.00613,0.17131,-0.26309,17763,20,30.222,30.222,2.7220458984375,1.0,tm_score,score,True,2.0,True,False,115,123,11248,0.7474,119,2,0.0,1.0,131.0,644.0,1365.0,1766.0,4037.0,5426.0,tm_score,grid,0.33648,5000,5000,114,114,0.991304347826087
246.tiff,246,canine lymphosarcoma,0.2482,0,6548,41,0,-0.00613,0.17131,-0.26309,17763,20,30.222,30.222,2.7220458984375,1.0,chromatin_od,od,True,2.0,True,False,115,123,11248,0.7474,119,2,0.0,1.0,112.0,513.0,1156.0,1894.0,4082.0,7924.0,chromatin_od,grid,0.33648,25,25,23,0,0.2
246.tiff,246,canine lymphosarcoma,0.2482,0,6548,41,0,-0.00613,0.17131,-0.26309,17763,20,30.222,30.222,2.7220458984375,1.0,chromatin_od,od,True,2.0,True,False,115,123,11248,0.7474,119,2,0.0,1.0,112.0,513.0,1156.0,1894.0,4082.0,7924.0,chromatin_od,grid,0.33648,50,50,32,4,0.2782608695652174
246.tiff,246,canine lymphosarcoma,0.2482,0,6548,41,0,-0.00613,0.17131,-0.26309,17763,20,30.222,30.222,2.7220458984375,1.0,chromatin_od,od,True,2.0,True,False,115,123,11248,0.7474,119,2,0.0,1.0,112.0,513.0,1156.0,1894.0,4082.0,7924.0,chromatin_od,grid,0.33648,100,100,53,15,0.4608695652173913
246.tiff,246,canine lymphosarcoma,0.2482,0,6548,41,0,-0.00613,0.17131,-0.26309,17763,20,30.222,30.222,2.7220458984375,1.0,chromatin_od,od,True,2.0,True,False,115,123,11248,0.7474,119,2,0.0,1.0,112.0,513.0,1156.0,1894.0,4082.0,7924.0,chromatin_od,grid,0.33648,250,250,78,31,0.6782608695652174
246.tiff,246,canine lymphosarcoma,0.2482,0,6548,41,0,-0.00613,0.17131,-0.26309,17763,20,30.222,30.222,2.7220458984375,1.0,chromatin_od,od,True,2.0,True,False,115,123,11248,0.7474,119,2,0.0,1.0,112.0,513.0,1156.0,1894.0,4082.0,7924.0,chromatin_od,grid,0.33648,500,500,90,47,0.782608695652174
246.tiff,246,canine lymphosarcoma,0.2482,0,6548,41,0,-0.00613,0.17131,-0.26309,17763,20,30.222,30.222,2.7220458984375,1.0,chromatin_od,od,True,2.0,True,False,115,123,11248,0.7474,119,2,0.0,1.0,112.0,513.0,1156.0,1894.0,4082.0,7924.0,chromatin_od,grid,0.33648,1000,1000,101,69,0.8782608695652174
246.tiff,246,canine lymphosarcoma,0.2482,0,6548,41,0,-0.00613,0.17131,-0.26309,17763,20,30.222,30.222,2.7220458984375,1.0,chromatin_od,od,True,2.0,True,False,115,123,11248,0.7474,119,2,0.0,1.0,112.0,513.0,1156.0,1894.0,4082.0,7924.0,chromatin_od,grid,0.33648,2000,2000,110,88,0.9565217391304348
246.tiff,246,canine lymphosarcoma,0.2482,0,6548,41,0,-0.00613,0.17131,-0.26309,17763,20,30.222,30.222,2.7220458984375,1.0,chromatin_od,od,True,2.0,True,False,115,123,11248,0.7474,119,2,0.0,1.0,112.0,513.0,1156.0,1894.0,4082.0,7924.0,chromatin_od,grid,0.33648,5000,5000,114,112,0.991304347826087
246.tiff,246,canine lymphosarcoma,0.2482,0,6548,41,0,-0.00613,0.17131,-0.26309,17763,20,30.222,30.222,2.7220458984375,1.0,tm_score,score,True,2.5,True,False,115,123,7046,0.516,117,1,0.0,1.0,131.0,644.0,1365.0,1766.0,4037.0,5426.0,tm_score,grid,0.42214,25,25,21,1,0.1826086956521739
246.tiff,246,canine lymphosarcoma,0.2482,0,6548,41,0,-0.00613,0.17131,-0.26309,17763,20,30.222,30.222,2.7220458984375,1.0,tm_score,score,True,2.5,True,False,115,123,7046,0.516,117,1,0.0,1.0,131.0,644.0,1365.0,1766.0,4037.0,5426.0,tm_score,grid,0.42214,50,50,32,5,0.2782608695652174
246.tiff,246,canine lymphosarcoma,0.2482,0,6548,41,0,-0.00613,0.17131,-0.26309,17763,20,30.222,30.222,2.7220458984375,1.0,tm_score,score,True,2.5,True,False,115,123,7046,0.516,117,1,0.0,1.0,131.0,644.0,1365.0,1766.0,4037.0,5426.0,tm_score,grid,0.42214,100,100,50,11,0.43478260869565216
246.tiff,246,canine lymphosarcoma,0.2482,0,6548,41,0,-0.00613,0.17131,-0.26309,17763,20,30.222,30.222,2.7220458984375,1.0,tm_score,score,True,2.5,True,False,115,123,7046,0.516,117,1,0.0,1.0,131.0,644.0,1365.0,1766.0,4037.0,5426.0,tm_score,grid,0.42214,250,250,73,32,0.6347826086956522
246.tiff,246,canine lymphosarcoma,0.2482,0,6548,41,0,-0.00613,0.17131,-0.26309,17763,20,30.222,30.222,2.7220458984375,1.0,tm_score,score,True,2.5,True,False,115,123,7046,0.516,117,1,0.0,1.0,131.0,644.0,1365.0,1766.0,4037.0,5426.0,tm_score,grid,0.42214,500,500,82,60,0.7130434782608696
246.tiff,246,canine lymphosarcoma,0.2482,0,6548,41,0,-0.00613,0.17131,-0.26309,17763,20,30.222,30.222,2.7220458984375,1.0,tm_score,score,True,2.5,True,False,115,123,7046,0.516,117,1,0.0,1.0,131.0,644.0,1365.0,1766.0,4037.0,5426.0,tm_score,grid,0.42214,1000,1000,99,81,0.8608695652173913
246.tiff,246,canine lymphosarcoma,0.2482,0,6548,41,0,-0.00613,0.17131,-0.26309,17763,20,30.222,30.222,2.7220458984375,1.0,tm_score,score,True,2.5,True,False,115,123,7046,0.516,117,1,0.0,1.0,131.0,644.0,1365.0,1766.0,4037.0,5426.0,tm_score,grid,0.42214,2000,2000,110,95,0.9565217391304348
246.tiff,246,canine lymphosarcoma,0.2482,0,6548,41,0,-0.00613,0.17131,-0.26309,17763,20,30.222,30.222,2.7220458984375,1.0,tm_score,score,True,2.5,True,False,115,123,7046,0.516,117,1,0.0,1.0,131.0,644.0,1365.0,1766.0,4037.0,5426.0,tm_score,grid,0.42214,5000,5000,114,114,0.991304347826087
246.tiff,246,canine lymphosarcoma,0.2482,0,6548,41,0,-0.00613,0.17131,-0.26309,17763,20,30.222,30.222,2.7220458984375,1.0,chromatin_od,od,True,2.5,True,False,115,123,7046,0.516,117,2,0.0,1.0,112.0,491.0,1064.0,1672.0,3248.0,5503.0,chromatin_od,grid,0.42214,25,25,23,0,0.2
246.tiff,246,canine lymphosarcoma,0.2482,0,6548,41,0,-0.00613,0.17131,-0.26309,17763,20,30.222,30.222,2.7220458984375,1.0,chromatin_od,od,True,2.5,True,False,115,123,7046,0.516,117,2,0.0,1.0,112.0,491.0,1064.0,1672.0,3248.0,5503.0,chromatin_od,grid,0.42214,50,50,32,4,0.2782608695652174
246.tiff,246,canine lymphosarcoma,0.2482,0,6548,41,0,-0.00613,0.17131,-0.26309,17763,20,30.222,30.222,2.7220458984375,1.0,chromatin_od,od,True,2.5,True,False,115,123,7046,0.516,117,2,0.0,1.0,112.0,491.0,1064.0,1672.0,3248.0,5503.0,chromatin_od,grid,0.42214,100,100,53,15,0.4608695652173913
246.tiff,246,canine lymphosarcoma,0.2482,0,6548,41,0,-0.00613,0.17131,-0.26309,17763,20,30.222,30.222,2.7220458984375,1.0,chromatin_od,od,True,2.5,True,False,115,123,7046,0.516,117,2,0.0,1.0,112.0,491.0,1064.0,1672.0,3248.0,5503.0,chromatin_od,grid,0.42214,250,250,79,31,0.6869565217391305
246.tiff,246,canine lymphosarcoma,0.2482,0,6548,41,0,-0.00613,0.17131,-0.26309,17763,20,30.222,30.222,2.7220458984375,1.0,chromatin_od,od,True,2.5,True,False,115,123,7046,0.516,117,2,0.0,1.0,112.0,491.0,1064.0,1672.0,3248.0,5503.0,chromatin_od,grid,0.42214,500,500,92,47,0.8
246.tiff,246,canine lymphosarcoma,0.2482,0,6548,41,0,-0.00613,0.17131,-0.26309,17763,20,30.222,30.222,2.7220458984375,1.0,chromatin_od,od,True,2.5,True,False,115,123,7046,0.516,117,2,0.0,1.0,112.0,491.0,1064.0,1672.0,3248.0,5503.0,chromatin_od,grid,0.42214,1000,1000,101,72,0.8782608695652174
246.tiff,246,canine lymphosarcoma,0.2482,0,6548,41,0,-0.00613,0.17131,-0.26309,17763,20,30.222,30.222,2.7220458984375,1.0,chromatin_od,od,True,2.5,True,False,115,123,7046,0.516,117,2,0.0,1.0,112.0,491.0,1064.0,1672.0,3248.0,5503.0,chromatin_od,grid,0.42214,2000,2000,111,94,0.9652173913043478
246.tiff,246,canine lymphosarcoma,0.2482,0,6548,41,0,-0.00613,0.17131,-0.26309,17763,20,30.222,30.222,2.7220458984375,1.0,chromatin_od,od,True,2.5,True,False,115,123,7046,0.516,117,2,0.0,1.0,112.0,491.0,1064.0,1672.0,3248.0,5503.0,chromatin_od,grid,0.42214,5000,5000,114,114,0.991304347826087
246.tiff,246,canine lymphosarcoma,0.2482,0,6548,41,0,-0.00613,0.17131,-0.26309,17763,20,30.222,30.222,2.7220458984375,1.0,tm_score,score,True,3.0,True,False,115,123,3853,0.3025,111,1,0.0,0.9739130434782609,131.0,644.0,1365.0,1766.0,,,tm_score,grid,0.50779,25,25,21,1,0.1826086956521739
246.tiff,246,canine lymphosarcoma,0.2482,0,6548,41,0,-0.00613,0.17131,-0.26309,17763,20,30.222,30.222,2.7220458984375,1.0,tm_score,score,True,3.0,True,False,115,123,3853,0.3025,111,1,0.0,0.9739130434782609,131.0,644.0,1365.0,1766.0,,,tm_score,grid,0.50779,50,50,32,5,0.2782608695652174
246.tiff,246,canine lymphosarcoma,0.2482,0,6548,41,0,-0.00613,0.17131,-0.26309,17763,20,30.222,30.222,2.7220458984375,1.0,tm_score,score,True,3.0,True,False,115,123,3853,0.3025,111,1,0.0,0.9739130434782609,131.0,644.0,1365.0,1766.0,,,tm_score,grid,0.50779,100,100,50,11,0.43478260869565216
246.tiff,246,canine lymphosarcoma,0.2482,0,6548,41,0,-0.00613,0.17131,-0.26309,17763,20,30.222,30.222,2.7220458984375,1.0,tm_score,score,True,3.0,True,False,115,123,3853,0.3025,111,1,0.0,0.9739130434782609,131.0,644.0,1365.0,1766.0,,,tm_score,grid,0.50779,250,250,73,32,0.6347826086956522
246.tiff,246,canine lymphosarcoma,0.2482,0,6548,41,0,-0.00613,0.17131,-0.26309,17763,20,30.222,30.222,2.7220458984375,1.0,tm_score,score,True,3.0,True,False,115,123,3853,0.3025,111,1,0.0,0.9739130434782609,131.0,644.0,1365.0,1766.0,,,tm_score,grid,0.50779,500,500,82,60,0.7130434782608696
246.tiff,246,canine lymphosarcoma,0.2482,0,6548,41,0,-0.00613,0.17131,-0.26309,17763,20,30.222,30.222,2.7220458984375,1.0,tm_score,score,True,3.0,True,False,115,123,3853,0.3025,111,1,0.0,0.9739130434782609,131.0,644.0,1365.0,1766.0,,,tm_score,grid,0.50779,1000,1000,99,81,0.8608695652173913
246.tiff,246,canine lymphosarcoma,0.2482,0,6548,41,0,-0.00613,0.17131,-0.26309,17763,20,30.222,30.222,2.7220458984375,1.0,tm_score,score,True,3.0,True,False,115,123,3853,0.3025,111,1,0.0,0.9739130434782609,131.0,644.0,1365.0,1766.0,,,tm_score,grid,0.50779,2000,2000,110,95,0.9565217391304348
246.tiff,246,canine lymphosarcoma,0.2482,0,6548,41,0,-0.00613,0.17131,-0.26309,17763,20,30.222,30.222,2.7220458984375,1.0,tm_score,score,True,3.0,True,False,115,123,3853,0.3025,111,1,0.0,0.9739130434782609,131.0,644.0,1365.0,1766.0,,,tm_score,grid,0.50779,5000,3853,112,111,0.9739130434782609
246.tiff,246,canine lymphosarcoma,0.2482,0,6548,41,0,-0.00613,0.17131,-0.26309,17763,20,30.222,30.222,2.7220458984375,1.0,chromatin_od,od,True,3.0,True,False,115,123,3853,0.3025,111,2,0.0,0.9739130434782609,112.0,457.0,949.0,1507.0,,,chromatin_od,grid,0.50779,25,25,23,0,0.2
246.tiff,246,canine lymphosarcoma,0.2482,0,6548,41,0,-0.00613,0.17131,-0.26309,17763,20,30.222,30.222,2.7220458984375,1.0,chromatin_od,od,True,3.0,True,False,115,123,3853,0.3025,111,2,0.0,0.9739130434782609,112.0,457.0,949.0,1507.0,,,chromatin_od,grid,0.50779,50,50,32,4,0.2782608695652174
246.tiff,246,canine lymphosarcoma,0.2482,0,6548,41,0,-0.00613,0.17131,-0.26309,17763,20,30.222,30.222,2.7220458984375,1.0,chromatin_od,od,True,3.0,True,False,115,123,3853,0.3025,111,2,0.0,0.9739130434782609,112.0,457.0,949.0,1507.0,,,chromatin_od,grid,0.50779,100,100,53,15,0.4608695652173913
246.tiff,246,canine lymphosarcoma,0.2482,0,6548,41,0,-0.00613,0.17131,-0.26309,17763,20,30.222,30.222,2.7220458984375,1.0,chromatin_od,od,True,3.0,True,False,115,123,3853,0.3025,111,2,0.0,0.9739130434782609,112.0,457.0,949.0,1507.0,,,chromatin_od,grid,0.50779,250,250,79,33,0.6869565217391305
246.tiff,246,canine lymphosarcoma,0.2482,0,6548,41,0,-0.00613,0.17131,-0.26309,17763,20,30.222,30.222,2.7220458984375,1.0,chromatin_od,od,True,3.0,True,False,115,123,3853,0.3025,111,2,0.0,0.9739130434782609,112.0,457.0,949.0,1507.0,,,chromatin_od,grid,0.50779,500,500,93,50,0.808695652173913
246.tiff,246,canine lymphosarcoma,0.2482,0,6548,41,0,-0.00613,0.17131,-0.26309,17763,20,30.222,30.222,2.7220458984375,1.0,chromatin_od,od,True,3.0,True,False,115,123,3853,0.3025,111,2,0.0,0.9739130434782609,112.0,457.0,949.0,1507.0,,,chromatin_od,grid,0.50779,1000,1000,105,76,0.9130434782608695
246.tiff,246,canine lymphosarcoma,0.2482,0,6548,41,0,-0.00613,0.17131,-0.26309,17763,20,30.222,30.222,2.7220458984375,1.0,chromatin_od,od,True,3.0,True,False,115,123,3853,0.3025,111,2,0.0,0.9739130434782609,112.0,457.0,949.0,1507.0,,,chromatin_od,grid,0.50779,2000,2000,110,102,0.9565217391304348
246.tiff,246,canine lymphosarcoma,0.2482,0,6548,41,0,-0.00613,0.17131,-0.26309,17763,20,30.222,30.222,2.7220458984375,1.0,chromatin_od,od,True,3.0,True,False,115,123,3853,0.3025,111,2,0.0,0.9739130434782609,112.0,457.0,949.0,1507.0,,,chromatin_od,grid,0.50779,5000,3853,112,111,0.9739130434782609
