subset,domain,file_name,image_id,seed_index,condition,seed_ann_id,click_cx,click_cy,mpp,match_radius_px,margin_px,n_gt_mitotic,tpl_sha1,n_peaks,n_detections,n_self_hits,n_near_click,near_click_detail,od_nan,od_descending,t_run_s,tp_at_10,tp_at_20,tp_at_30,n_od_bit_exact,precision_at_10,precision_at_20,precision_at_30
original_14,human neuroendocrine tumor,403.tiff,403,2,hem_rect_fill_1um,20396,3815.0,4532.0,0.22686065932495555,33.059940944881895,4,52,c33060de71bf2df26203cab5928a4b57f8bd2d07,100,99,1,0,,0,True,2.623,6,13,16,,0.6,0.65,0.5333333333333333
testing_35,human neuroendocrine tumor,353.tiff,353,0,default_51,18278,185.0,1519.0,0.22744367634943946,32.9751968503937,4,62,f43cb5cd8385a38eb54c4ecf9d5680a83e34b561,100,94,1,0,,0,True,2.717,9,14,18,30.0,0.9,0.7,0.6
testing_35,human neuroendocrine tumor,353.tiff,353,0,hem_rect_fill,18278,185.0,1519.0,0.22744367634943946,32.9751968503937,4,62,d35a9b2a3abdf1b597b5856b3d75a9e6482f4397,100,94,1,0,,0,True,2.866,9,14,18,30.0,0.9,0.7,0.6
testing_35,human neuroendocrine tumor,353.tiff,353,0,hem_rect_fill_1um,18278,185.0,1519.0,0.22744367634943946,32.9751968503937,4,62,2275fab1595c3ecca95d034b8bdb241620c8a172,100,94,1,0,,0,True,2.904,9,14,18,,0.9,0.7,0.6
testing_35,human neuroendocrine tumor,353.tiff,353,1,default_51,18280,1073.0,1273.0,0.22744367634943946,32.9751968503937,4,62,ff7e5ae031263a62c0f251ff3b6d602a9dd91ca9,100,98,1,0,,0,True,3.545,9,14,18,30.0,0.9,0.7,0.6
testing_35,human neuroendocrine tumor,353.tiff,353,1,hem_rect_fill,18280,1073.0,1273.0,0.22744367634943946,32.9751968503937,4,62,efee1e42116f28513ab1e31bac93e1f34ec3d97d,100,98,1,0,,0,True,3.666,9,13,18,30.0,0.9,0.65,0.6
testing_35,human neuroendocrine tumor,353.tiff,353,1,hem_rect_fill_1um,18280,1073.0,1273.0,0.22744367634943946,32.9751968503937,4,62,b4fe092487ab3ac1f3636bc8bef79d4118d8aa90,100,98,1,0,,0,True,3.575,9,13,18,,0.9,0.65,0.6
testing_35,human neuroendocrine tumor,353.tiff,353,2,default_51,18281,1131.0,1223.0,0.22744367634943946,32.9751968503937,4,62,89144e232490432bde3fd62fe4992de60463d681,100,99,1,0,,0,True,3.629,9,16,19,30.0,0.9,0.8,0.6333333333333333
testing_35,human neuroendocrine tumor,353.tiff,353,2,hem_rect_fill,18281,1131.0,1223.0,0.22744367634943946,32.9751968503937,4,62,0ef05657185259403e55b7b87f9def00153be5fa,100,99,1,0,,0,True,3.296,9,15,19,30.0,0.9,0.75,0.6333333333333333
testing_35,human neuroendocrine tumor,353.tiff,353,2,hem_rect_fill_1um,18281,1131.0,1223.0,0.22744367634943946,32.9751968503937,4,62,6c2dab58f1d103e38eacb6862a38a730e6bab552,100,99,1,0,,0,True,3.281,9,16,20,,0.9,0.8,0.6666666666666666
testing_35,human neuroendocrine tumor,364.tiff,364,0,default_51,18757,961.0,1596.0,0.22632094805310524,33.13877952755905,4,22,d67482dac6c244fd114dcaf0d737fb28d7c605a2,100,98,1,0,,0,True,4.167,5,5,5,30.0,0.5,0.25,0.16666666666666666
testing_35,human neuroendocrine tumor,364.tiff,364,0,hem_rect_fill,18757,961.0,1596.0,0.22632094805310524,33.13877952755905,4,22,098a1cabe97077a2afd3d985079368d6acfda64b,100,98,1,0,,0,True,3.584,5,5,5,30.0,0.5,0.25,0.16666666666666666
testing_35,human neuroendocrine tumor,364.tiff,364,0,hem_rect_fill_1um,18757,961.0,1596.0,0.22632094805310524,33.13877952755905,4,22,fcf0e81ecd6d06fe95eb9611a898869bc51ceb8a,100,97,1,0,,0,True,3.901,5,5,5,,0.5,0.25,0.16666666666666666
testing_35,human neuroendocrine tumor,364.tiff,364,1,default_51,18766,6777.0,1057.0,0.22632094805310524,33.13877952755905,4,22,737addad72880d3b9b4999d93d611932eec01849,100,98,1,0,,0,True,3.873,6,6,6,30.0,0.6,0.3,0.2
testing_35,human neuroendocrine tumor,364.tiff,364,1,hem_rect_fill,18766,6777.0,1057.0,0.22632094805310524,33.13877952755905,4,22,cfa6444f39e1ced54dfd906ffd22fb150e03e398,100,98,1,0,,0,True,3.719,5,5,5,30.0,0.5,0.25,0.16666666666666666
testing_35,human neuroendocrine tumor,364.tiff,364,1,hem_rect_fill_1um,18766,6777.0,1057.0,0.22632094805310524,33.13877952755905,4,22,765cc1f6109f50c05f62bc680120cf84d81cedb1,100,98,1,0,,0,True,3.893,5,5,5,,0.5,0.25,0.16666666666666666
testing_35,human neuroendocrine tumor,364.tiff,364,2,default_51,18785,6674.0,3662.0,0.22632094805310524,33.13877952755905,4,22,d1917967871f17eeec68c5563120eeea62b9ef44,100,99,1,0,,0,True,3.855,5,5,5,30.0,0.5,0.25,0.16666666666666666
testing_35,human neuroendocrine tumor,364.tiff,364,2,hem_rect_fill,18785,6674.0,3662.0,0.22632094805310524,33.13877952755905,4,22,a74ebd9ce2ef6a236e49aa78ba0143fba8e10431,100,97,0,0,,0,True,3.608,5,5,5,30.0,0.5,0.25,0.16666666666666666
testing_35,human neuroendocrine tumor,364.tiff,364,2,hem_rect_fill_1um,18785,6674.0,3662.0,0.22632094805310524,33.13877952755905,4,22,9938e726a01ef401c8cc408fb37e046b5a88f572,100,96,1,0,,0,True,3.549,5,5,5,,0.5,0.25,0.16666666666666666
testing_35,human neuroendocrine tumor,400.tiff,400,0,default_51,20040,85.0,4646.0,0.22686065932495555,33.059940944881895,4,103,30061a69ef5261252733d6a117f39478c6b4b9e2,100,99,1,0,,0,True,3.419,9,17,25,30.0,0.9,0.85,0.8333333333333334
testing_35,human neuroendocrine tumor,400.tiff,400,0,hem_rect_fill,20040,85.0,4646.0,0.22686065932495555,33.059940944881895,4,103,7706f1e96cc4d6f074d0395407d0d39f26e2afbe,100,98,1,0,,0,True,3.321,9,17,25,30.0,0.9,0.85,0.8333333333333334
testing_35,human neuroendocrine tumor,400.tiff,400,0,hem_rect_fill_1um,20040,85.0,4646.0,0.22686065932495555,33.059940944881895,4,103,73b957d943603b6f32eeeb90c53daca22c8d6b7e,100,99,1,0,,0,True,3.339,9,17,25,,0.9,0.85,0.8333333333333334
testing_35,human neuroendocrine tumor,400.tiff,400,1,default_51,19942,3384.0,664.0,0.22686065932495555,33.059940944881895,4,103,67179f8c22c7bcaadc2e18088d1c1ec322de4616,100,99,1,0,,0,True,3.592,9,17,27,30.0,0.9,0.85,0.9
testing_35,human neuroendocrine tumor,400.tiff,400,1,hem_rect_fill,19942,3384.0,664.0,0.22686065932495555,33.059940944881895,4,103,e00d0650c919b1a29c4030d4ce2a9259be05cb8c,100,99,1,0,,0,True,3.271,9,17,27,30.0,0.9,0.85,0.9
testing_35,human neuroendocrine tumor,400.tiff,400,1,hem_rect_fill_1um,19942,3384.0,664.0,0.22686065932495555,33.059940944881895,4,103,080ef667dd65f0c9832d99d085be750bf18c99b0,100,99,1,0,,0,True,3.558,9,17,27,,0.9,0.85,0.9
testing_35,human neuroendocrine tumor,400.tiff,400,2,default_51,19947,5673.0,540.0,0.22686065932495555,33.059940944881895,4,103,56fd9991704348442a3d0933222a1da1f6df6c52,100,99,1,0,,0,True,3.325,9,17,27,30.0,0.9,0.85,0.9
testing_35,human neuroendocrine tumor,400.tiff,400,2,hem_rect_fill,19947,5673.0,540.0,0.22686065932495555,33.059940944881895,4,103,b617e29f9753bea58254ad25d61c15f793fb8d88,100,99,1,0,,0,True,3.062,9,17,26,30.0,0.9,0.85,0.8666666666666667
testing_35,human neuroendocrine tumor,400.tiff,400,2,hem_rect_fill_1um,19947,5673.0,540.0,0.22686065932495555,33.059940944881895,4,103,a4034c8c601d44153b51d2c1cf4a2f0686f647f9,100,99,1,0,,0,True,3.086,9,17,27,,0.9,0.85,0.9
testing_35,human neuroendocrine tumor,401.tiff,401,0,default_51,20132,3990.0,5047.0,0.22686065932495555,33.059940944881895,4,18,bbc423519d5a46078f4ae67bcced13a4584648ce,100,99,1,0,,0,True,3.233,7,9,10,30.0,0.7,0.45,0.3333333333333333
testing_35,human neuroendocrine tumor,401.tiff,401,0,hem_rect_fill,20132,3990.0,5047.0,0.22686065932495555,33.059940944881895,4,18,5e5f07b549d1d56abf0c1c7a58db6190a7fe29dd,100,98,1,0,,0,True,3.345,7,9,10,30.0,0.7,0.45,0.3333333333333333
testing_35,human neuroendocrine tumor,401.tiff,401,0,hem_rect_fill_1um,20132,3990.0,5047.0,0.22686065932495555,33.059940944881895,4,18,261b85b556d9780d3ef9af7ad0a370afc61f216f,100,99,1,0,,0,True,3.467,7,9,10,,0.7,0.45,0.3333333333333333
testing_35,human neuroendocrine tumor,401.tiff,401,1,default_51,20102,2485.0,507.0,0.22686065932495555,33.059940944881895,4,18,8fc6ca7310ef1dcddca58068a9456d5ff8c13a18,100,99,1,0,,0,True,3.034,7,8,8,30.0,0.7,0.4,0.26666666666666666
testing_35,human neuroendocrine tumor,401.tiff,401,1,hem_rect_fill,20102,2485.0,507.0,0.22686065932495555,33.059940944881895,4,18,81d015354d3cd2315218799c5e9c538d62db79c8,100,99,1,0,,0,True,3.056,7,8,8,30.0,0.7,0.4,0.26666666666666666
testing_35,human neuroendocrine tumor,401.tiff,401,1,hem_rect_fill_1um,20102,2485.0,507.0,0.22686065932495555,33.059940944881895,4,18,b9ba1bff62ce1c5f614c502c1d732ae5c5bf26f4,100,99,1,0,,0,True,3.109,7,8,8,,0.7,0.4,0.26666666666666666
testing_35,human neuroendocrine tumor,401.tiff,401,2,default_51,20112,2811.0,1659.0,0.22686065932495555,33.059940944881895,4,18,c0153a4608412cc571ad03b783fd30a7c2d1cbc0,100,99,1,0,,0,True,2.815,7,9,10,30.0,0.7,0.45,0.3333333333333333
testing_35,human neuroendocrine tumor,401.tiff,401,2,hem_rect_fill,20112,2811.0,1659.0,0.22686065932495555,33.059940944881895,4,18,357d12d3e0344b2b86f045bca78814549d602783,100,99,1,0,,0,True,2.633,7,9,10,30.0,0.7,0.45,0.3333333333333333
testing_35,human neuroendocrine tumor,401.tiff,401,2,hem_rect_fill_1um,20112,2811.0,1659.0,0.22686065932495555,33.059940944881895,4,18,f4634ca6d522e9f0be9a8d9e5885f0fa40d53a61,100,99,1,0,,0,True,2.792,7,9,10,,0.7,0.45,0.3333333333333333
testing_35,human neuroendocrine tumor,404.tiff,404,0,default_51,20471,3045.0,2542.0,0.22632094805310524,33.13877952755905,4,60,3d253e5fdecb4eb53406a86c3a9d5bd4eba176de,100,98,1,0,,0,True,2.656,4,8,11,30.0,0.4,0.4,0.36666666666666664
testing_35,human neuroendocrine tumor,404.tiff,404,0,hem_rect_fill,20471,3045.0,2542.0,0.22632094805310524,33.13877952755905,4,60,e047a9275ba9435ff0fa8f95f72057d3ec9fc453,100,98,1,0,,0,True,2.72,4,8,11,30.0,0.4,0.4,0.36666666666666664
testing_35,human neuroendocrine tumor,404.tiff,404,0,hem_rect_fill_1um,20471,3045.0,2542.0,0.22632094805310524,33.13877952755905,4,60,1649f5a0916d27bf583204416ccb3ed4be90cdcb,100,98,1,0,,0,True,3.187,4,8,10,,0.4,0.4,0.3333333333333333
testing_35,human neuroendocrine tumor,404.tiff,404,1,default_51,20474,5840.0,2192.0,0.22632094805310524,33.13877952755905,4,60,7b8c840d696dc1fea303cd0e0add5fa2426b28c5,100,98,1,0,,0,True,3.307,4,7,9,30.0,0.4,0.35,0.3
testing_35,human neuroendocrine tumor,404.tiff,404,1,hem_rect_fill,20474,5840.0,2192.0,0.22632094805310524,33.13877952755905,4,60,7da133e4c2a27427590445ce0e5c315934f7206f,100,99,1,0,,0,True,3.246,4,6,9,30.0,0.4,0.3,0.3
testing_35,human neuroendocrine tumor,404.tiff,404,1,hem_rect_fill_1um,20474,5840.0,2192.0,0.22632094805310524,33.13877952755905,4,60,5d2667469c3a711287c95706c26bdf46bb1b061f,100,98,1,0,,0,True,2.889,4,7,9,,0.4,0.35,0.3
testing_35,human neuroendocrine tumor,404.tiff,404,2,default_51,20472,3048.0,2084.0,0.22632094805310524,33.13877952755905,4,60,b3048a413681f0542921ab5d20121673753fd73e,100,99,1,0,,0,True,2.891,5,8,12,30.0,0.5,0.4,0.4
testing_35,human neuroendocrine tumor,404.tiff,404,2,hem_rect_fill,20472,3048.0,2084.0,0.22632094805310524,33.13877952755905,4,60,5878041f3b6cbd53380fd4c3c35801f112b4777f,100,98,1,0,,0,True,3.217,5,8,12,30.0,0.5,0.4,0.4
testing_35,human neuroendocrine tumor,404.tiff,404,2,hem_rect_fill_1um,20472,3048.0,2084.0,0.22632094805310524,33.13877952755905,4,60,3b7030ade6a25228a90f667752eb64853f21e47d,100,99,1,0,,0,True,2.82,4,7,11,,0.4,0.35,0.36666666666666664
