file_name,tumor_type,seed_index,z,n_at_z
402.tiff,human neuroendocrine tumor,1,2.0,8555
402.tiff,human neuroendocrine tumor,1,2.05,8170
402.tiff,human neuroendocrine tumor,1,2.1,7736
402.tiff,human neuroendocrine tumor,1,2.15,7313
402.tiff,human neuroendocrine tumor,1,2.2,6942
402.tiff,human neuroendocrine tumor,1,2.25,6564
402.tiff,human neuroendocrine tumor,1,2.3,6200
402.tiff,human neuroendocrine tumor,1,2.35,5842
402.tiff,human neuroendocrine tumor,1,2.4,5475
402.tiff,human neuroendocrine tumor,1,2.45,5119
402.tiff,human neuroendocrine tumor,1,2.5,4835
402.tiff,human neuroendocrine tumor,1,2.55,4537
402.tiff,human neuroendocrine tumor,1,2.6,4277
402.tiff,human neuroendocrine tumor,1,2.65,4017
402.tiff,human neuroendocrine tumor,1,2.7,3741
402.tiff,human neuroendocrine tumor,1,2.75,3465
402.tiff,human neuroendocrine tumor,1,2.8,3251
402.tiff,human neuroendocrine tumor,1,2.85,3027
402.tiff,human neuroendocrine tumor,1,2.9,2835
402.tiff,human neuroendocrine tumor,1,2.95,2641
402.tiff,human neuroendocrine tumor,1,3.0,2466
402.tiff,human neuroendocrine tumor,1,3.05,2302
402.tiff,human neuroendocrine tumor,1,3.1,2149
402.tiff,human neuroendocrine tumor,1,3.15,2008
402.tiff,human neuroendocrine tumor,1,3.2,1876
402.tiff,human neuroendocrine tumor,1,3.25,1746
402.tiff,human neuroendocrine tumor,1,3.3,1634
402.tiff,human neuroendocrine tumor,1,3.35,1524
402.tiff,human neuroendocrine tumor,1,3.4,1415
402.tiff,human neuroendocrine tumor,1,3.45,1322
402.tiff,human neuroendocrine tumor,1,3.5,1224
402.tiff,human neuroendocrine tumor,1,3.55,1144
402.tiff,human neuroendocrine tumor,1,3.6,1074
402.tiff,human neuroendocrine tumor,1,3.65,1003
402.tiff,human neuroendocrine tumor,1,3.7,941
402.tiff,human neuroendocrine tumor,1,3.75,879
402.tiff,human neuroendocrine tumor,1,3.8,846
402.tiff,human neuroendocrine tumor,1,3.85,783
402.tiff,human neuroendocrine tumor,1,3.9,730
402.tiff,human neuroendocrine tumor,1,3.95,689
402.tiff,human neuroendocrine tumor,1,4.0,647
402.tiff,human neuroendocrine tumor,1,4.05,611
402.tiff,human neuroendocrine tumor,1,4.1,571
402.tiff,human neuroendocrine tumor,1,4.15,545
402.tiff,human neuroendocrine tumor,1,4.2,523
402.tiff,human neuroendocrine tumor,1,4.25,494
402.tiff,human neuroendocrine tumor,1,4.3,473
402.tiff,human neuroendocrine tumor,1,4.35,452
402.tiff,human neuroendocrine tumor,1,4.4,418
402.tiff,human neuroendocrine tumor,1,4.45,393
402.tiff,human neuroendocrine tumor,1,4.5,372
402.tiff,human neuroendocrine tumor,1,4.55,354
402.tiff,human neuroendocrine tumor,1,4.6,339
402.tiff,human neuroendocrine tumor,1,4.65,321
402.tiff,human neuroendocrine tumor,1,4.7,306
402.tiff,human neuroendocrine tumor,1,4.75,291
402.tiff,human neuroendocrine tumor,1,4.8,278
402.tiff,human neuroendocrine tumor,1,4.85,268
402.tiff,human neuroendocrine tumor,1,4.9,248
402.tiff,human neuroendocrine tumor,1,4.95,236
402.tiff,human neuroendocrine tumor,1,5.0,223
402.tiff,human neuroendocrine tumor,1,5.05,210
402.tiff,human neuroendocrine tumor,1,5.1,202
402.tiff,human neuroendocrine tumor,1,5.15,194
402.tiff,human neuroendocrine tumor,1,5.2,182
402.tiff,human neuroendocrine tumor,1,5.25,172
402.tiff,human neuroendocrine tumor,1,5.3,161
402.tiff,human neuroendocrine tumor,1,5.35,154
402.tiff,human neuroendocrine tumor,1,5.4,144
402.tiff,human neuroendocrine tumor,1,5.45,140
402.tiff,human neuroendocrine tumor,1,5.5,132
402.tiff,human neuroendocrine tumor,1,5.55,123
402.tiff,human neuroendocrine tumor,1,5.6,119
402.tiff,human neuroendocrine tumor,1,5.65,114
402.tiff,human neuroendocrine tumor,1,5.7,109
402.tiff,human neuroendocrine tumor,1,5.75,101
402.tiff,human neuroendocrine tumor,1,5.8,97
402.tiff,human neuroendocrine tumor,1,5.85,93
402.tiff,human neuroendocrine tumor,1,5.9,87
402.tiff,human neuroendocrine tumor,1,5.95,82
402.tiff,human neuroendocrine tumor,1,6.0,77
402.tiff,human neuroendocrine tumor,2,0.0,28987
402.tiff,human neuroendocrine tumor,2,0.05,28866
402.tiff,human neuroendocrine tumor,2,0.1,28699
402.tiff,human neuroendocrine tumor,2,0.15,28550
402.tiff,human neuroendocrine tumor,2,0.2,28358
402.tiff,human neuroendocrine tumor,2,0.25,28152
402.tiff,human neuroendocrine tumor,2,0.3,27933
402.tiff,human neuroendocrine tumor,2,0.35,27672
402.tiff,human neuroendocrine tumor,2,0.4,27391
402.tiff,human neuroendocrine tumor,2,0.45,27092
402.tiff,human neuroendocrine tumor,2,0.5,26786
402.tiff,human neuroendocrine tumor,2,0.55,26416
402.tiff,human neuroendocrine tumor,2,0.6,26030
402.tiff,human neuroendocrine tumor,2,0.65,25633
402.tiff,human neuroendocrine tumor,2,0.7,25196
402.tiff,human neuroendocrine tumor,2,0.75,24759
402.tiff,human neuroendocrine tumor,2,0.8,24259
402.tiff,human neuroendocrine tumor,2,0.85,23726
402.tiff,human neuroendocrine tumor,2,0.9,23206
402.tiff,human neuroendocrine tumor,2,0.95,22645
402.tiff,human neuroendocrine tumor,2,1.0,22098
402.tiff,human neuroendocrine tumor,2,1.05,21493
402.tiff,human neuroendocrine tumor,2,1.1,20876
402.tiff,human neuroendocrine tumor,2,1.15,20245
402.tiff,human neuroendocrine tumor,2,1.2,19575
402.tiff,human neuroendocrine tumor,2,1.25,18907
402.tiff,human neuroendocrine tumor,2,1.3,18257
402.tiff,human neuroendocrine tumor,2,1.35,17606
402.tiff,human neuroendocrine tumor,2,1.4,16885
402.tiff,human neuroendocrine tumor,2,1.45,16158
402.tiff,human neuroendocrine tumor,2,1.5,15429
402.tiff,human neuroendocrine tumor,2,1.55,14750
402.tiff,human neuroendocrine tumor,2,1.6,14079
402.tiff,human neuroendocrine tumor,2,1.65,13407
402.tiff,human neuroendocrine tumor,2,1.7,12734
402.tiff,human neuroendocrine tumor,2,1.75,12077
402.tiff,human neuroendocrine tumor,2,1.8,11466
402.tiff,human neuroendocrine tumor,2,1.85,10825
402.tiff,human neuroendocrine tumor,2,1.9,10259
402.tiff,human neuroendocrine tumor,2,1.95,9678
402.tiff,human neuroendocrine tumor,2,2.0,9139
402.tiff,human neuroendocrine tumor,2,2.05,8592
402.tiff,human neuroendocrine tumor,2,2.1,8101
402.tiff,human neuroendocrine tumor,2,2.15,7601
402.tiff,human neuroendocrine tumor,2,2.2,7161
402.tiff,human neuroendocrine tumor,2,2.25,6669
402.tiff,human neuroendocrine tumor,2,2.3,6241
402.tiff,human neuroendocrine tumor,2,2.35,5869
402.tiff,human neuroendocrine tumor,2,2.4,5465
402.tiff,human neuroendocrine tumor,2,2.45,5089
402.tiff,human neuroendocrine tumor,2,2.5,4759
402.tiff,human neuroendocrine tumor,2,2.55,4422
402.tiff,human neuroendocrine tumor,2,2.6,4137
402.tiff,human neuroendocrine tumor,2,2.65,3844
402.tiff,human neuroendocrine tumor,2,2.7,3581
402.tiff,human neuroendocrine tumor,2,2.75,3354
402.tiff,human neuroendocrine tumor,2,2.8,3115
402.tiff,human neuroendocrine tumor,2,2.85,2911
402.tiff,human neuroendocrine tumor,2,2.9,2720
402.tiff,human neuroendocrine tumor,2,2.95,2548
402.tiff,human neuroendocrine tumor,2,3.0,2379
402.tiff,human neuroendocrine tumor,2,3.05,2238
402.tiff,human neuroendocrine tumor,2,3.1,2074
402.tiff,human neuroendocrine tumor,2,3.15,1951
402.tiff,human neuroendocrine tumor,2,3.2,1835
402.tiff,human neuroendocrine tumor,2,3.25,1704
402.tiff,human neuroendocrine tumor,2,3.3,1577
402.tiff,human neuroendocrine tumor,2,3.35,1482
402.tiff,human neuroendocrine tumor,2,3.4,1371
402.tiff,human neuroendocrine tumor,2,3.45,1283
402.tiff,human neuroendocrine tumor,2,3.5,1202
402.tiff,human neuroendocrine tumor,2,3.55,1120
402.tiff,human neuroendocrine tumor,2,3.6,1059
402.tiff,human neuroendocrine tumor,2,3.65,997
402.tiff,human neuroendocrine tumor,2,3.7,933
402.tiff,human neuroendocrine tumor,2,3.75,879
402.tiff,human neuroendocrine tumor,2,3.8,822
402.tiff,human neuroendocrine tumor,2,3.85,780
402.tiff,human neuroendocrine tumor,2,3.9,730
402.tiff,human neuroendocrine tumor,2,3.95,689
402.tiff,human neuroendocrine tumor,2,4.0,640
402.tiff,human neuroendocrine tumor,2,4.05,602
402.tiff,human neuroendocrine tumor,2,4.1,574
402.tiff,human neuroendocrine tumor,2,4.15,544
402.tiff,human neuroendocrine tumor,2,4.2,521
402.tiff,human neuroendocrine tumor,2,4.25,494
402.tiff,human neuroendocrine tumor,2,4.3,464
402.tiff,human neuroendocrine tumor,2,4.35,431
402.tiff,human neuroendocrine tumor,2,4.4,411
402.tiff,human neuroendocrine tumor,2,4.45,385
402.tiff,human neuroendocrine tumor,2,4.5,363
402.tiff,human neuroendocrine tumor,2,4.55,345
402.tiff,human neuroendocrine tumor,2,4.6,329
402.tiff,human neuroendocrine tumor,2,4.65,304
402.tiff,human neuroendocrine tumor,2,4.7,288
402.tiff,human neuroendocrine tumor,2,4.75,259
402.tiff,human neuroendocrine tumor,2,4.8,242
402.tiff,human neuroendocrine tumor,2,4.85,232
402.tiff,human neuroendocrine tumor,2,4.9,222
402.tiff,human neuroendocrine tumor,2,4.95,214
402.tiff,human neuroendocrine tumor,2,5.0,202
402.tiff,human neuroendocrine tumor,2,5.05,192
402.tiff,human neuroendocrine tumor,2,5.1,181
402.tiff,human neuroendocrine tumor,2,5.15,172
402.tiff,human neuroendocrine tumor,2,5.2,160
402.tiff,human neuroendocrine tumor,2,5.25,152
402.tiff,human neuroendocrine tumor,2,5.3,147
402.tiff,human neuroendocrine tumor,2,5.35,141
402.tiff,human neuroendocrine tumor,2,5.4,130
402.tiff,human neuroendocrine tumor,2,5.45,120
402.tiff,human neuroendocrine tumor,2,5.5,109
402.tiff,human neuroendocrine tumor,2,5.55,98
402.tiff,human neuroendocrine tumor,2,5.6,91
402.tiff,human neuroendocrine tumor,2,5.65,84
402.tiff,human neuroendocrine tumor,2,5.7,78
402.tiff,human neuroendocrine tumor,2,5.75,75
402.tiff,human neuroendocrine tumor,2,5.8,69
402.tiff,human neuroendocrine tumor,2,5.85,66
402.tiff,human neuroendocrine tumor,2,5.9,65
402.tiff,human neuroendocrine tumor,2,5.95,61
402.tiff,human neuroendocrine tumor,2,6.0,57
402.tiff,human neuroendocrine tumor,3,0.0,30553
402.tiff,human neuroendocrine tumor,3,0.05,30426
402.tiff,human neuroendocrine tumor,3,0.1,30277
402.tiff,human neuroendocrine tumor,3,0.15,30112
402.tiff,human neuroendocrine tumor,3,0.2,29945
402.tiff,human neuroendocrine tumor,3,0.25,29739
402.tiff,human neuroendocrine tumor,3,0.3,29522
402.tiff,human neuroendocrine tumor,3,0.35,29282
402.tiff,human neuroendocrine tumor,3,0.4,29043
402.tiff,human neuroendocrine tumor,3,0.45,28806
402.tiff,human neuroendocrine tumor,3,0.5,28560
402.tiff,human neuroendocrine tumor,3,0.55,28257
402.tiff,human neuroendocrine tumor,3,0.6,27980
402.tiff,human neuroendocrine tumor,3,0.65,27706
402.tiff,human neuroendocrine tumor,3,0.7,27386
402.tiff,human neuroendocrine tumor,3,0.75,27052
402.tiff,human neuroendocrine tumor,3,0.8,26730
402.tiff,human neuroendocrine tumor,3,0.85,26393
402.tiff,human neuroendocrine tumor,3,0.9,26024
402.tiff,human neuroendocrine tumor,3,0.95,25640
402.tiff,human neuroendocrine tumor,3,1.0,25248
402.tiff,human neuroendocrine tumor,3,1.05,24820
402.tiff,human neuroendocrine tumor,3,1.1,24402
402.tiff,human neuroendocrine tumor,3,1.15,23955
402.tiff,human neuroendocrine tumor,3,1.2,23460
402.tiff,human neuroendocrine tumor,3,1.25,22965
402.tiff,human neuroendocrine tumor,3,1.3,22444
402.tiff,human neuroendocrine tumor,3,1.35,21928
402.tiff,human neuroendocrine tumor,3,1.4,21408
402.tiff,human neuroendocrine tumor,3,1.45,20813
402.tiff,human neuroendocrine tumor,3,1.5,20216
402.tiff,human neuroendocrine tumor,3,1.55,19642
402.tiff,human neuroendocrine tumor,3,1.6,18993
402.tiff,human neuroendocrine tumor,3,1.65,18370
402.tiff,human neuroendocrine tumor,3,1.7,17752
402.tiff,human neuroendocrine tumor,3,1.75,17114
402.tiff,human neuroendocrine tumor,3,1.8,16479
402.tiff,human neuroendocrine tumor,3,1.85,15879
402.tiff,human neuroendocrine tumor,3,1.9,15283
402.tiff,human neuroendocrine tumor,3,1.95,14639
402.tiff,human neuroendocrine tumor,3,2.0,14030
402.tiff,human neuroendocrine tumor,3,2.05,13463
402.tiff,human neuroendocrine tumor,3,2.1,12881
402.tiff,human neuroendocrine tumor,3,2.15,12301
402.tiff,human neuroendocrine tumor,3,2.2,11758
402.tiff,human neuroendocrine tumor,3,2.25,11226
402.tiff,human neuroendocrine tumor,3,2.3,10696
402.tiff,human neuroendocrine tumor,3,2.35,10190
402.tiff,human neuroendocrine tumor,3,2.4,9687
402.tiff,human neuroendocrine tumor,3,2.45,9212
402.tiff,human neuroendocrine tumor,3,2.5,8758
402.tiff,human neuroendocrine tumor,3,2.55,8343
402.tiff,human neuroendocrine tumor,3,2.6,7887
402.tiff,human neuroendocrine tumor,3,2.65,7490
402.tiff,human neuroendocrine tumor,3,2.7,7105
402.tiff,human neuroendocrine tumor,3,2.75,6736
402.tiff,human neuroendocrine tumor,3,2.8,6383
402.tiff,human neuroendocrine tumor,3,2.85,6055
402.tiff,human neuroendocrine tumor,3,2.9,5732
402.tiff,human neuroendocrine tumor,3,2.95,5436
402.tiff,human neuroendocrine tumor,3,3.0,5184
402.tiff,human neuroendocrine tumor,3,3.05,4909
402.tiff,human neuroendocrine tumor,3,3.1,4636
402.tiff,human neuroendocrine tumor,3,3.15,4389
402.tiff,human neuroendocrine tumor,3,3.2,4160
402.tiff,human neuroendocrine tumor,3,3.25,3937
402.tiff,human neuroendocrine tumor,3,3.3,3713
402.tiff,human neuroendocrine tumor,3,3.35,3533
402.tiff,human neuroendocrine tumor,3,3.4,3324
402.tiff,human neuroendocrine tumor,3,3.45,3154
402.tiff,human neuroendocrine tumor,3,3.5,2997
402.tiff,human neuroendocrine tumor,3,3.55,2845
402.tiff,human neuroendocrine tumor,3,3.6,2708
402.tiff,human neuroendocrine tumor,3,3.65,2572
402.tiff,human neuroendocrine tumor,3,3.7,2436
402.tiff,human neuroendocrine tumor,3,3.75,2306
402.tiff,human neuroendocrine tumor,3,3.8,2198
402.tiff,human neuroendocrine tumor,3,3.85,2060
402.tiff,human neuroendocrine tumor,3,3.9,1960
402.tiff,human neuroendocrine tumor,3,3.95,1850
402.tiff,human neuroendocrine tumor,3,4.0,1749
402.tiff,human neuroendocrine tumor,3,4.05,1658
402.tiff,human neuroendocrine tumor,3,4.1,1578
402.tiff,human neuroendocrine tumor,3,4.15,1498
402.tiff,human neuroendocrine tumor,3,4.2,1424
402.tiff,human neuroendocrine tumor,3,4.25,1353
402.tiff,human neuroendocrine tumor,3,4.3,1285
402.tiff,human neuroendocrine tumor,3,4.35,1229
402.tiff,human neuroendocrine tumor,3,4.4,1172
402.tiff,human neuroendocrine tumor,3,4.45,1119
402.tiff,human neuroendocrine tumor,3,4.5,1072
402.tiff,human neuroendocrine tumor,3,4.55,1025
402.tiff,human neuroendocrine tumor,3,4.6,971
402.tiff,human neuroendocrine tumor,3,4.65,928
402.tiff,human neuroendocrine tumor,3,4.7,900
402.tiff,human neuroendocrine tumor,3,4.75,858
402.tiff,human neuroendocrine tumor,3,4.8,820
402.tiff,human neuroendocrine tumor,3,4.85,787
402.tiff,human neuroendocrine tumor,3,4.9,754
402.tiff,human neuroendocrine tumor,3,4.95,725
402.tiff,human neuroendocrine tumor,3,5.0,692
402.tiff,human neuroendocrine tumor,3,5.05,662
402.tiff,human neuroendocrine tumor,3,5.1,640
402.tiff,human neuroendocrine tumor,3,5.15,614
402.tiff,human neuroendocrine tumor,3,5.2,589
402.tiff,human neuroendocrine tumor,3,5.25,571
402.tiff,human neuroendocrine tumor,3,5.3,549
402.tiff,human neuroendocrine tumor,3,5.35,530
402.tiff,human neuroendocrine tumor,3,5.4,515
402.tiff,human neuroendocrine tumor,3,5.45,489
402.tiff,human neuroendocrine tumor,3,5.5,471
402.tiff,human neuroendocrine tumor,3,5.55,453
402.tiff,human neuroendocrine tumor,3,5.6,437
402.tiff,human neuroendocrine tumor,3,5.65,420
402.tiff,human neuroendocrine tumor,3,5.7,408
402.tiff,human neuroendocrine tumor,3,5.75,393
402.tiff,human neuroendocrine tumor,3,5.8,381
402.tiff,human neuroendocrine tumor,3,5.85,367
402.tiff,human neuroendocrine tumor,3,5.9,350
402.tiff,human neuroendocrine tumor,3,5.95,338
402.tiff,human neuroendocrine tumor,3,6.0,323
402.tiff,human neuroendocrine tumor,4,0.0,33682
402.tiff,human neuroendocrine tumor,4,0.05,33622
402.tiff,human neuroendocrine tumor,4,0.1,33548
402.tiff,human neuroendocrine tumor,4,0.15,33463
402.tiff,human neuroendocrine tumor,4,0.2,33349
402.tiff,human neuroendocrine tumor,4,0.25,33200
402.tiff,human neuroendocrine tumor,4,0.3,33065
402.tiff,human neuroendocrine tumor,4,0.35,32913
402.tiff,human neuroendocrine tumor,4,0.4,32753
402.tiff,human neuroendocrine tumor,4,0.45,32561
402.tiff,human neuroendocrine tumor,4,0.5,32350
402.tiff,human neuroendocrine tumor,4,0.55,32114
402.tiff,human neuroendocrine tumor,4,0.6,31865
402.tiff,human neuroendocrine tumor,4,0.65,31599
402.tiff,human neuroendocrine tumor,4,0.7,31310
402.tiff,human neuroendocrine tumor,4,0.75,31024
402.tiff,human neuroendocrine tumor,4,0.8,30695
402.tiff,human neuroendocrine tumor,4,0.85,30332
402.tiff,human neuroendocrine tumor,4,0.9,29940
402.tiff,human neuroendocrine tumor,4,0.95,29519
402.tiff,human neuroendocrine tumor,4,1.0,29103
402.tiff,human neuroendocrine tumor,4,1.05,28656
402.tiff,human neuroendocrine tumor,4,1.1,28212
402.tiff,human neuroendocrine tumor,4,1.15,27736
402.tiff,human neuroendocrine tumor,4,1.2,27219
402.tiff,human neuroendocrine tumor,4,1.25,26652
402.tiff,human neuroendocrine tumor,4,1.3,26095
402.tiff,human neuroendocrine tumor,4,1.35,25517
402.tiff,human neuroendocrine tumor,4,1.4,24888
402.tiff,human neuroendocrine tumor,4,1.45,24262
402.tiff,human neuroendocrine tumor,4,1.5,23607
402.tiff,human neuroendocrine tumor,4,1.55,22949
402.tiff,human neuroendocrine tumor,4,1.6,22326
402.tiff,human neuroendocrine tumor,4,1.65,21649
402.tiff,human neuroendocrine tumor,4,1.7,20973
402.tiff,human neuroendocrine tumor,4,1.75,20335
402.tiff,human neuroendocrine tumor,4,1.8,19671
402.tiff,human neuroendocrine tumor,4,1.85,18993
402.tiff,human neuroendocrine tumor,4,1.9,18307
402.tiff,human neuroendocrine tumor,4,1.95,17647
402.tiff,human neuroendocrine tumor,4,2.0,16967
402.tiff,human neuroendocrine tumor,4,2.05,16279
402.tiff,human neuroendocrine tumor,4,2.1,15582
402.tiff,human neuroendocrine tumor,4,2.15,14904
402.tiff,human neuroendocrine tumor,4,2.2,14303
402.tiff,human neuroendocrine tumor,4,2.25,13702
402.tiff,human neuroendocrine tumor,4,2.3,13094
402.tiff,human neuroendocrine tumor,4,2.35,12466
402.tiff,human neuroendocrine tumor,4,2.4,11904
402.tiff,human neuroendocrine tumor,4,2.45,11342
402.tiff,human neuroendocrine tumor,4,2.5,10774
402.tiff,human neuroendocrine tumor,4,2.55,10272
402.tiff,human neuroendocrine tumor,4,2.6,9705
402.tiff,human neuroendocrine tumor,4,2.65,9185
402.tiff,human neuroendocrine tumor,4,2.7,8708
402.tiff,human neuroendocrine tumor,4,2.75,8246
402.tiff,human neuroendocrine tumor,4,2.8,7804
402.tiff,human neuroendocrine tumor,4,2.85,7384
402.tiff,human neuroendocrine tumor,4,2.9,6990
402.tiff,human neuroendocrine tumor,4,2.95,6605
402.tiff,human neuroendocrine tumor,4,3.0,6245
402.tiff,human neuroendocrine tumor,4,3.05,5904
402.tiff,human neuroendocrine tumor,4,3.1,5556
402.tiff,human neuroendocrine tumor,4,3.15,5205
402.tiff,human neuroendocrine tumor,4,3.2,4916
402.tiff,human neuroendocrine tumor,4,3.25,4615
402.tiff,human neuroendocrine tumor,4,3.3,4342
402.tiff,human neuroendocrine tumor,4,3.35,4111
402.tiff,human neuroendocrine tumor,4,3.4,3874
402.tiff,human neuroendocrine tumor,4,3.45,3632
402.tiff,human neuroendocrine tumor,4,3.5,3422
402.tiff,human neuroendocrine tumor,4,3.55,3219
402.tiff,human neuroendocrine tumor,4,3.6,3031
402.tiff,human neuroendocrine tumor,4,3.65,2853
402.tiff,human neuroendocrine tumor,4,3.7,2675
402.tiff,human neuroendocrine tumor,4,3.75,2493
402.tiff,human neuroendocrine tumor,4,3.8,2323
402.tiff,human neuroendocrine tumor,4,3.85,2185
402.tiff,human neuroendocrine tumor,4,3.9,2064
402.tiff,human neuroendocrine tumor,4,3.95,1931
402.tiff,human neuroendocrine tumor,4,4.0,1807
402.tiff,human neuroendocrine tumor,4,4.05,1703
402.tiff,human neuroendocrine tumor,4,4.1,1610
402.tiff,human neuroendocrine tumor,4,4.15,1510
402.tiff,human neuroendocrine tumor,4,4.2,1425
402.tiff,human neuroendocrine tumor,4,4.25,1329
402.tiff,human neuroendocrine tumor,4,4.3,1252
402.tiff,human neuroendocrine tumor,4,4.35,1186
402.tiff,human neuroendocrine tumor,4,4.4,1116
402.tiff,human neuroendocrine tumor,4,4.45,1056
402.tiff,human neuroendocrine tumor,4,4.5,1003
402.tiff,human neuroendocrine tumor,4,4.55,949
402.tiff,human neuroendocrine tumor,4,4.6,897
402.tiff,human neuroendocrine tumor,4,4.65,843
402.tiff,human neuroendocrine tumor,4,4.7,790
402.tiff,human neuroendocrine tumor,4,4.75,747
402.tiff,human neuroendocrine tumor,4,4.8,711
402.tiff,human neuroendocrine tumor,4,4.85,672
402.tiff,human neuroendocrine tumor,4,4.9,633
402.tiff,human neuroendocrine tumor,4,4.95,597
402.tiff,human neuroendocrine tumor,4,5.0,571
402.tiff,human neuroendocrine tumor,4,5.05,533
402.tiff,human neuroendocrine tumor,4,5.1,497
402.tiff,human neuroendocrine tumor,4,5.15,468
402.tiff,human neuroendocrine tumor,4,5.2,433
402.tiff,human neuroendocrine tumor,4,5.25,402
402.tiff,human neuroendocrine tumor,4,5.3,385
402.tiff,human neuroendocrine tumor,4,5.35,362
402.tiff,human neuroendocrine tumor,4,5.4,343
402.tiff,human neuroendocrine tumor,4,5.45,327
402.tiff,human neuroendocrine tumor,4,5.5,309
402.tiff,human neuroendocrine tumor,4,5.55,294
402.tiff,human neuroendocrine tumor,4,5.6,277
402.tiff,human neuroendocrine tumor,4,5.65,261
402.tiff,human neuroendocrine tumor,4,5.7,247
