subset,domain,file_name,image_id,seed_index,condition,keep_region,rank_key,seed_ann_id,click_cx,click_cy,mpp,match_radius_px,margin_px,is_recorded_seed,n_gt_mitotic,tpl_sha1,n_kept_px,n_filled_px,fill_value,n_peaks,max_peaks_binding,n_detections,n_blanked_px,n_near_click,near_click_detail,od_nan,rank_key_descending,t_search_s,tp_at_10,tp_at_20,tp_at_30,n_od_bit_exact,precision_at_10,precision_at_20,precision_at_30
original_14,canine lymphosarcoma,245.tiff,245,1,hem_rect_fill_1um,that rectangle + 1 um,tm_score,6243,794.0,170.0,0.24816562612969095,30.221751968503938,4,True,89,4c11dccac03f6dbc8c5c338b5424b81121a02886,1216,1385,0.03127513825893402,100,True,95,2601,0,,0,True,1.936,0,0,1,,0.0,0.0,0.03333333333333333
original_14,canine lymphosarcoma,245.tiff,245,1,hem_mask_fill_1um,the Otsu component + 1 um,chromatin_od,6243,794.0,170.0,0.24816562612969095,30.221751968503938,4,True,89,8ba1caebe75ac127a7c5bd50beb471a863d4dff1,798,1803,0.03172622621059418,100,True,97,2601,0,,0,True,1.988,2,2,3,,0.2,0.1,0.1
original_14,canine lymphosarcoma,245.tiff,245,1,hem_mask_fill_1um,the Otsu component + 1 um,tm_score,6243,794.0,170.0,0.24816562612969095,30.221751968503938,4,True,89,8ba1caebe75ac127a7c5bd50beb471a863d4dff1,798,1803,0.03172622621059418,100,True,97,2601,0,,0,True,1.988,0,1,1,,0.0,0.05,0.03333333333333333
original_14,canine lymphosarcoma,245.tiff,245,2,default_51,the whole window,chromatin_od,6250,1758.0,166.0,0.24816562612969095,30.221751968503938,4,True,89,1cd413df20ce611acde55661ff31206df322faab,2601,0,,100,True,99,2601,0,,0,True,1.907,1,1,1,30.0,0.1,0.05,0.03333333333333333
original_14,canine lymphosarcoma,245.tiff,245,2,default_51,the whole window,tm_score,6250,1758.0,166.0,0.24816562612969095,30.221751968503938,4,True,89,1cd413df20ce611acde55661ff31206df322faab,2601,0,,100,True,99,2601,0,,0,True,1.907,0,1,1,,0.0,0.05,0.03333333333333333
original_14,canine lymphosarcoma,245.tiff,245,2,hem_rect_fill,the Otsu rectangle,chromatin_od,6250,1758.0,166.0,0.24816562612969095,30.221751968503938,4,True,89,95fc7a17c9f449af28e3619c7d109272f4681eb4,340,2261,0.03278407081961632,100,True,99,2601,0,,0,True,1.869,1,3,5,30.0,0.1,0.15,0.16666666666666666
original_14,canine lymphosarcoma,245.tiff,245,2,hem_rect_fill,the Otsu rectangle,tm_score,6250,1758.0,166.0,0.24816562612969095,30.221751968503938,4,True,89,95fc7a17c9f449af28e3619c7d109272f4681eb4,340,2261,0.03278407081961632,100,True,99,2601,0,,0,True,1.869,1,3,5,,0.1,0.15,0.16666666666666666
original_14,canine lymphosarcoma,245.tiff,245,2,hem_rect_fill_1um,that rectangle + 1 um,chromatin_od,6250,1758.0,166.0,0.24816562612969095,30.221751968503938,4,True,89,ec161124fdeacca13d6090734ef8077773b40eb6,700,1901,0.036587707698345184,100,True,98,2601,0,,0,True,1.915,2,4,5,,0.2,0.2,0.16666666666666666
original_14,canine lymphosarcoma,245.tiff,245,2,hem_rect_fill_1um,that rectangle + 1 um,tm_score,6250,1758.0,166.0,0.24816562612969095,30.221751968503938,4,True,89,ec161124fdeacca13d6090734ef8077773b40eb6,700,1901,0.036587707698345184,100,True,98,2601,0,,0,True,1.915,1,1,3,,0.1,0.05,0.1
original_14,canine lymphosarcoma,245.tiff,245,2,hem_mask_fill_1um,the Otsu component + 1 um,chromatin_od,6250,1758.0,166.0,0.24816562612969095,30.221751968503938,4,True,89,a29c691011893e5f654f34244144c707670c5a84,522,2079,0.03477734699845314,100,True,99,2601,0,,0,True,2.287,2,3,5,,0.2,0.15,0.16666666666666666
original_14,canine lymphosarcoma,245.tiff,245,2,hem_mask_fill_1um,the Otsu component + 1 um,tm_score,6250,1758.0,166.0,0.24816562612969095,30.221751968503938,4,True,89,a29c691011893e5f654f34244144c707670c5a84,522,2079,0.03477734699845314,100,True,99,2601,0,,0,True,2.287,1,1,2,,0.1,0.05,0.06666666666666667
original_14,canine lymphosarcoma,245.tiff,245,3,default_51,the whole window,chromatin_od,6258,3379.0,885.0,0.24816562612969095,30.221751968503938,4,False,89,7bd12662cc3f1004d3d329d64f5ba6a44989234a,2601,0,,100,True,99,2601,0,,0,True,2.088,2,4,5,,0.2,0.2,0.16666666666666666
original_14,canine lymphosarcoma,245.tiff,245,3,default_51,the whole window,tm_score,6258,3379.0,885.0,0.24816562612969095,30.221751968503938,4,False,89,7bd12662cc3f1004d3d329d64f5ba6a44989234a,2601,0,,100,True,99,2601,0,,0,True,2.088,1,2,2,,0.1,0.1,0.06666666666666667
original_14,canine lymphosarcoma,245.tiff,245,3,hem_rect_fill,the Otsu rectangle,chromatin_od,6258,3379.0,885.0,0.24816562612969095,30.221751968503938,4,False,89,df346b02c145b3da0e74b3903d2e29636b73a53d,400,2201,0.030046777799725533,100,True,100,2601,0,,0,True,1.985,2,4,6,,0.2,0.2,0.2
original_14,canine lymphosarcoma,245.tiff,245,3,hem_rect_fill,the Otsu rectangle,tm_score,6258,3379.0,885.0,0.24816562612969095,30.221751968503938,4,False,89,df346b02c145b3da0e74b3903d2e29636b73a53d,400,2201,0.030046777799725533,100,True,100,2601,0,,0,True,1.985,3,8,9,,0.3,0.4,0.3
original_14,canine lymphosarcoma,245.tiff,245,3,hem_rect_fill_1um,that rectangle + 1 um,chromatin_od,6258,3379.0,885.0,0.24816562612969095,30.221751968503938,4,False,89,02ac38232aff887d46f25102d1ab62a170f25caa,784,1817,0.033926211297512054,100,True,100,2601,0,,0,True,2.075,2,4,8,,0.2,0.2,0.26666666666666666
original_14,canine lymphosarcoma,245.tiff,245,3,hem_rect_fill_1um,that rectangle + 1 um,tm_score,6258,3379.0,885.0,0.24816562612969095,30.221751968503938,4,False,89,02ac38232aff887d46f25102d1ab62a170f25caa,784,1817,0.033926211297512054,100,True,100,2601,0,,0,True,2.075,4,7,10,,0.4,0.35,0.3333333333333333
original_14,canine lymphosarcoma,245.tiff,245,3,hem_mask_fill_1um,the Otsu component + 1 um,chromatin_od,6258,3379.0,885.0,0.24816562612969095,30.221751968503938,4,False,89,cb0084d2184ce256f1c7c7a3ba121eec13f86eb6,589,2012,0.032188884913921356,100,True,100,2601,0,,0,True,2.375,2,4,5,,0.2,0.2,0.16666666666666666
original_14,canine lymphosarcoma,245.tiff,245,3,hem_mask_fill_1um,the Otsu component + 1 um,tm_score,6258,3379.0,885.0,0.24816562612969095,30.221751968503938,4,False,89,cb0084d2184ce256f1c7c7a3ba121eec13f86eb6,589,2012,0.032188884913921356,100,True,100,2601,0,,0,True,2.375,3,7,9,,0.3,0.35,0.3
original_14,canine lymphosarcoma,245.tiff,245,4,default_51,the whole window,chromatin_od,6355,6383.0,3450.0,0.24816562612969095,30.221751968503938,4,False,89,6cf9c09e92c063ea1fa5ae906de8c9b15ce254e4,2601,0,,100,True,100,2601,0,,0,True,2.023,0,3,5,,0.0,0.15,0.16666666666666666
original_14,canine lymphosarcoma,245.tiff,245,4,default_51,the whole window,tm_score,6355,6383.0,3450.0,0.24816562612969095,30.221751968503938,4,False,89,6cf9c09e92c063ea1fa5ae906de8c9b15ce254e4,2601,0,,100,True,100,2601,0,,0,True,2.023,1,1,2,,0.1,0.05,0.06666666666666667
original_14,canine lymphosarcoma,245.tiff,245,4,hem_rect_fill,the Otsu rectangle,chromatin_od,6355,6383.0,3450.0,0.24816562612969095,30.221751968503938,4,False,89,ede563754d18b25afb3725827e5f4608eb9d3fbd,630,1971,0.04104549437761307,100,True,99,2601,0,,0,True,1.973,1,2,5,,0.1,0.1,0.16666666666666666
original_14,canine lymphosarcoma,245.tiff,245,4,hem_rect_fill,the Otsu rectangle,tm_score,6355,6383.0,3450.0,0.24816562612969095,30.221751968503938,4,False,89,ede563754d18b25afb3725827e5f4608eb9d3fbd,630,1971,0.04104549437761307,100,True,99,2601,0,,0,True,1.973,3,8,10,,0.3,0.4,0.3333333333333333
original_14,canine lymphosarcoma,245.tiff,245,4,hem_rect_fill_1um,that rectangle + 1 um,chromatin_od,6355,6383.0,3450.0,0.24816562612969095,30.221751968503938,4,False,89,0bc39a892a0960a659891ed92bb183ad6c838843,1102,1499,0.043860260397195816,100,True,97,2601,0,,0,True,1.976,1,3,5,,0.1,0.15,0.16666666666666666
original_14,canine lymphosarcoma,245.tiff,245,4,hem_rect_fill_1um,that rectangle + 1 um,tm_score,6355,6383.0,3450.0,0.24816562612969095,30.221751968503938,4,False,89,0bc39a892a0960a659891ed92bb183ad6c838843,1102,1499,0.043860260397195816,100,True,97,2601,0,,0,True,1.976,1,5,5,,0.1,0.25,0.16666666666666666
original_14,canine lymphosarcoma,245.tiff,245,4,hem_mask_fill_1um,the Otsu component + 1 um,chromatin_od,6355,6383.0,3450.0,0.24816562612969095,30.221751968503938,4,False,89,2959fc4aebe8890b12bc8819e73c297a9ac5bd07,630,1971,0.04335172846913338,100,True,99,2601,0,,0,True,1.974,2,5,7,,0.2,0.25,0.23333333333333334
original_14,canine lymphosarcoma,245.tiff,245,4,hem_mask_fill_1um,the Otsu component + 1 um,tm_score,6355,6383.0,3450.0,0.24816562612969095,30.221751968503938,4,False,89,2959fc4aebe8890b12bc8819e73c297a9ac5bd07,630,1971,0.04335172846913338,100,True,99,2601,0,,0,True,1.974,5,9,14,,0.5,0.45,0.4666666666666667
original_14,canine lymphosarcoma,245.tiff,245,5,default_51,the whole window,chromatin_od,6361,1344.0,4058.0,0.24816562612969095,30.221751968503938,4,False,89,4619eac6a76e9d4117f2beb6e4a350eb9f68c284,2601,0,,100,True,97,2601,0,,0,True,1.978,2,5,7,,0.2,0.25,0.23333333333333334
original_14,canine lymphosarcoma,245.tiff,245,5,default_51,the whole window,tm_score,6361,1344.0,4058.0,0.24816562612969095,30.221751968503938,4,False,89,4619eac6a76e9d4117f2beb6e4a350eb9f68c284,2601,0,,100,True,97,2601,0,,0,True,1.978,0,2,4,,0.0,0.1,0.13333333333333333
original_14,canine lymphosarcoma,245.tiff,245,5,hem_rect_fill,the Otsu rectangle,chromatin_od,6361,1344.0,4058.0,0.24816562612969095,30.221751968503938,4,False,89,048ef994209eea0b6d7b1ec8a357b018d74c536b,441,2160,0.030516769737005234,100,True,99,2601,0,,0,True,1.908,1,2,4,,0.1,0.1,0.13333333333333333
original_14,canine lymphosarcoma,245.tiff,245,5,hem_rect_fill,the Otsu rectangle,tm_score,6361,1344.0,4058.0,0.24816562612969095,30.221751968503938,4,False,89,048ef994209eea0b6d7b1ec8a357b018d74c536b,441,2160,0.030516769737005234,100,True,99,2601,0,,0,True,1.908,2,5,10,,0.2,0.25,0.3333333333333333
original_14,canine lymphosarcoma,245.tiff,245,5,hem_rect_fill_1um,that rectangle + 1 um,chromatin_od,6361,1344.0,4058.0,0.24816562612969095,30.221751968503938,4,False,89,0d28fdd9f01c0a4d4b798be5525b6340c301f79d,841,1760,0.033379193395376205,100,True,98,2601,0,,0,True,1.856,2,4,7,,0.2,0.2,0.23333333333333334
original_14,canine lymphosarcoma,245.tiff,245,5,hem_rect_fill_1um,that rectangle + 1 um,tm_score,6361,1344.0,4058.0,0.24816562612969095,30.221751968503938,4,False,89,0d28fdd9f01c0a4d4b798be5525b6340c301f79d,841,1760,0.033379193395376205,100,True,98,2601,0,,0,True,1.856,4,6,8,,0.4,0.3,0.26666666666666666
original_14,canine lymphosarcoma,245.tiff,245,5,hem_mask_fill_1um,the Otsu component + 1 um,chromatin_od,6361,1344.0,4058.0,0.24816562612969095,30.221751968503938,4,False,89,8f613b6e67ff44098bc99a65728ccc4d40f08d6c,571,2030,0.031384438276290894,100,True,100,2601,0,,0,True,1.785,1,2,4,,0.1,0.1,0.13333333333333333
original_14,canine lymphosarcoma,245.tiff,245,5,hem_mask_fill_1um,the Otsu component + 1 um,tm_score,6361,1344.0,4058.0,0.24816562612969095,30.221751968503938,4,False,89,8f613b6e67ff44098bc99a65728ccc4d40f08d6c,571,2030,0.031384438276290894,100,True,100,2601,0,,0,True,1.785,3,7,9,,0.3,0.35,0.3
original_14,canine lymphosarcoma,246.tiff,246,0,default_51,the whole window,chromatin_od,6548,3634.0,3621.0,0.24816562612969095,30.221751968503938,4,True,115,d52705e100bffca19288e176fb8ce51f00fab4b8,2601,0,,100,True,98,2601,0,,0,True,1.708,10,17,24,30.0,1.0,0.85,0.8
original_14,canine lymphosarcoma,246.tiff,246,0,default_51,the whole window,tm_score,6548,3634.0,3621.0,0.24816562612969095,30.221751968503938,4,True,115,d52705e100bffca19288e176fb8ce51f00fab4b8,2601,0,,100,True,98,2601,0,,0,True,1.708,9,17,22,,0.9,0.85,0.7333333333333333
original_14,canine lymphosarcoma,246.tiff,246,0,hem_rect_fill,the Otsu rectangle,chromatin_od,6548,3634.0,3621.0,0.24816562612969095,30.221751968503938,4,True,115,9d7dc56fbc08c734fa335ad5f1522a536a5bf757,432,2169,0.02952093444764614,100,True,97,2601,0,,0,True,2.086,10,18,24,30.0,1.0,0.9,0.8
original_14,canine lymphosarcoma,246.tiff,246,0,hem_rect_fill,the Otsu rectangle,tm_score,6548,3634.0,3621.0,0.24816562612969095,30.221751968503938,4,True,115,9d7dc56fbc08c734fa335ad5f1522a536a5bf757,432,2169,0.02952093444764614,100,True,97,2601,0,,0,True,2.086,10,17,26,,1.0,0.85,0.8666666666666667
original_14,canine lymphosarcoma,246.tiff,246,0,hem_rect_fill_1um,that rectangle + 1 um,chromatin_od,6548,3634.0,3621.0,0.24816562612969095,30.221751968503938,4,True,115,c5f63afb84c9c58eedecafe1c3390e391cbab7b8,840,1761,0.030498946085572243,100,True,97,2601,0,,0,True,1.756,10,18,23,,1.0,0.9,0.7666666666666667
original_14,canine lymphosarcoma,246.tiff,246,0,hem_rect_fill_1um,that rectangle + 1 um,tm_score,6548,3634.0,3621.0,0.24816562612969095,30.221751968503938,4,True,115,c5f63afb84c9c58eedecafe1c3390e391cbab7b8,840,1761,0.030498946085572243,100,True,97,2601,0,,0,True,1.756,10,17,26,,1.0,0.85,0.8666666666666667
original_14,canine lymphosarcoma,246.tiff,246,0,hem_mask_fill_1um,the Otsu component + 1 um,chromatin_od,6548,3634.0,3621.0,0.24816562612969095,30.221751968503938,4,True,115,dee0c136f92deee2e309207b0e607f164781f827,605,1996,0.029552336782217026,100,True,97,2601,0,,0,True,1.96,10,18,23,,1.0,0.9,0.7666666666666667
original_14,canine lymphosarcoma,246.tiff,246,0,hem_mask_fill_1um,the Otsu component + 1 um,tm_score,6548,3634.0,3621.0,0.24816562612969095,30.221751968503938,4,True,115,dee0c136f92deee2e309207b0e607f164781f827,605,1996,0.029552336782217026,100,True,97,2601,0,,0,True,1.96,10,17,26,,1.0,0.85,0.8666666666666667
original_14,canine lymphosarcoma,246.tiff,246,1,default_51,the whole window,chromatin_od,6599,5650.0,3720.0,0.24816562612969095,30.221751968503938,4,True,115,64f8d1973cb97648d329f4b51c7fc80ec14abc3f,2601,0,,100,True,98,2601,0,,0,True,1.878,10,19,26,30.0,1.0,0.95,0.8666666666666667
original_14,canine lymphosarcoma,246.tiff,246,1,default_51,the whole window,tm_score,6599,5650.0,3720.0,0.24816562612969095,30.221751968503938,4,True,115,64f8d1973cb97648d329f4b51c7fc80ec14abc3f,2601,0,,100,True,98,2601,0,,0,True,1.878,8,15,20,,0.8,0.75,0.6666666666666666
original_14,canine lymphosarcoma,246.tiff,246,1,hem_rect_fill,the Otsu rectangle,chromatin_od,6599,5650.0,3720.0,0.24816562612969095,30.221751968503938,4,True,115,1d5359531e83374a014fd121b879c7df60396a43,322,2279,0.028733430430293083,100,True,97,2601,0,,0,True,1.913,10,18,24,30.0,1.0,0.9,0.8
original_14,canine lymphosarcoma,246.tiff,246,1,hem_rect_fill,the Otsu rectangle,tm_score,6599,5650.0,3720.0,0.24816562612969095,30.221751968503938,4,True,115,1d5359531e83374a014fd121b879c7df60396a43,322,2279,0.028733430430293083,100,True,97,2601,0,,0,True,1.913,9,16,21,,0.9,0.8,0.7
original_14,canine lymphosarcoma,246.tiff,246,1,hem_rect_fill_1um,that rectangle + 1 um,chromatin_od,6599,5650.0,3720.0,0.24816562612969095,30.221751968503938,4,True,115,a835e5fd66c6022a129f22f9464585b9beb25fa9,682,1919,0.0293537899851799,100,True,97,2601,0,,0,True,1.95,10,18,24,,1.0,0.9,0.8
original_14,canine lymphosarcoma,246.tiff,246,1,hem_rect_fill_1um,that rectangle + 1 um,tm_score,6599,5650.0,3720.0,0.24816562612969095,30.221751968503938,4,True,115,a835e5fd66c6022a129f22f9464585b9beb25fa9,682,1919,0.0293537899851799,100,True,97,2601,0,,0,True,1.95,9,16,21,,0.9,0.8,0.7
original_14,canine lymphosarcoma,246.tiff,246,1,hem_mask_fill_1um,the Otsu component + 1 um,chromatin_od,6599,5650.0,3720.0,0.24816562612969095,30.221751968503938,4,True,115,0ef0387b74ca01a9d230b674a53a524dcd2ba1b5,462,2139,0.028698105365037918,100,True,97,2601,0,,0,True,1.894,10,19,25,,1.0,0.95,0.8333333333333334
original_14,canine lymphosarcoma,246.tiff,246,1,hem_mask_fill_1um,the Otsu component + 1 um,tm_score,6599,5650.0,3720.0,0.24816562612969095,30.221751968503938,4,True,115,0ef0387b74ca01a9d230b674a53a524dcd2ba1b5,462,2139,0.028698105365037918,100,True,97,2601,0,,0,True,1.894,9,16,23,,0.9,0.8,0.7666666666666667
original_14,canine lymphosarcoma,246.tiff,246,2,default_51,the whole window,chromatin_od,6482,4659.0,1278.0,0.24816562612969095,30.221751968503938,4,True,115,efa06d7c662a1ee3cddd234d517265ce47f40c81,2601,0,,100,True,100,2601,0,,0,True,1.885,10,19,26,30.0,1.0,0.95,0.8666666666666667
original_14,canine lymphosarcoma,246.tiff,246,2,default_51,the whole window,tm_score,6482,4659.0,1278.0,0.24816562612969095,30.221751968503938,4,True,115,efa06d7c662a1ee3cddd234d517265ce47f40c81,2601,0,,100,True,100,2601,0,,0,True,1.885,10,20,27,,1.0,1.0,0.9
original_14,canine lymphosarcoma,246.tiff,246,2,hem_rect_fill,the Otsu rectangle,chromatin_od,6482,4659.0,1278.0,0.24816562612969095,30.221751968503938,4,True,115,549aac9968c70543d16b61b42ec002a1c94744e2,589,2012,0.029488269239664078,100,True,99,2601,0,,0,True,1.927,10,18,24,30.0,1.0,0.9,0.8
original_14,canine lymphosarcoma,246.tiff,246,2,hem_rect_fill,the Otsu rectangle,tm_score,6482,4659.0,1278.0,0.24816562612969095,30.221751968503938,4,True,115,549aac9968c70543d16b61b42ec002a1c94744e2,589,2012,0.029488269239664078,100,True,99,2601,0,,0,True,1.927,10,20,29,,1.0,1.0,0.9666666666666667
original_14,canine lymphosarcoma,246.tiff,246,2,hem_rect_fill_1um,that rectangle + 1 um,chromatin_od,6482,4659.0,1278.0,0.24816562612969095,30.221751968503938,4,True,115,61ee9667a2266577be42b55143c18ae943a454d7,1053,1548,0.02963021583855152,100,True,99,2601,0,,0,True,1.941,10,18,25,,1.0,0.9,0.8333333333333334
original_14,canine lymphosarcoma,246.tiff,246,2,hem_rect_fill_1um,that rectangle + 1 um,tm_score,6482,4659.0,1278.0,0.24816562612969095,30.221751968503938,4,True,115,61ee9667a2266577be42b55143c18ae943a454d7,1053,1548,0.02963021583855152,100,True,99,2601,0,,0,True,1.941,10,20,28,,1.0,1.0,0.9333333333333333
original_14,canine lymphosarcoma,246.tiff,246,2,hem_mask_fill_1um,the Otsu component + 1 um,chromatin_od,6482,4659.0,1278.0,0.24816562612969095,30.221751968503938,4,True,115,07afb85e5f8c5607ea49663ed5801dae5d717645,741,1860,0.029526570811867714,100,True,99,2601,0,,0,True,1.824,10,18,24,,1.0,0.9,0.8
original_14,canine lymphosarcoma,246.tiff,246,2,hem_mask_fill_1um,the Otsu component + 1 um,tm_score,6482,4659.0,1278.0,0.24816562612969095,30.221751968503938,4,True,115,07afb85e5f8c5607ea49663ed5801dae5d717645,741,1860,0.029526570811867714,100,True,99,2601,0,,0,True,1.824,10,20,29,,1.0,1.0,0.9666666666666667
original_14,canine lymphosarcoma,246.tiff,246,3,default_51,the whole window,chromatin_od,6519,5066.0,2599.0,0.24816562612969095,30.221751968503938,4,False,115,9a9495d2f9228b21fb196ba2f05ff3ed43c76c7f,2601,0,,100,True,99,2601,0,,0,True,1.823,10,18,24,,1.0,0.9,0.8
original_14,canine lymphosarcoma,246.tiff,246,3,default_51,the whole window,tm_score,6519,5066.0,2599.0,0.24816562612969095,30.221751968503938,4,False,115,9a9495d2f9228b21fb196ba2f05ff3ed43c76c7f,2601,0,,100,True,99,2601,0,,0,True,1.823,9,19,27,,0.9,0.95,0.9
original_14,canine lymphosarcoma,246.tiff,246,3,hem_rect_fill,the Otsu rectangle,chromatin_od,6519,5066.0,2599.0,0.24816562612969095,30.221751968503938,4,False,115,77c27a52dbfb1f5c245a500fa4b0f405fdc2a233,700,1901,0.029635116457939148,100,True,100,2601,0,,0,True,1.812,10,19,23,,1.0,0.95,0.7666666666666667
original_14,canine lymphosarcoma,246.tiff,246,3,hem_rect_fill,the Otsu rectangle,tm_score,6519,5066.0,2599.0,0.24816562612969095,30.221751968503938,4,False,115,77c27a52dbfb1f5c245a500fa4b0f405fdc2a233,700,1901,0.029635116457939148,100,True,100,2601,0,,0,True,1.812,9,19,25,,0.9,0.95,0.8333333333333334
original_14,canine lymphosarcoma,246.tiff,246,3,hem_rect_fill_1um,that rectangle + 1 um,chromatin_od,6519,5066.0,2599.0,0.24816562612969095,30.221751968503938,4,False,115,921fa5ffac76098a2fc70e70ca461b23844f9576,1188,1413,0.03326142579317093,100,True,100,2601,0,,0,True,1.837,10,18,23,,1.0,0.9,0.7666666666666667
original_14,canine lymphosarcoma,246.tiff,246,3,hem_rect_fill_1um,that rectangle + 1 um,tm_score,6519,5066.0,2599.0,0.24816562612969095,30.221751968503938,4,False,115,921fa5ffac76098a2fc70e70ca461b23844f9576,1188,1413,0.03326142579317093,100,True,100,2601,0,,0,True,1.837,9,18,26,,0.9,0.9,0.8666666666666667
original_14,canine lymphosarcoma,246.tiff,246,3,hem_mask_fill_1um,the Otsu component + 1 um,chromatin_od,6519,5066.0,2599.0,0.24816562612969095,30.221751968503938,4,False,115,dd1430770568248d7234002cbd4e2c1227c7333d,842,1759,0.030270732939243317,100,True,100,2601,0,,0,True,1.812,10,19,23,,1.0,0.95,0.7666666666666667
original_14,canine lymphosarcoma,246.tiff,246,3,hem_mask_fill_1um,the Otsu component + 1 um,tm_score,6519,5066.0,2599.0,0.24816562612969095,30.221751968503938,4,False,115,dd1430770568248d7234002cbd4e2c1227c7333d,842,1759,0.030270732939243317,100,True,100,2601,0,,0,True,1.812,9,19,26,,0.9,0.95,0.8666666666666667
original_14,canine lymphosarcoma,246.tiff,246,4,default_51,the whole window,chromatin_od,6587,3204.0,4256.0,0.24816562612969095,30.221751968503938,4,False,115,67a425f4db8834f19244cf0ba6fcc3a8fad22eff,2601,0,,100,True,98,2601,0,,0,True,1.801,10,18,24,,1.0,0.9,0.8
original_14,canine lymphosarcoma,246.tiff,246,4,default_51,the whole window,tm_score,6587,3204.0,4256.0,0.24816562612969095,30.221751968503938,4,False,115,67a425f4db8834f19244cf0ba6fcc3a8fad22eff,2601,0,,100,True,98,2601,0,,0,True,1.801,10,19,26,,1.0,0.95,0.8666666666666667
original_14,canine lymphosarcoma,246.tiff,246,4,hem_rect_fill,the Otsu rectangle,chromatin_od,6587,3204.0,4256.0,0.24816562612969095,30.221751968503938,4,False,115,78e8f12ecbeab2dd79d950f27427ca86843817b6,391,2210,0.03418142721056938,100,True,98,2601,0,,0,True,1.803,10,19,24,,1.0,0.95,0.8
original_14,canine lymphosarcoma,246.tiff,246,4,hem_rect_fill,the Otsu rectangle,tm_score,6587,3204.0,4256.0,0.24816562612969095,30.221751968503938,4,False,115,78e8f12ecbeab2dd79d950f27427ca86843817b6,391,2210,0.03418142721056938,100,True,98,2601,0,,0,True,1.803,10,19,27,,1.0,0.95,0.9
original_14,canine lymphosarcoma,246.tiff,246,4,hem_rect_fill_1um,that rectangle + 1 um,chromatin_od,6587,3204.0,4256.0,0.24816562612969095,30.221751968503938,4,False,115,a265ecaced7a5f75e6d42fb11e5422f9cfe9a1c6,775,1826,0.03588027134537697,100,True,97,2601,0,,0,True,1.799,10,19,24,,1.0,0.95,0.8
