file_name,image_id,tumor_type,mpp,seed_ann_id,base_size,n_retries,map_median,mad_scale,deep_floor,n_pool,pad_px,nms_radius_px,match_radius_px,arm,rank_key,seeded,z,z_dependent,floor_limited,n_gt_mitotic,n_gt_lookalike,n_detections,coverage_frac,n_lookalike_in_list,largest_tie_block,nan_rate,full_list_recall,read_50,read_80,read_90,read_95,read_99,read_100,axis,z_cut,budget,budget_delivered,tp_at_budget,lookalike_at_budget,recall_at_budget
246.tiff,246,canine lymphosarcoma,0.2482,6548,41,0,-0.00613,0.17131,-0.26309,30343,20,20.148,30.222,chromatin_od,od,True,0.5,True,False,115,123,29247,0.9975,123,2,0.0,1.0,172.0,899.0,1968.0,2913.0,8364.0,12888.0,chromatin_od,0.07953,100,100,45,10,0.391304347826087
246.tiff,246,canine lymphosarcoma,0.2482,6548,41,0,-0.00613,0.17131,-0.26309,30343,20,20.148,30.222,chromatin_od,od,True,0.5,True,False,115,123,29247,0.9975,123,2,0.0,1.0,172.0,899.0,1968.0,2913.0,8364.0,12888.0,chromatin_od,0.07953,250,250,68,24,0.591304347826087
246.tiff,246,canine lymphosarcoma,0.2482,6548,41,0,-0.00613,0.17131,-0.26309,30343,20,20.148,30.222,chromatin_od,od,True,0.5,True,False,115,123,29247,0.9975,123,2,0.0,1.0,172.0,899.0,1968.0,2913.0,8364.0,12888.0,chromatin_od,0.07953,500,500,81,39,0.7043478260869566
246.tiff,246,canine lymphosarcoma,0.2482,6548,41,0,-0.00613,0.17131,-0.26309,30343,20,20.148,30.222,chromatin_od,od,True,0.5,True,False,115,123,29247,0.9975,123,2,0.0,1.0,172.0,899.0,1968.0,2913.0,8364.0,12888.0,chromatin_od,0.07953,1000,1000,93,54,0.808695652173913
246.tiff,246,canine lymphosarcoma,0.2482,6548,41,0,-0.00613,0.17131,-0.26309,30343,20,20.148,30.222,chromatin_od,od,True,0.5,True,False,115,123,29247,0.9975,123,2,0.0,1.0,172.0,899.0,1968.0,2913.0,8364.0,12888.0,chromatin_od,0.07953,2000,2000,104,77,0.9043478260869565
246.tiff,246,canine lymphosarcoma,0.2482,6548,41,0,-0.00613,0.17131,-0.26309,30343,20,20.148,30.222,chromatin_od,od,True,0.5,True,False,115,123,29247,0.9975,123,2,0.0,1.0,172.0,899.0,1968.0,2913.0,8364.0,12888.0,chromatin_od,0.07953,5000,5000,111,105,0.9652173913043478
246.tiff,246,canine lymphosarcoma,0.2482,6548,41,0,-0.00613,0.17131,-0.26309,30343,20,20.148,30.222,tm_score,score,True,1.0,True,False,115,123,26677,0.9921,123,2,0.0,1.0,134.0,688.0,1477.0,1912.0,4539.0,6268.0,tm_score,0.16518,25,25,21,1,0.1826086956521739
246.tiff,246,canine lymphosarcoma,0.2482,6548,41,0,-0.00613,0.17131,-0.26309,30343,20,20.148,30.222,tm_score,score,True,1.0,True,False,115,123,26677,0.9921,123,2,0.0,1.0,134.0,688.0,1477.0,1912.0,4539.0,6268.0,tm_score,0.16518,50,50,32,5,0.2782608695652174
246.tiff,246,canine lymphosarcoma,0.2482,6548,41,0,-0.00613,0.17131,-0.26309,30343,20,20.148,30.222,tm_score,score,True,1.0,True,False,115,123,26677,0.9921,123,2,0.0,1.0,134.0,688.0,1477.0,1912.0,4539.0,6268.0,tm_score,0.16518,100,100,49,11,0.4260869565217391
246.tiff,246,canine lymphosarcoma,0.2482,6548,41,0,-0.00613,0.17131,-0.26309,30343,20,20.148,30.222,tm_score,score,True,1.0,True,False,115,123,26677,0.9921,123,2,0.0,1.0,134.0,688.0,1477.0,1912.0,4539.0,6268.0,tm_score,0.16518,250,250,73,32,0.6347826086956522
246.tiff,246,canine lymphosarcoma,0.2482,6548,41,0,-0.00613,0.17131,-0.26309,30343,20,20.148,30.222,tm_score,score,True,1.0,True,False,115,123,26677,0.9921,123,2,0.0,1.0,134.0,688.0,1477.0,1912.0,4539.0,6268.0,tm_score,0.16518,500,500,82,56,0.7130434782608696
246.tiff,246,canine lymphosarcoma,0.2482,6548,41,0,-0.00613,0.17131,-0.26309,30343,20,20.148,30.222,tm_score,score,True,1.0,True,False,115,123,26677,0.9921,123,2,0.0,1.0,134.0,688.0,1477.0,1912.0,4539.0,6268.0,tm_score,0.16518,1000,1000,98,83,0.8521739130434782
246.tiff,246,canine lymphosarcoma,0.2482,6548,41,0,-0.00613,0.17131,-0.26309,30343,20,20.148,30.222,tm_score,score,True,1.0,True,False,115,123,26677,0.9921,123,2,0.0,1.0,134.0,688.0,1477.0,1912.0,4539.0,6268.0,tm_score,0.16518,2000,2000,110,95,0.9565217391304348
246.tiff,246,canine lymphosarcoma,0.2482,6548,41,0,-0.00613,0.17131,-0.26309,30343,20,20.148,30.222,tm_score,score,True,1.0,True,False,115,123,26677,0.9921,123,2,0.0,1.0,134.0,688.0,1477.0,1912.0,4539.0,6268.0,tm_score,0.16518,5000,5000,114,115,0.991304347826087
246.tiff,246,canine lymphosarcoma,0.2482,6548,41,0,-0.00613,0.17131,-0.26309,30343,20,20.148,30.222,chromatin_od,od,True,1.0,True,False,115,123,26677,0.9921,123,2,0.0,1.0,170.0,883.0,1911.0,2819.0,7982.0,12205.0,chromatin_od,0.16518,25,25,20,0,0.17391304347826086
246.tiff,246,canine lymphosarcoma,0.2482,6548,41,0,-0.00613,0.17131,-0.26309,30343,20,20.148,30.222,chromatin_od,od,True,1.0,True,False,115,123,26677,0.9921,123,2,0.0,1.0,170.0,883.0,1911.0,2819.0,7982.0,12205.0,chromatin_od,0.16518,50,50,30,2,0.2608695652173913
246.tiff,246,canine lymphosarcoma,0.2482,6548,41,0,-0.00613,0.17131,-0.26309,30343,20,20.148,30.222,chromatin_od,od,True,1.0,True,False,115,123,26677,0.9921,123,2,0.0,1.0,170.0,883.0,1911.0,2819.0,7982.0,12205.0,chromatin_od,0.16518,100,100,45,10,0.391304347826087
246.tiff,246,canine lymphosarcoma,0.2482,6548,41,0,-0.00613,0.17131,-0.26309,30343,20,20.148,30.222,chromatin_od,od,True,1.0,True,False,115,123,26677,0.9921,123,2,0.0,1.0,170.0,883.0,1911.0,2819.0,7982.0,12205.0,chromatin_od,0.16518,250,250,69,24,0.6
246.tiff,246,canine lymphosarcoma,0.2482,6548,41,0,-0.00613,0.17131,-0.26309,30343,20,20.148,30.222,chromatin_od,od,True,1.0,True,False,115,123,26677,0.9921,123,2,0.0,1.0,170.0,883.0,1911.0,2819.0,7982.0,12205.0,chromatin_od,0.16518,500,500,81,38,0.7043478260869566
246.tiff,246,canine lymphosarcoma,0.2482,6548,41,0,-0.00613,0.17131,-0.26309,30343,20,20.148,30.222,chromatin_od,od,True,1.0,True,False,115,123,26677,0.9921,123,2,0.0,1.0,170.0,883.0,1911.0,2819.0,7982.0,12205.0,chromatin_od,0.16518,1000,1000,94,52,0.8173913043478261
246.tiff,246,canine lymphosarcoma,0.2482,6548,41,0,-0.00613,0.17131,-0.26309,30343,20,20.148,30.222,chromatin_od,od,True,1.0,True,False,115,123,26677,0.9921,123,2,0.0,1.0,170.0,883.0,1911.0,2819.0,7982.0,12205.0,chromatin_od,0.16518,2000,2000,105,76,0.9130434782608695
246.tiff,246,canine lymphosarcoma,0.2482,6548,41,0,-0.00613,0.17131,-0.26309,30343,20,20.148,30.222,chromatin_od,od,True,1.0,True,False,115,123,26677,0.9921,123,2,0.0,1.0,170.0,883.0,1911.0,2819.0,7982.0,12205.0,chromatin_od,0.16518,5000,5000,112,105,0.9739130434782609
246.tiff,246,canine lymphosarcoma,0.2482,6548,41,0,-0.00613,0.17131,-0.26309,30343,20,20.148,30.222,tm_score,score,True,1.5,True,False,115,123,21647,0.9556,123,2,0.0,1.0,134.0,688.0,1477.0,1912.0,4539.0,6268.0,tm_score,0.25083,25,25,21,1,0.1826086956521739
246.tiff,246,canine lymphosarcoma,0.2482,6548,41,0,-0.00613,0.17131,-0.26309,30343,20,20.148,30.222,tm_score,score,True,1.5,True,False,115,123,21647,0.9556,123,2,0.0,1.0,134.0,688.0,1477.0,1912.0,4539.0,6268.0,tm_score,0.25083,50,50,32,5,0.2782608695652174
246.tiff,246,canine lymphosarcoma,0.2482,6548,41,0,-0.00613,0.17131,-0.26309,30343,20,20.148,30.222,tm_score,score,True,1.5,True,False,115,123,21647,0.9556,123,2,0.0,1.0,134.0,688.0,1477.0,1912.0,4539.0,6268.0,tm_score,0.25083,100,100,49,11,0.4260869565217391
246.tiff,246,canine lymphosarcoma,0.2482,6548,41,0,-0.00613,0.17131,-0.26309,30343,20,20.148,30.222,tm_score,score,True,1.5,True,False,115,123,21647,0.9556,123,2,0.0,1.0,134.0,688.0,1477.0,1912.0,4539.0,6268.0,tm_score,0.25083,250,250,73,32,0.6347826086956522
246.tiff,246,canine lymphosarcoma,0.2482,6548,41,0,-0.00613,0.17131,-0.26309,30343,20,20.148,30.222,tm_score,score,True,1.5,True,False,115,123,21647,0.9556,123,2,0.0,1.0,134.0,688.0,1477.0,1912.0,4539.0,6268.0,tm_score,0.25083,500,500,82,56,0.7130434782608696
246.tiff,246,canine lymphosarcoma,0.2482,6548,41,0,-0.00613,0.17131,-0.26309,30343,20,20.148,30.222,tm_score,score,True,1.5,True,False,115,123,21647,0.9556,123,2,0.0,1.0,134.0,688.0,1477.0,1912.0,4539.0,6268.0,tm_score,0.25083,1000,1000,98,83,0.8521739130434782
246.tiff,246,canine lymphosarcoma,0.2482,6548,41,0,-0.00613,0.17131,-0.26309,30343,20,20.148,30.222,tm_score,score,True,1.5,True,False,115,123,21647,0.9556,123,2,0.0,1.0,134.0,688.0,1477.0,1912.0,4539.0,6268.0,tm_score,0.25083,2000,2000,110,95,0.9565217391304348
246.tiff,246,canine lymphosarcoma,0.2482,6548,41,0,-0.00613,0.17131,-0.26309,30343,20,20.148,30.222,tm_score,score,True,1.5,True,False,115,123,21647,0.9556,123,2,0.0,1.0,134.0,688.0,1477.0,1912.0,4539.0,6268.0,tm_score,0.25083,5000,5000,114,115,0.991304347826087
246.tiff,246,canine lymphosarcoma,0.2482,6548,41,0,-0.00613,0.17131,-0.26309,30343,20,20.148,30.222,chromatin_od,od,True,1.5,True,False,115,123,21647,0.9556,123,2,0.0,1.0,166.0,843.0,1787.0,2618.0,7190.0,14390.0,chromatin_od,0.25083,25,25,20,0,0.17391304347826086
246.tiff,246,canine lymphosarcoma,0.2482,6548,41,0,-0.00613,0.17131,-0.26309,30343,20,20.148,30.222,chromatin_od,od,True,1.5,True,False,115,123,21647,0.9556,123,2,0.0,1.0,166.0,843.0,1787.0,2618.0,7190.0,14390.0,chromatin_od,0.25083,50,50,30,2,0.2608695652173913
246.tiff,246,canine lymphosarcoma,0.2482,6548,41,0,-0.00613,0.17131,-0.26309,30343,20,20.148,30.222,chromatin_od,od,True,1.5,True,False,115,123,21647,0.9556,123,2,0.0,1.0,166.0,843.0,1787.0,2618.0,7190.0,14390.0,chromatin_od,0.25083,100,100,45,10,0.391304347826087
246.tiff,246,canine lymphosarcoma,0.2482,6548,41,0,-0.00613,0.17131,-0.26309,30343,20,20.148,30.222,chromatin_od,od,True,1.5,True,False,115,123,21647,0.9556,123,2,0.0,1.0,166.0,843.0,1787.0,2618.0,7190.0,14390.0,chromatin_od,0.25083,250,250,69,24,0.6
246.tiff,246,canine lymphosarcoma,0.2482,6548,41,0,-0.00613,0.17131,-0.26309,30343,20,20.148,30.222,chromatin_od,od,True,1.5,True,False,115,123,21647,0.9556,123,2,0.0,1.0,166.0,843.0,1787.0,2618.0,7190.0,14390.0,chromatin_od,0.25083,500,500,81,39,0.7043478260869566
246.tiff,246,canine lymphosarcoma,0.2482,6548,41,0,-0.00613,0.17131,-0.26309,30343,20,20.148,30.222,chromatin_od,od,True,1.5,True,False,115,123,21647,0.9556,123,2,0.0,1.0,166.0,843.0,1787.0,2618.0,7190.0,14390.0,chromatin_od,0.25083,1000,1000,95,53,0.8260869565217391
246.tiff,246,canine lymphosarcoma,0.2482,6548,41,0,-0.00613,0.17131,-0.26309,30343,20,20.148,30.222,chromatin_od,od,True,1.5,True,False,115,123,21647,0.9556,123,2,0.0,1.0,166.0,843.0,1787.0,2618.0,7190.0,14390.0,chromatin_od,0.25083,2000,2000,106,78,0.9217391304347826
246.tiff,246,canine lymphosarcoma,0.2482,6548,41,0,-0.00613,0.17131,-0.26309,30343,20,20.148,30.222,chromatin_od,od,True,1.5,True,False,115,123,21647,0.9556,123,2,0.0,1.0,166.0,843.0,1787.0,2618.0,7190.0,14390.0,chromatin_od,0.25083,5000,5000,112,104,0.9739130434782609
246.tiff,246,canine lymphosarcoma,0.2482,6548,41,0,-0.00613,0.17131,-0.26309,30343,20,20.148,30.222,tm_score,score,True,2.0,True,False,115,123,14678,0.8079,121,2,0.0,1.0,134.0,688.0,1477.0,1912.0,4539.0,6268.0,tm_score,0.33648,25,25,21,1,0.1826086956521739
246.tiff,246,canine lymphosarcoma,0.2482,6548,41,0,-0.00613,0.17131,-0.26309,30343,20,20.148,30.222,tm_score,score,True,2.0,True,False,115,123,14678,0.8079,121,2,0.0,1.0,134.0,688.0,1477.0,1912.0,4539.0,6268.0,tm_score,0.33648,50,50,32,5,0.2782608695652174
246.tiff,246,canine lymphosarcoma,0.2482,6548,41,0,-0.00613,0.17131,-0.26309,30343,20,20.148,30.222,tm_score,score,True,2.0,True,False,115,123,14678,0.8079,121,2,0.0,1.0,134.0,688.0,1477.0,1912.0,4539.0,6268.0,tm_score,0.33648,100,100,49,11,0.4260869565217391
246.tiff,246,canine lymphosarcoma,0.2482,6548,41,0,-0.00613,0.17131,-0.26309,30343,20,20.148,30.222,tm_score,score,True,2.0,True,False,115,123,14678,0.8079,121,2,0.0,1.0,134.0,688.0,1477.0,1912.0,4539.0,6268.0,tm_score,0.33648,250,250,73,32,0.6347826086956522
246.tiff,246,canine lymphosarcoma,0.2482,6548,41,0,-0.00613,0.17131,-0.26309,30343,20,20.148,30.222,tm_score,score,True,2.0,True,False,115,123,14678,0.8079,121,2,0.0,1.0,134.0,688.0,1477.0,1912.0,4539.0,6268.0,tm_score,0.33648,500,500,82,56,0.7130434782608696
246.tiff,246,canine lymphosarcoma,0.2482,6548,41,0,-0.00613,0.17131,-0.26309,30343,20,20.148,30.222,tm_score,score,True,2.0,True,False,115,123,14678,0.8079,121,2,0.0,1.0,134.0,688.0,1477.0,1912.0,4539.0,6268.0,tm_score,0.33648,1000,1000,98,83,0.8521739130434782
246.tiff,246,canine lymphosarcoma,0.2482,6548,41,0,-0.00613,0.17131,-0.26309,30343,20,20.148,30.222,tm_score,score,True,2.0,True,False,115,123,14678,0.8079,121,2,0.0,1.0,134.0,688.0,1477.0,1912.0,4539.0,6268.0,tm_score,0.33648,2000,2000,110,95,0.9565217391304348
246.tiff,246,canine lymphosarcoma,0.2482,6548,41,0,-0.00613,0.17131,-0.26309,30343,20,20.148,30.222,tm_score,score,True,2.0,True,False,115,123,14678,0.8079,121,2,0.0,1.0,134.0,688.0,1477.0,1912.0,4539.0,6268.0,tm_score,0.33648,5000,5000,114,115,0.991304347826087
246.tiff,246,canine lymphosarcoma,0.2482,6548,41,0,-0.00613,0.17131,-0.26309,30343,20,20.148,30.222,chromatin_od,od,True,2.0,True,False,115,123,14678,0.8079,121,2,0.0,1.0,162.0,794.0,1735.0,2830.0,5844.0,10708.0,chromatin_od,0.33648,25,25,20,0,0.17391304347826086
246.tiff,246,canine lymphosarcoma,0.2482,6548,41,0,-0.00613,0.17131,-0.26309,30343,20,20.148,30.222,chromatin_od,od,True,2.0,True,False,115,123,14678,0.8079,121,2,0.0,1.0,162.0,794.0,1735.0,2830.0,5844.0,10708.0,chromatin_od,0.33648,50,50,30,2,0.2608695652173913
246.tiff,246,canine lymphosarcoma,0.2482,6548,41,0,-0.00613,0.17131,-0.26309,30343,20,20.148,30.222,chromatin_od,od,True,2.0,True,False,115,123,14678,0.8079,121,2,0.0,1.0,162.0,794.0,1735.0,2830.0,5844.0,10708.0,chromatin_od,0.33648,100,100,45,10,0.391304347826087
246.tiff,246,canine lymphosarcoma,0.2482,6548,41,0,-0.00613,0.17131,-0.26309,30343,20,20.148,30.222,chromatin_od,od,True,2.0,True,False,115,123,14678,0.8079,121,2,0.0,1.0,162.0,794.0,1735.0,2830.0,5844.0,10708.0,chromatin_od,0.33648,250,250,69,24,0.6
246.tiff,246,canine lymphosarcoma,0.2482,6548,41,0,-0.00613,0.17131,-0.26309,30343,20,20.148,30.222,chromatin_od,od,True,2.0,True,False,115,123,14678,0.8079,121,2,0.0,1.0,162.0,794.0,1735.0,2830.0,5844.0,10708.0,chromatin_od,0.33648,500,500,81,40,0.7043478260869566
246.tiff,246,canine lymphosarcoma,0.2482,6548,41,0,-0.00613,0.17131,-0.26309,30343,20,20.148,30.222,chromatin_od,od,True,2.0,True,False,115,123,14678,0.8079,121,2,0.0,1.0,162.0,794.0,1735.0,2830.0,5844.0,10708.0,chromatin_od,0.33648,1000,1000,95,54,0.8260869565217391
246.tiff,246,canine lymphosarcoma,0.2482,6548,41,0,-0.00613,0.17131,-0.26309,30343,20,20.148,30.222,chromatin_od,od,True,2.0,True,False,115,123,14678,0.8079,121,2,0.0,1.0,162.0,794.0,1735.0,2830.0,5844.0,10708.0,chromatin_od,0.33648,2000,2000,106,78,0.9217391304347826
246.tiff,246,canine lymphosarcoma,0.2482,6548,41,0,-0.00613,0.17131,-0.26309,30343,20,20.148,30.222,chromatin_od,od,True,2.0,True,False,115,123,14678,0.8079,121,2,0.0,1.0,162.0,794.0,1735.0,2830.0,5844.0,10708.0,chromatin_od,0.33648,5000,5000,112,110,0.9739130434782609
246.tiff,246,canine lymphosarcoma,0.2482,6548,41,0,-0.00613,0.17131,-0.26309,30343,20,20.148,30.222,tm_score,score,True,2.5,True,False,115,123,8364,0.552,119,2,0.0,1.0,134.0,688.0,1477.0,1912.0,4539.0,6268.0,tm_score,0.42214,25,25,21,1,0.1826086956521739
246.tiff,246,canine lymphosarcoma,0.2482,6548,41,0,-0.00613,0.17131,-0.26309,30343,20,20.148,30.222,tm_score,score,True,2.5,True,False,115,123,8364,0.552,119,2,0.0,1.0,134.0,688.0,1477.0,1912.0,4539.0,6268.0,tm_score,0.42214,50,50,32,5,0.2782608695652174
246.tiff,246,canine lymphosarcoma,0.2482,6548,41,0,-0.00613,0.17131,-0.26309,30343,20,20.148,30.222,tm_score,score,True,2.5,True,False,115,123,8364,0.552,119,2,0.0,1.0,134.0,688.0,1477.0,1912.0,4539.0,6268.0,tm_score,0.42214,100,100,49,11,0.4260869565217391
246.tiff,246,canine lymphosarcoma,0.2482,6548,41,0,-0.00613,0.17131,-0.26309,30343,20,20.148,30.222,tm_score,score,True,2.5,True,False,115,123,8364,0.552,119,2,0.0,1.0,134.0,688.0,1477.0,1912.0,4539.0,6268.0,tm_score,0.42214,250,250,73,32,0.6347826086956522
246.tiff,246,canine lymphosarcoma,0.2482,6548,41,0,-0.00613,0.17131,-0.26309,30343,20,20.148,30.222,tm_score,score,True,2.5,True,False,115,123,8364,0.552,119,2,0.0,1.0,134.0,688.0,1477.0,1912.0,4539.0,6268.0,tm_score,0.42214,500,500,82,56,0.7130434782608696
246.tiff,246,canine lymphosarcoma,0.2482,6548,41,0,-0.00613,0.17131,-0.26309,30343,20,20.148,30.222,tm_score,score,True,2.5,True,False,115,123,8364,0.552,119,2,0.0,1.0,134.0,688.0,1477.0,1912.0,4539.0,6268.0,tm_score,0.42214,1000,1000,98,83,0.8521739130434782
246.tiff,246,canine lymphosarcoma,0.2482,6548,41,0,-0.00613,0.17131,-0.26309,30343,20,20.148,30.222,tm_score,score,True,2.5,True,False,115,123,8364,0.552,119,2,0.0,1.0,134.0,688.0,1477.0,1912.0,4539.0,6268.0,tm_score,0.42214,2000,2000,110,95,0.9565217391304348
246.tiff,246,canine lymphosarcoma,0.2482,6548,41,0,-0.00613,0.17131,-0.26309,30343,20,20.148,30.222,tm_score,score,True,2.5,True,False,115,123,8364,0.552,119,2,0.0,1.0,134.0,688.0,1477.0,1912.0,4539.0,6268.0,tm_score,0.42214,5000,5000,114,115,0.991304347826087
246.tiff,246,canine lymphosarcoma,0.2482,6548,41,0,-0.00613,0.17131,-0.26309,30343,20,20.148,30.222,chromatin_od,od,True,2.5,True,False,115,123,8364,0.552,119,2,0.0,1.0,159.0,690.0,1439.0,2215.0,4111.0,6666.0,chromatin_od,0.42214,25,25,20,0,0.17391304347826086
246.tiff,246,canine lymphosarcoma,0.2482,6548,41,0,-0.00613,0.17131,-0.26309,30343,20,20.148,30.222,chromatin_od,od,True,2.5,True,False,115,123,8364,0.552,119,2,0.0,1.0,159.0,690.0,1439.0,2215.0,4111.0,6666.0,chromatin_od,0.42214,50,50,30,2,0.2608695652173913
246.tiff,246,canine lymphosarcoma,0.2482,6548,41,0,-0.00613,0.17131,-0.26309,30343,20,20.148,30.222,chromatin_od,od,True,2.5,True,False,115,123,8364,0.552,119,2,0.0,1.0,159.0,690.0,1439.0,2215.0,4111.0,6666.0,chromatin_od,0.42214,100,100,45,10,0.391304347826087
246.tiff,246,canine lymphosarcoma,0.2482,6548,41,0,-0.00613,0.17131,-0.26309,30343,20,20.148,30.222,chromatin_od,od,True,2.5,True,False,115,123,8364,0.552,119,2,0.0,1.0,159.0,690.0,1439.0,2215.0,4111.0,6666.0,chromatin_od,0.42214,250,250,69,25,0.6
246.tiff,246,canine lymphosarcoma,0.2482,6548,41,0,-0.00613,0.17131,-0.26309,30343,20,20.148,30.222,chromatin_od,od,True,2.5,True,False,115,123,8364,0.552,119,2,0.0,1.0,159.0,690.0,1439.0,2215.0,4111.0,6666.0,chromatin_od,0.42214,500,500,85,41,0.7391304347826086
246.tiff,246,canine lymphosarcoma,0.2482,6548,41,0,-0.00613,0.17131,-0.26309,30343,20,20.148,30.222,chromatin_od,od,True,2.5,True,False,115,123,8364,0.552,119,2,0.0,1.0,159.0,690.0,1439.0,2215.0,4111.0,6666.0,chromatin_od,0.42214,1000,1000,98,63,0.8521739130434782
246.tiff,246,canine lymphosarcoma,0.2482,6548,41,0,-0.00613,0.17131,-0.26309,30343,20,20.148,30.222,chromatin_od,od,True,2.5,True,False,115,123,8364,0.552,119,2,0.0,1.0,159.0,690.0,1439.0,2215.0,4111.0,6666.0,chromatin_od,0.42214,2000,2000,108,84,0.9391304347826087
246.tiff,246,canine lymphosarcoma,0.2482,6548,41,0,-0.00613,0.17131,-0.26309,30343,20,20.148,30.222,chromatin_od,od,True,2.5,True,False,115,123,8364,0.552,119,2,0.0,1.0,159.0,690.0,1439.0,2215.0,4111.0,6666.0,chromatin_od,0.42214,5000,5000,114,113,0.991304347826087
246.tiff,246,canine lymphosarcoma,0.2482,6548,41,0,-0.00613,0.17131,-0.26309,30343,20,20.148,30.222,tm_score,score,True,3.0,True,False,115,123,4328,0.3184,112,2,0.0,0.9739130434782609,134.0,688.0,1477.0,1912.0,,,tm_score,0.50779,25,25,21,1,0.1826086956521739
246.tiff,246,canine lymphosarcoma,0.2482,6548,41,0,-0.00613,0.17131,-0.26309,30343,20,20.148,30.222,tm_score,score,True,3.0,True,False,115,123,4328,0.3184,112,2,0.0,0.9739130434782609,134.0,688.0,1477.0,1912.0,,,tm_score,0.50779,50,50,32,5,0.2782608695652174
246.tiff,246,canine lymphosarcoma,0.2482,6548,41,0,-0.00613,0.17131,-0.26309,30343,20,20.148,30.222,tm_score,score,True,3.0,True,False,115,123,4328,0.3184,112,2,0.0,0.9739130434782609,134.0,688.0,1477.0,1912.0,,,tm_score,0.50779,100,100,49,11,0.4260869565217391
246.tiff,246,canine lymphosarcoma,0.2482,6548,41,0,-0.00613,0.17131,-0.26309,30343,20,20.148,30.222,tm_score,score,True,3.0,True,False,115,123,4328,0.3184,112,2,0.0,0.9739130434782609,134.0,688.0,1477.0,1912.0,,,tm_score,0.50779,250,250,73,32,0.6347826086956522
246.tiff,246,canine lymphosarcoma,0.2482,6548,41,0,-0.00613,0.17131,-0.26309,30343,20,20.148,30.222,tm_score,score,True,3.0,True,False,115,123,4328,0.3184,112,2,0.0,0.9739130434782609,134.0,688.0,1477.0,1912.0,,,tm_score,0.50779,500,500,82,56,0.7130434782608696
246.tiff,246,canine lymphosarcoma,0.2482,6548,41,0,-0.00613,0.17131,-0.26309,30343,20,20.148,30.222,tm_score,score,True,3.0,True,False,115,123,4328,0.3184,112,2,0.0,0.9739130434782609,134.0,688.0,1477.0,1912.0,,,tm_score,0.50779,1000,1000,98,83,0.8521739130434782
246.tiff,246,canine lymphosarcoma,0.2482,6548,41,0,-0.00613,0.17131,-0.26309,30343,20,20.148,30.222,tm_score,score,True,3.0,True,False,115,123,4328,0.3184,112,2,0.0,0.9739130434782609,134.0,688.0,1477.0,1912.0,,,tm_score,0.50779,2000,2000,110,95,0.9565217391304348
246.tiff,246,canine lymphosarcoma,0.2482,6548,41,0,-0.00613,0.17131,-0.26309,30343,20,20.148,30.222,tm_score,score,True,3.0,True,False,115,123,4328,0.3184,112,2,0.0,0.9739130434782609,134.0,688.0,1477.0,1912.0,,,tm_score,0.50779,5000,4328,112,112,0.9739130434782609
246.tiff,246,canine lymphosarcoma,0.2482,6548,41,0,-0.00613,0.17131,-0.26309,30343,20,20.148,30.222,chromatin_od,od,True,3.0,True,False,115,123,4328,0.3184,112,2,0.0,0.9739130434782609,147.0,587.0,1165.0,1809.0,,,chromatin_od,0.50779,25,25,20,0,0.17391304347826086
246.tiff,246,canine lymphosarcoma,0.2482,6548,41,0,-0.00613,0.17131,-0.26309,30343,20,20.148,30.222,chromatin_od,od,True,3.0,True,False,115,123,4328,0.3184,112,2,0.0,0.9739130434782609,147.0,587.0,1165.0,1809.0,,,chromatin_od,0.50779,50,50,31,2,0.26956521739130435
246.tiff,246,canine lymphosarcoma,0.2482,6548,41,0,-0.00613,0.17131,-0.26309,30343,20,20.148,30.222,chromatin_od,od,True,3.0,True,False,115,123,4328,0.3184,112,2,0.0,0.9739130434782609,147.0,587.0,1165.0,1809.0,,,chromatin_od,0.50779,100,100,46,11,0.4
246.tiff,246,canine lymphosarcoma,0.2482,6548,41,0,-0.00613,0.17131,-0.26309,30343,20,20.148,30.222,chromatin_od,od,True,3.0,True,False,115,123,4328,0.3184,112,2,0.0,0.9739130434782609,147.0,587.0,1165.0,1809.0,,,chromatin_od,0.50779,250,250,71,25,0.6173913043478261
246.tiff,246,canine lymphosarcoma,0.2482,6548,41,0,-0.00613,0.17131,-0.26309,30343,20,20.148,30.222,chromatin_od,od,True,3.0,True,False,115,123,4328,0.3184,112,2,0.0,0.9739130434782609,147.0,587.0,1165.0,1809.0,,,chromatin_od,0.50779,500,500,86,43,0.7478260869565218
246.tiff,246,canine lymphosarcoma,0.2482,6548,41,0,-0.00613,0.17131,-0.26309,30343,20,20.148,30.222,chromatin_od,od,True,3.0,True,False,115,123,4328,0.3184,112,2,0.0,0.9739130434782609,147.0,587.0,1165.0,1809.0,,,chromatin_od,0.50779,1000,1000,101,67,0.8782608695652174
246.tiff,246,canine lymphosarcoma,0.2482,6548,41,0,-0.00613,0.17131,-0.26309,30343,20,20.148,30.222,chromatin_od,od,True,3.0,True,False,115,123,4328,0.3184,112,2,0.0,0.9739130434782609,147.0,587.0,1165.0,1809.0,,,chromatin_od,0.50779,2000,2000,110,97,0.9565217391304348
246.tiff,246,canine lymphosarcoma,0.2482,6548,41,0,-0.00613,0.17131,-0.26309,30343,20,20.148,30.222,chromatin_od,od,True,3.0,True,False,115,123,4328,0.3184,112,2,0.0,0.9739130434782609,147.0,587.0,1165.0,1809.0,,,chromatin_od,0.50779,5000,4328,112,112,0.9739130434782609
